date,open,high,low,close,volume
20110401,64400,65500,64200,64500,278372
20110404,64600,65500,63400,63900,243476
20110405,64000,66100,63600,66100,291829
20110406,66000,66300,64900,65800,343952
20110407,65600,66500,65100,66200,200931
20110408,66000,66900,65300,65800,221461
20110411,65800,66500,62200,62200,419580
20110412,62500,62800,60300,60800,533412
20110413,60900,61600,60500,61400,198013
20110414,61400,62800,61000,62800,221266
20110415,63000,63100,61900,62700,198497
20110418,63000,65100,62300,65000,356854
20110419,64300,66200,64000,64400,351807
20110420,65200,66300,63800,64300,363441
20110421,64900,73900,64900,73900,1724472
20110422,75000,79000,75000,77500,2246673
20110425,76700,77800,74200,77600,807260
20110426,79400,79500,74400,74400,620059
20110427,75400,76500,70500,72200,739037
20110428,73000,74900,71700,72500,555932
20110429,72900,75700,71300,75600,636229
20110502,75500,76100,73700,74600,361575
20110503,74200,75000,70700,71700,347485
20110504,71500,72800,69800,71900,304224
20110506,71800,72800,70400,72000,193831
20110509,72100,72500,69300,69300,286974
20110511,69600,70200,67500,68500,341221
20110512,68400,70000,67900,68500,205964
20110513,69500,70000,67600,67600,154687
20110516,67600,68200,66000,66200,205703
20110517,66400,69400,66200,69000,294312
20110518,69400,70300,68200,68600,177662
20110519,68700,70300,68000,68300,285446
20110520,68800,69300,66200,67300,182037
20110523,67000,67200,64600,64600,174664
20110524,64100,65600,64000,64500,173103
20110525,65000,65500,61500,62000,208744
20110526,63100,64800,61600,64500,199629
20110527,64100,65600,63200,63600,146550
20110530,64200,64500,63200,63600,94294
20110531,63700,67000,63700,65800,284700
20110601,66400,67000,65200,66300,177752
20110602,64900,66000,64500,65300,190125
20110603,65800,67700,65200,66500,207788
20110607,66100,67100,65500,67000,131765
20110608,67000,67300,64300,64700,198061
20110609,64400,67700,64200,67600,188044
20110610,68000,68200,66100,66400,156794
20110613,65900,66600,63000,65100,186071
20110614,64600,66800,64500,66700,127971
20110615,67500,69500,66800,69200,269081
20110616,68700,71100,68200,68500,486569
20110617,69400,71000,68900,70500,311470
20110620,70700,71500,69800,70500,199319
20110621,71200,71400,68300,69000,210780
20110622,70600,73000,69800,71400,451754
20110623,70700,71800,68900,69300,236262
20110624,69100,71700,69100,69900,207091
20110627,69000,71000,68600,70000,199308
20110628,70800,72000,69700,69900,210750
20110629,70500,71400,69300,71000,170970
20110630,71400,71700,70100,71600,154247
20110701,72100,72100,71000,71800,144545
20110704,72000,72200,70200,71300,175557
20110705,71100,71400,70000,70700,162247
20110706,70800,71300,69700,71300,140293
20110707,70300,72500,68700,72400,282560
20110708,72500,73800,71800,73600,239007
20110711,73600,74000,72500,73400,147629
20110712,72500,73300,71600,72100,171389
20110713,73000,75600,72500,74900,349634
20110714,75300,76000,74000,76000,286629
20110715,76000,77800,75600,77700,270890
20110718,78000,78300,76700,77000,220776
20110719,76900,79000,76800,78000,258634
20110720,78200,78300,75900,78000,296642
20110721,77900,78200,76100,76100,129083
20110722,76600,77500,74900,77000,182083
20110725,77000,79000,76200,78600,227210
20110726,78600,80200,78100,78900,191419
20110727,78400,80200,77500,78900,208858
20110728,78000,82000,77800,81500,322542
20110729,82000,82800,79300,79900,252152
20110801,80400,81400,78900,80000,191395
20110802,79300,82600,78500,79200,448503
20110803,78200,80300,77000,80300,250907
20110804,80400,80600,75700,75800,207712
20110805,72000,74500,70200,74400,328987
20110808,73100,74900,64300,72800,328670
20110809,70500,70500,62500,69500,405493
20110810,72200,73200,67900,68000,411956
20110811,64600,68800,64100,68100,246073
20110812,69300,71900,68700,70000,350397
20110816,72000,78200,72000,76800,478571
20110817,77400,83300,77400,82700,861337
20110818,82100,86000,81100,84900,751548
20110819,82200,84500,81000,82300,496499
20110822,81700,82900,76500,78800,375658
20110823,79700,80600,76900,79900,325691
20110824,80100,80100,76700,80000,290326
20110825,80000,81200,76800,78000,362832
20110826,77200,78300,74000,74500,270968
20110829,75700,78000,74700,77300,212711
20110830,77600,79400,77100,77900,176858
20110831,78200,82000,77900,81600,266843
20110901,81100,82500,79000,79400,349548
20110902,79600,81200,79000,80300,142067
20110905,79000,80900,77500,79500,187434
20110906,78900,79500,75800,76700,134569
20110907,77900,78700,75400,78000,220937
20110908,78500,80400,76700,76700,197692
20110909,75800,77400,75000,75100,133840
20110914,75100,75500,69300,70200,199390
20110915,72900,72900,68400,70300,145803
20110916,71600,74000,71100,72300,207351
20110919,72300,74300,71200,72900,88610
20110920,74000,76400,73500,75500,214385
20110921,75500,77900,75200,76300,123376
20110922,74400,76700,73500,75000,107625
20110923,72200,73000,69500,71000,124350
20110926,71000,71500,60400,63800,390353
20110927,65100,67000,63100,63900,299378
20110928,64800,65200,61500,63700,285458
20110929,63100,63300,60200,62300,310337
20110930,62700,65600,62100,64700,286573
20111004,61100,63700,60900,63000,163707
20111005,64800,64900,62000,64500,176999
20111006,66200,66400,62300,63900,247812
20111007,64500,65700,63800,63900,173766
20111010,64100,66900,63600,66500,193391
20111011,67800,68300,65100,65100,219559
20111012,65600,68500,64800,68000,196164
20111013,68600,69400,66700,66800,216589
20111014,66500,67800,65200,67000,211998
20111017,67200,69300,67100,68600,157151
20111018,67500,73000,67300,70600,298386
20111019,71200,72600,70200,70900,115234
20111020,70900,72200,69300,70500,138480
20111021,70600,71100,68600,70600,118274
20111024,70600,71600,70100,71300,115847
20111025,70800,70900,69200,69200,87573
20111026,69100,71000,67700,70300,98649
20111027,71000,72300,70100,71600,126094
20111028,72600,72600,69500,72000,143214
20111031,73200,73200,70400,71900,102877
20111101,71500,72000,70700,71300,69267
20111102,69400,70900,69300,69700,109020
20111103,70200,70400,68500,69600,68971
20111104,70300,71500,70000,70200,97075
20111107,70300,70700,67700,67700,148145
20111108,67200,68000,66200,66200,183300
20111109,66400,67200,65500,66800,146068
20111110,65400,66200,63600,65000,130311
20111111,66700,68100,65300,67300,103060
20111114,68100,69000,67600,67800,130491
20111115,68400,68500,65000,65100,181187
20111116,65400,66600,64900,65800,139803
20111117,65800,67000,65000,66900,91680
20111118,65700,67700,65700,67300,130687
20111121,67600,67600,65500,66900,78676
20111122,65500,67500,65500,67400,109449
20111123,66600,66900,62400,63600,156685
20111124,63600,66100,63400,65400,100161
20111125,65200,66700,65000,65200,100716
20111128,66100,66900,64100,65400,95181
20111129,65100,66500,64700,65200,92285
20111130,65400,66000,63200,65500,136177
20111201,67000,67400,65000,65500,225929
20111202,65500,66300,63800,64300,187991
20111205,64800,65300,64400,65100,69935
20111206,65400,66300,65200,65900,116215
20111207,66000,66500,65300,66500,160395
20111208,65800,68800,65800,68700,227289
20111209,68500,68700,66800,67700,189142
20111212,68400,69000,67600,68200,132736
20111213,67400,68100,66600,67100,115090
20111214,66600,67900,64900,65700,140665
20111215,65000,65100,63600,63700,129178
20111216,64100,64800,62900,63000,100658
20111219,63400,63400,59500,59500,168703
20111220,60400,62000,59500,62000,93399
20111221,62900,63100,61600,61600,99480
20111222,61900,63400,60900,61700,72893
20111223,62100,63000,62000,62600,51586
20111226,63600,63800,62100,62700,65345
20111227,62600,63100,61100,62500,114454
20111228,61700,62000,60600,61300,84442
20111229,61000,64100,60600,64100,143755
20120102,63800,63900,61800,62300,78727
20120103,62800,63300,62400,63000,127793
20120104,63200,63200,61800,61800,90398
20120105,62200,63300,61600,62100,92819
20120106,62700,63900,61900,62300,87131
20120109,62500,64500,61900,63600,162760
20120110,64000,67600,64000,67400,288055
20120111,67400,68500,67000,67200,184895
20120112,68000,68000,65400,66900,169759
20120113,66700,67800,65900,66900,101458
20120116,67300,68300,66200,67000,106332
20120117,67300,67900,66200,67700,84325
20120118,67100,67600,64000,64700,257810
20120119,64700,65300,63400,63900,208788
20120120,63900,64800,63200,64100,176098
20120125,64000,64600,63000,64200,186794
20120126,64300,65800,64300,65500,128660
20120127,65500,65500,64600,64700,83054
20120130,65200,65200,63000,63000,154726
20120131,63600,64900,63200,64600,139699
20120201,64600,68100,64100,68000,340967
20120202,69000,69000,66700,67500,229531
20120203,67700,70800,67000,70500,298720
20120206,71200,74300,70200,73000,493605
20120207,73000,74600,71200,71900,185812
20120208,72000,72700,71400,72200,159641
20120209,71900,73900,71500,72700,279534
20120210,73200,74000,69500,69900,296065
20120213,70400,70800,68500,68900,277324
20120214,68900,70600,68500,69800,221841
20120215,70000,71000,69400,69900,163881
20120216,69900,70800,68700,68700,130241
20120217,69400,69900,68500,68800,100430
20120220,68800,70600,68800,70000,130451
20120221,69900,70300,68100,70300,139163
20120222,70100,70100,68300,68300,141153
20120223,68600,69400,67100,68400,231119
20120224,68800,69600,68100,68800,85054
20120227,68800,69300,66900,69200,138843
20120228,68800,69500,67600,69100,99485
20120229,69100,70500,69100,69700,141827
20120302,69500,71500,68900,70500,188656
20120305,70800,70900,68300,68300,135463
20120306,68300,68800,66100,67300,218946
20120307,66200,67700,66200,66900,41551
20120308,67300,67300,66300,66700,146540
20120309,66900,67200,65800,65900,142655
20120312,66200,67400,66200,66900,108235
20120313,67100,67600,66200,66500,103488
20120314,67200,67700,66600,66800,106665
20120315,66600,67300,65400,65600,116161
20120316,65800,66300,65400,66000,46153
20120319,65800,66700,64900,65400,101790
20120320,65000,65400,63500,64800,163420
20120321,64800,64900,63200,63400,147160
20120322,63200,63900,61500,62200,191756
20120323,61700,62400,61300,62100,172555
20120326,62300,62800,61000,61500,108553
20120327,61900,64300,61500,64100,201518
20120328,63900,64500,63400,64200,85529
20120329,63900,64300,62700,64000,85753
20120330,64400,64400,63200,64000,113103
