date,open,high,low,close,volume
20110401,323500,327000,318000,322000,401265
20110404,325000,325500,307000,312500,666049
20110405,308000,314000,304500,314000,549782
20110406,315500,332500,315500,331000,678658
20110407,331000,333500,324500,331500,348007
20110408,329000,333500,325500,327000,322037
20110411,326000,334500,321500,331500,333628
20110412,328500,330000,322000,323500,322466
20110413,321500,336000,321000,335500,376007
20110414,335000,355000,333000,355000,837092
20110415,348500,354500,348000,354500,419621
20110418,354000,371000,352000,365000,537348
20110419,361500,366500,354000,360500,389598
20110420,362000,366000,352000,366000,423636
20110421,361500,373000,360000,365000,505006
20110422,365000,381000,362000,372000,352387
20110425,370500,392500,370000,385000,360935
20110426,390000,395000,384000,384000,416110
20110427,383500,390000,365000,375500,491098
20110428,368000,382000,365000,376500,984851
20110429,377000,380000,358000,359000,626375
20110502,358000,371500,357000,366000,472641
20110503,368000,374000,351000,363000,450428
20110504,357500,370000,353000,359000,383445
20110506,353000,357000,345000,352000,518720
20110509,352000,355000,345000,345000,361137
20110511,350000,352500,341500,350000,481396
20110512,344000,345500,335000,335000,801956
20110513,336500,339500,317500,337000,724903
20110516,335000,343000,325500,333000,416707
20110517,331000,349000,329000,345000,389102
20110518,345000,355000,341000,351500,597237
20110519,352500,356000,341500,345000,582674
20110520,341000,354500,341000,350000,320424
20110523,341000,348500,333500,339000,274787
20110524,338000,351500,335000,344000,470424
20110525,350000,355000,340000,343000,302075
20110526,350000,371000,346000,367500,463577
20110527,366000,376500,364500,369000,435797
20110530,377000,378500,365500,369500,213561
20110531,373500,384000,368500,378500,374603
20110601,376000,380000,369500,370500,330525
20110602,359000,374500,359000,368000,334569
20110603,370500,374000,366500,370000,197897
20110607,376500,376500,360000,360000,320360
20110608,360000,364000,343000,359500,356841
20110609,355000,360000,347500,350500,359371
20110610,352000,365000,349000,349500,405787
20110613,348500,361000,348000,359500,281092
20110614,361000,376500,356000,375500,433289
20110615,376000,378500,372500,376000,306887
20110616,373000,381500,371000,373000,400624
20110617,376500,382500,368000,373500,466799
20110620,378500,388000,375000,376000,403075
20110621,383500,385500,364000,376000,397933
20110622,384000,384000,370000,371000,319356
20110623,366500,373000,364000,368000,286639
20110624,366500,377500,366500,375000,293617
20110627,373500,378500,370000,374000,252832
20110628,378000,381000,374000,375000,220149
20110629,382500,393500,382000,391000,348019
20110630,394000,400500,393000,400000,378788
20110701,404500,405500,398500,399500,275160
20110704,406000,407000,402000,405000,171078
20110705,410000,412000,401500,405000,216477
20110706,406500,409000,397500,399500,336794
20110707,400000,412500,398500,409500,261315
20110708,416500,416500,410000,414500,177116
20110711,416000,416500,405000,409500,318327
20110712,399000,402000,388500,388500,419837
20110713,391500,402000,391000,401500,300361
20110714,395500,402000,393500,401000,253028
20110715,395500,399500,392000,397500,337793
20110718,395000,399000,390500,397000,168663
20110719,394000,401000,393500,393500,172889
20110720,400500,407000,394000,398500,243741
20110721,396000,398000,381000,388500,387864
20110722,388500,395000,382000,392500,270706
20110725,388000,391000,384000,390000,192838
20110726,392500,394500,387500,394500,166964
20110727,395000,401000,385000,400000,188053
20110728,391000,396000,390500,392000,219744
20110729,391000,391500,380000,380000,312785
20110801,380000,388000,377500,382000,460000
20110802,375000,377000,352000,354000,1084861
20110803,344000,349000,340000,345000,659795
20110804,350000,350000,330000,334500,423642
20110805,320000,339500,318000,331500,760951
20110808,330000,338000,310000,328500,752655
20110809,321000,338500,299000,329500,1097459
20110810,345000,345500,328500,328500,738937
20110811,313500,337500,312000,329500,474236
20110812,334000,335000,318500,319500,556006
20110816,328000,336500,327500,333000,461910
20110817,334000,342500,332000,337500,331102
20110818,342000,342000,320500,333500,352493
20110819,315500,316000,288500,288500,705497
20110822,285000,292000,265500,270000,701380
20110823,276500,296000,272500,292000,666207
20110824,299000,304000,291000,293500,545240
20110825,304000,305500,293500,293500,334648
20110826,291000,309500,290500,307500,449991
20110829,319000,321500,308000,317500,394810
20110830,321500,327500,314500,324500,341131
20110831,328500,337500,326000,337000,345722
20110901,343000,346000,336500,336500,540557
20110902,338500,339000,321500,328500,403932
20110905,319000,322000,308000,313000,390942
20110906,306000,317000,301000,311000,469122
20110907,320000,325000,315000,325000,357475
20110908,329000,335000,326500,334000,443799
20110909,332000,334500,323500,324000,235613
20110914,324000,324500,304000,310000,369545
20110915,318500,321000,303000,312000,434614
20110916,320000,339500,319500,334500,681969
20110919,334500,339000,329500,335000,297722
20110920,333500,337500,326000,334000,293609
20110921,334000,343500,330000,338000,293484
20110922,326500,334000,324000,330000,280392
20110923,318500,324500,315500,315500,378564
20110926,318000,322500,306000,317000,329975
20110927,327500,340000,325000,339000,429355
20110928,340000,342000,337000,338000,339557
20110929,337000,341500,333000,341500,322259
20110930,340000,342500,331500,341500,340097
20111004,325000,331000,319000,329000,407813
20111005,333000,333500,301500,307000,545195
20111006,315000,318500,290500,293500,668328
20111007,298000,311500,295500,311500,754103
20111010,308000,313500,305000,308000,322311
20111011,318000,325500,315500,323000,512005
20111012,323500,340000,322500,337000,509822
20111013,343000,349500,338000,338000,552128
20111014,340000,343000,334500,338000,237611
20111017,343500,349500,343000,348000,264800
20111018,340000,343500,337500,340500,210124
20111019,343500,351000,341000,346500,257826
20111020,346500,351000,330500,333000,231548
20111021,343000,346000,336000,342000,288235
20111024,346500,360000,346000,359500,358583
20111025,362000,362500,350000,351500,287914
20111026,347000,348000,342000,347500,238855
20111027,351500,354500,347000,353000,277126
20111028,356000,364000,340000,344000,512915
20111031,336500,336500,318500,323000,1095178
20111101,317000,325000,316500,320000,691351
20111102,313500,328000,313000,327000,593671
20111103,329500,329500,315000,319500,381654
20111104,326000,333000,322000,332500,599053
20111107,337500,337500,322500,324000,372549
20111108,326500,327000,320000,323000,205000
20111109,326000,328500,319500,326500,323275
20111110,315000,317500,307000,307000,542705
20111111,313000,315500,306500,315000,322101
20111114,319000,325000,319000,322000,209421
20111115,320000,325500,317500,318000,194972
20111116,321500,324000,310500,312000,232050
20111117,312000,313000,304000,311000,370025
20111118,306000,308500,304000,305000,316159
20111121,309000,313000,303000,308500,307954
20111122,308000,318000,306500,313500,253800
20111123,319500,320000,309500,309500,286492
20111124,309000,318000,309000,316000,205831
20111125,309000,315500,305500,308000,297798
20111128,308500,313500,306500,307500,209708
20111129,310000,316000,309000,315500,333076
20111130,312000,314000,303000,303500,500495
20111201,315000,316000,310500,313500,494901
20111202,309500,317500,309500,317500,254247
20111205,320000,320500,313000,317500,214732
20111206,323000,324500,316500,320500,331949
20111207,323500,323500,316500,321000,265756
20111208,318500,319500,313000,314000,267423
20111209,309500,310000,303500,304500,293432
20111212,308000,309500,300000,301500,284353
20111213,299500,299500,290500,291500,345334
20111214,292000,294500,288000,288000,304139
20111215,287500,292500,286000,286500,357883
20111216,288000,298500,288000,295500,261178
20111219,300000,300500,280000,288000,388064
20111220,294000,296500,290000,292000,216754
20111221,303000,303000,299000,302000,227299
20111222,302500,303500,298500,301000,116722
20111223,302500,303000,297500,299500,178485
20111226,300500,303000,293500,296000,94281
20111227,295000,299000,282000,291000,147468
20111228,291000,292000,286000,290500,115871
20111229,291000,295500,288000,292000,146877
20120102,297500,297500,290000,292500,88310
20120103,295000,304000,294500,303500,239027
20120104,309000,311500,305500,309500,250774
