date,open,high,low,close,volume
20201230,5320,5460,5270,5430,134405
20201229,5210,5360,5140,5280,109535
20201228,5220,5320,5180,5250,116382
20201224,5030,5170,4940,5160,98363
20201223,5160,5200,4815,4950,161792
20201222,5250,5280,5110,5160,159884
20201221,5430,5560,5150,5220,442683
20201218,5700,5860,5600,5770,212459
20201217,5780,5830,5500,5570,149702
20201216,5710,5780,5660,5780,158110
20201215,5680,5750,5470,5750,205347
20201214,5760,5770,5460,5630,293822
20201211,5970,5970,5610,5780,391267
20201210,6590,6890,5960,5970,1150521
20201209,6160,6500,6020,6500,527514
20201208,5970,6130,5910,6130,306074
20201207,5980,6040,5880,5980,252653
20201204,5940,6120,5880,6070,747468
20201203,5910,6320,5780,6040,3215108
20201202,5050,6020,4775,6020,5289036
20201201,4385,4665,4380,4635,255791
20201130,4450,4450,4365,4385,12897
20201127,4360,4410,4335,4410,18236
20201126,4305,4365,4290,4360,15558
20201125,4355,4395,4325,4325,20901
20201124,4370,4420,4350,4395,20155
20201123,4380,4395,4335,4390,22088
20201120,4310,4390,4300,4380,44394
20201119,4380,4400,4310,4310,21454
20201118,4395,4420,4355,4380,9292
20201117,4375,4440,4295,4395,29239
20201116,4490,4490,4375,4390,21041
20201113,4430,4500,4365,4395,31901
20201112,4315,4445,4295,4435,83740
20201111,4265,4320,4245,4320,10471
20201110,4265,4285,4245,4255,8036
20201109,4285,4295,4235,4280,11971
20201106,4290,4290,4220,4285,7877
20201105,4320,4320,4265,4290,5207
20201104,4345,4345,4235,4290,7803
20201103,4200,4395,4195,4280,31047
20201102,4160,4200,4150,4200,11952
20201030,4180,4200,4125,4125,4674
20201029,4200,4200,4125,4180,21054
20201028,4150,4225,4150,4225,7014
20201027,4130,4300,4130,4190,14096
20201026,4240,4275,4185,4195,12353
20201023,4270,4295,4240,4280,7770
20201022,4270,4295,4230,4270,8716
20201021,4255,4290,4205,4270,12118
20201020,4210,4255,4210,4240,8468
20201019,4155,4250,4155,4235,8741
20201016,4200,4295,4125,4155,18242
20201015,4315,4335,4205,4225,25935
20201014,4310,4330,4275,4315,21708
20201013,4280,4385,4275,4320,33356
20201012,4310,4310,4205,4275,25244
20201008,4290,4290,4180,4230,17854
20201007,4200,4270,4195,4220,15179
20201006,4290,4290,4175,4215,16501
20201005,4290,4290,4130,4200,13431
20200929,4250,4295,4235,4270,15268
20200928,4155,4250,4155,4250,18570
20200925,4075,4165,4040,4105,13588
20200924,4145,4205,4060,4070,24482
20200923,4135,4220,4115,4210,15235
20200922,4245,4295,4130,4135,40603
20200921,4430,4435,4220,4245,54112
20200918,4370,4440,4275,4425,36661
20200917,4335,4400,4270,4370,58277
20200916,4335,4410,4275,4335,39617
20200915,4235,4420,4220,4335,69668
20200914,4220,4285,4185,4285,21434
20200911,4160,4275,4160,4220,23247
20200910,4220,4275,4190,4240,21367
20200909,4235,4295,4160,4215,21965
20200908,4365,4365,4185,4240,127507
20200907,4245,4590,4210,4290,258843
20200904,4205,4370,4120,4250,21001
20200903,4390,4390,4255,4255,12061
20200902,4385,4385,4260,4280,8272
20200901,4275,4400,4265,4340,18914
20200831,4435,4440,4315,4315,47002
20200828,4255,4405,4250,4390,74505
20200827,4345,4375,4175,4255,39385
20200826,4150,4360,4085,4325,85268
20200825,4115,4190,4025,4190,35419
20200824,4070,4130,4000,4120,12178
20200821,4045,4135,4000,4065,21455
20200820,4305,4305,4015,4045,46239
20200819,4210,4300,4175,4270,49005
20200818,4495,4495,4100,4335,83977
20200814,4340,4450,4285,4400,67139
20200813,4280,4435,4280,4380,37566
20200812,4420,4420,4255,4275,29933
20200811,4390,4440,4325,4395,27845
20200810,4415,4445,4350,4390,36497
20200807,4335,4545,4270,4370,104157
20200806,4245,4335,4215,4235,19382
20200805,4365,4365,4230,4240,28816
20200804,4350,4385,4250,4290,22618
20200803,4375,4460,4240,4305,76833
20200731,4265,4455,4265,4375,76189
20200730,4305,4365,4205,4265,77989
20200729,4050,4740,3975,4290,677600
20200728,4005,4080,3975,3975,21109
20200727,3940,4035,3900,4005,34203
20200724,4120,4120,3990,4035,35248
20200723,4180,4180,4050,4130,25978
20200722,4140,4270,4095,4150,41417
20200721,4090,4255,4010,4140,138215
20200720,4060,4110,3985,4045,40566
20200717,4055,4120,4055,4075,24348
20200716,4100,4130,4075,4100,11962
20200715,4165,4165,4070,4100,18252
20200714,4050,4175,4050,4075,12130
20200713,4070,4150,4040,4110,24746
20200710,4100,4190,4055,4065,31764
20200709,4200,4220,4160,4180,15608
20200708,4220,4230,4175,4175,18298
20200707,4250,4250,4145,4220,22804
20200706,4190,4200,4150,4195,19445
20200703,4230,4230,4125,4165,15744
20200702,4135,4185,4115,4135,31150
20200701,4240,4240,4130,4135,29538
20200630,4160,4235,4125,4170,27464
20200629,4255,4255,4110,4170,61192
20200626,4370,4390,4255,4255,62863
20200625,4480,4480,4350,4370,51359
20200624,4505,4575,4400,4495,65333
20200623,4685,4685,4485,4505,131039
20200622,4580,4950,4300,4660,397049
20200619,4660,4760,4615,4650,95957
20200618,4825,4830,4610,4650,116958
20200617,4880,4895,4615,4730,329957
20200616,4445,5150,4210,4930,1130482
20200615,4610,5230,4255,4255,1822689
20200612,4355,4715,4240,4525,266085
20200611,4670,4700,4480,4510,101163
20200610,4430,4760,4400,4695,274386
20200609,4510,4540,4430,4440,43257
20200608,4425,4590,4330,4510,130236
20200605,4465,4770,4365,4380,518271
20200604,4445,4445,4340,4380,29243
20200603,4450,4495,4395,4445,41586
20200602,4510,4510,4410,4450,21024
20200601,4340,4540,4300,4435,98628
20200529,4340,4420,4290,4330,21806
20200528,4490,4495,4230,4430,104979
20200527,4670,4670,4445,4490,127830
20200526,4680,4700,4500,4590,161555
20200525,4410,4770,4395,4640,492614
20200522,4230,4495,4210,4370,462764
20200521,4240,4290,4200,4205,104512
20200520,4165,4255,4160,4240,56222
20200519,4140,4200,4040,4200,123612
20200518,4205,4205,4105,4140,150479
20200515,4460,4460,4215,4250,401457
