date,open,high,low,close,volume
20201230,1626000,1628000,1607000,1620000,26149
20201229,1621000,1631000,1605000,1619000,28411
20201228,1625000,1638000,1610000,1638000,24302
20201224,1613000,1629000,1603000,1625000,18308
20201223,1618000,1625000,1601000,1611000,17966
20201222,1613000,1639000,1606000,1606000,18079
20201221,1632000,1641000,1601000,1630000,20002
20201218,1612000,1629000,1601000,1611000,28103
20201217,1645000,1647000,1605000,1614000,30428
20201216,1618000,1649000,1602000,1649000,42755
20201215,1600000,1600000,1577000,1593000,35063
20201214,1618000,1618000,1578000,1590000,35478
20201211,1545000,1609000,1540000,1571000,74962
20201210,1565000,1565000,1531000,1531000,69151
20201209,1536000,1561000,1535000,1555000,31450
20201208,1558000,1561000,1539000,1547000,30797
20201207,1521000,1560000,1518000,1553000,43578
20201204,1528000,1535000,1522000,1522000,27133
20201203,1525000,1539000,1525000,1527000,28777
20201202,1552000,1552000,1525000,1541000,31085
20201201,1534000,1538000,1515000,1538000,19516
20201130,1532000,1541000,1514000,1514000,54725
20201127,1536000,1542000,1531000,1533000,19023
20201126,1548000,1567000,1536000,1537000,25153
20201125,1543000,1564000,1540000,1548000,33981
20201124,1566000,1580000,1544000,1544000,26626
20201123,1578000,1583000,1556000,1565000,23028
20201120,1540000,1570000,1532000,1564000,28759
20201119,1538000,1546000,1525000,1532000,21900
20201118,1536000,1562000,1521000,1538000,22769
20201117,1543000,1574000,1540000,1542000,29583
20201116,1577000,1589000,1558000,1562000,22394
20201113,1608000,1620000,1560000,1576000,26507
20201112,1570000,1648000,1554000,1607000,57493
20201111,1523000,1575000,1523000,1571000,41690
20201110,1543000,1543000,1511000,1529000,31661
20201109,1517000,1534000,1517000,1527000,21957
20201106,1518000,1535000,1517000,1526000,19413
20201105,1506000,1530000,1495000,1530000,34779
20201104,1520000,1527000,1505000,1505000,29280
20201103,1515000,1533000,1512000,1517000,22826
20201102,1515000,1533000,1490000,1531000,19283
20201030,1508000,1516000,1495000,1500000,26906
20201029,1521000,1522000,1496000,1507000,23582
20201028,1518000,1538000,1512000,1524000,18950
20201027,1503000,1543000,1495000,1543000,43164
20201026,1539000,1542000,1507000,1515000,18435
20201023,1544000,1562000,1524000,1539000,26952
20201022,1549000,1551000,1497000,1539000,34458
20201021,1548000,1566000,1539000,1551000,20458
20201020,1571000,1577000,1547000,1547000,18165
20201019,1585000,1587000,1555000,1562000,29547
20201016,1568000,1588000,1552000,1571000,26034
20201015,1550000,1569000,1520000,1569000,26730
20201014,1541000,1546000,1511000,1546000,23585
20201013,1593000,1593000,1548000,1548000,25353
20201012,1560000,1598000,1541000,1585000,31235
20201008,1536000,1540000,1514000,1540000,32935
20201007,1514000,1518000,1490000,1513000,19124
20201006,1508000,1525000,1495000,1500000,18373
20201005,1455000,1515000,1454000,1499000,37143
20200929,1488000,1488000,1448000,1448000,29073
20200928,1429000,1470000,1419000,1469000,22430
20200925,1445000,1445000,1419000,1419000,15061
20200924,1454000,1455000,1417000,1418000,25119
20200923,1451000,1481000,1450000,1455000,23970
20200922,1516000,1517000,1461000,1473000,22655
20200921,1502000,1517000,1491000,1497000,16592
20200918,1518000,1523000,1501000,1516000,29963
20200917,1506000,1511000,1486000,1508000,18622
20200916,1513000,1535000,1506000,1506000,16229
