date,open,high,low,close,volume
20110401,9280,9560,9150,9400,869377
20110404,9500,9830,9410,9620,792937
20110405,9620,9620,9400,9450,421587
20110406,9400,9520,9310,9350,516242
20110407,9360,9360,9200,9290,387297
20110408,9300,9560,9220,9390,481848
20110411,9390,9500,9350,9450,315624
20110412,9470,9500,9380,9420,321020
20110413,9330,9420,9310,9350,251595
20110414,9350,9710,9250,9700,995859
20110415,9700,9900,9680,9840,614713
20110418,9970,9970,9660,9940,630313
20110419,9900,10300,9720,10250,956203
20110420,10300,10400,10050,10250,501638
20110421,10200,10350,9330,9590,1220723
20110422,9570,9880,9570,9760,434781
20110425,9820,9910,9650,9700,375258
20110426,9650,9680,9380,9480,557171
20110427,9450,9550,9350,9480,359299
20110428,9450,9610,9410,9470,278906
20110429,9520,10200,9490,9880,732206
20110502,9880,10000,9720,9760,419112
20110503,9750,9760,9480,9650,489033
20110504,9670,9760,9590,9700,240758
20110506,9610,9710,9500,9610,307733
20110509,9580,9610,9430,9430,274069
20110511,9400,9500,9240,9300,427729
20110512,9240,9260,9090,9120,454997
20110513,9160,9200,8980,9190,328076
20110516,9050,9130,9020,9090,211962
20110517,9090,9200,8980,9030,259254
20110518,9030,9030,8870,8880,465654
20110519,8960,8960,8410,8420,764675
20110520,8500,8500,8090,8260,622646
20110523,8110,8150,7880,7930,375968
20110524,7810,8090,7620,8040,446179
20110525,8000,8220,7950,8020,230377
20110526,8020,8430,8000,8350,383947
20110527,8400,8680,8360,8550,247117
20110530,8700,8710,8300,8400,216316
20110531,8400,8620,8290,8570,261625
20110601,8580,8790,8530,8640,448001
20110602,8350,8530,7860,8250,544806
20110603,8290,8290,8050,8110,261424
20110607,8000,8190,8000,8060,225984
20110608,8010,8180,8000,8090,318044
20110609,8140,8440,7990,7990,672457
20110610,8070,8140,7980,8000,321114
20110613,7900,8000,7640,7850,413178
20110614,7850,7920,7800,7890,141095
20110615,7890,7900,7740,7800,214261
20110616,7700,8320,7650,8270,501726
20110617,8270,8500,8050,8500,622202
20110620,8500,8540,8260,8260,215759
20110621,8210,8400,7030,8120,240356
