date,open,high,low,close,volume
20201230,7770,7990,7650,7750,7820242
20201229,7280,7850,7220,7850,12144618
20201228,7290,7310,7160,7230,1497913
20201224,7190,7430,7170,7200,2516851
20201223,7190,7300,7030,7140,2212465
20201222,7490,7490,7100,7190,3515207
20201221,7390,7570,7310,7550,5718496
20201218,7210,7650,7200,7310,11918305
20201217,7120,7280,7080,7180,3005109
20201216,7160,7190,7060,7080,1146317
20201215,7090,7120,7020,7100,1115584
20201214,7170,7170,7020,7040,1404971
20201211,7220,7230,7120,7150,1729206
20201210,7080,7250,7020,7150,2296366
20201209,7100,7320,7050,7140,3678813
20201208,7090,7230,7030,7030,2193437
20201207,7100,7230,6990,7010,2052830
20201204,7360,7440,7110,7120,4667420
20201203,7090,7390,7030,7360,6024464
20201202,7120,7170,7040,7060,2319010
20201201,7210,7220,6930,7010,2594584
20201130,6930,7270,6930,7050,6163323
20201127,6830,6950,6820,6910,1017529
20201126,6810,6890,6780,6820,892952
20201125,7070,7150,6780,6840,2444462
20201124,6940,7110,6860,7030,3490475
20201123,6880,6920,6800,6850,1008389
20201120,6830,6870,6750,6850,1017971
20201119,6900,6900,6760,6800,1439862
20201118,6870,6990,6840,6920,1025311
20201117,6950,7000,6840,6890,1333787
20201116,7100,7110,6900,6950,2363247
20201113,6920,6960,6750,6950,1664250
20201112,7000,7150,6910,6980,1825078
20201111,7140,7230,6990,6990,2042593
20201110,7170,7170,6970,7120,1766686
20201109,7050,7330,7040,7180,6814422
20201106,7020,7040,6800,6800,2152618
20201105,6810,7050,6740,6940,3634530
20201104,6760,6830,6630,6700,1581117
20201103,6780,6790,6610,6660,1302145
20201102,6560,6730,6560,6650,1198614
20201030,6880,6920,6620,6660,1925179
20201029,6700,6930,6620,6870,1727876
20201028,6720,6920,6720,6860,1773139
20201027,6750,6930,6570,6760,3110953
20201026,6890,6960,6670,6710,2715856
20201023,7150,7650,6890,6890,23663568
20201022,6950,6990,6740,6780,2099538
20201021,7030,7130,6930,7040,2192853
20201020,6790,7040,6640,6920,3435447
20201019,7020,7170,6780,6810,3359500
20201016,7450,7530,6980,7020,5160373
20201015,7500,7610,7310,7470,5013171
20201014,7880,8120,7530,7550,13191607
20201013,7750,7960,7570,7810,9484564
20201012,7400,8230,7230,7800,51940316
20201008,7230,7330,7060,7280,5670832
20201007,7010,7290,6960,7220,5383020
20201006,7190,7350,7050,7110,6388540
20201005,6910,7280,6860,7280,10886612
20200929,7070,7140,6840,6940,6662360
20200928,6790,7100,6630,7100,10834758
20200925,7080,7130,6550,6590,6031361
20200924,6550,7030,6550,6870,7564423
20200923,6970,7190,6750,6850,14689069
20200922,6980,6990,6570,6610,5480086
20200921,6920,7220,6780,7030,11235718
20200918,6900,7750,6800,6860,54569075
20200917,6760,6780,6500,6520,5658710
20200916,6310,7380,6310,6760,60250941
20200915,6530,6570,6160,6180,5273014
20200914,6660,6720,6340,6420,6658348
20200911,6200,7200,6200,6410,62591686
20200910,6260,6390,5870,6180,17608024
20200909,5440,6890,5120,6290,101754473
20200908,4270,5520,4270,5520,44800275
20200907,4255,4290,4205,4250,685898
20200904,4185,4275,4140,4255,548409
20200903,4400,4410,4330,4335,377959
20200902,4360,4395,4330,4370,300015
20200901,4345,4400,4295,4330,294205
20200831,4365,4420,4320,4345,342358
20200828,4305,4390,4305,4355,404211
20200827,4375,4395,4290,4300,442966
20200826,4425,4430,4315,4375,392735
20200825,4300,4405,4285,4405,494051
20200824,4200,4275,4150,4255,460488
20200821,4105,4200,4040,4150,569991
20200820,4245,4270,4065,4065,777899
20200819,4260,4320,4220,4280,355367
20200818,4465,4465,4190,4215,1015502
20200814,4505,4515,4430,4465,494230
20200813,4500,4525,4435,4485,1087629
20200812,4520,4560,4430,4500,725782
20200811,4450,4570,4450,4500,817199
20200810,4415,4465,4350,4440,579074
20200807,4545,4550,4375,4425,573419
20200806,4425,4565,4405,4490,929418
20200805,4425,4430,4360,4410,385047
20200804,4315,4405,4290,4400,417283
20200803,4325,4345,4270,4285,527015
20200731,4400,4420,4345,4345,388908
20200730,4450,4460,4375,4385,471909
20200729,4450,4450,4410,4440,249360
20200728,4460,4475,4410,4435,389228
20200727,4475,4575,4415,4440,476679
20200724,4435,4495,4390,4450,382250
20200723,4550,4550,4435,4455,462003
20200722,4635,4640,4525,4545,655750
20200721,4500,4660,4470,4635,1101562
20200720,4510,4525,4435,4480,277227
20200717,4470,4530,4465,4495,269907
20200716,4525,4575,4430,4500,587212
20200715,4455,4630,4420,4480,829430
20200714,4310,4445,4265,4440,821706
20200713,4260,4310,4255,4310,299302
20200710,4270,4300,4210,4255,456016
20200709,4300,4330,4275,4305,350112
20200708,4300,4335,4285,4295,272269
20200707,4355,4390,4310,4315,445002
20200706,4350,4360,4305,4350,312416
20200703,4355,4365,4295,4320,286525
20200702,4270,4345,4255,4345,303610
20200701,4305,4315,4235,4260,283391
20200630,4260,4295,4240,4250,252210
20200629,4355,4355,4190,4210,488565
20200626,4305,4350,4270,4320,357976
20200625,4320,4345,4260,4290,308737
20200624,4400,4400,4310,4360,473483
20200623,4270,4440,4250,4335,686026
20200622,4310,4355,4230,4250,747742
20200619,4470,4520,4230,4230,958730
20200618,4465,4485,4380,4460,295229
20200617,4510,4560,4405,4465,449824
20200616,4365,4550,4360,4505,461199
20200615,4700,4715,4290,4290,1018286
20200612,4600,4750,4580,4700,611293
20200611,4890,4945,4820,4840,709915
20200610,4870,4915,4870,4880,407853
20200609,4950,4970,4870,4910,530457
20200608,4965,4980,4915,4940,489900
20200605,4920,4960,4860,4935,438868
20200604,5050,5070,4900,4920,897161
20200603,4960,5120,4935,5010,1508351
20200602,4895,4975,4875,4920,582933
20200601,4765,4905,4745,4890,587222
20200529,4835,4840,4725,4765,509910
20200528,5010,5020,4740,4845,911857
20200527,4960,5040,4910,4965,1186523
20200526,4875,4945,4850,4920,847259
20200525,4865,4865,4710,4845,555835
20200522,5000,5040,4785,4795,1104973
20200521,4840,4980,4830,4910,1348580
20200520,4780,4820,4755,4805,439026
20200519,4815,4845,4775,4800,560091
20200518,4865,4865,4735,4750,455729
20200515,4760,4815,4650,4795,534926
20200514,4740,4820,4705,4705,678185
20200513,4760,4835,4715,4800,603226
20200512,5020,5030,4780,4830,855673
20200511,4890,5050,4820,4970,1775768
20200508,4700,4810,4700,4745,659945
20200507,4605,4770,4575,4695,988620
20200506,4380,4575,4380,4575,897106
20200504,4405,4445,4305,4355,505479
20200429,4390,4425,4365,4425,384484
20200428,4445,4450,4355,4390,420214
20200427,4375,4450,4375,4425,461208
20200424,4460,4490,4355,4395,539137
