date,open,high,low,close,volume
20201230,24300,25600,24300,25200,1175026
20201229,24000,24500,23750,24250,582285
20201228,23700,23850,23550,23700,359846
20201224,23200,23900,23150,23800,348143
20201223,23400,23500,23000,23100,289406
20201222,23550,23950,23300,23300,371807
20201221,24150,24150,23150,23650,393027
20201218,23450,24500,23350,24300,569444
20201217,23850,24000,23350,23600,396693
20201216,24550,24600,23850,23950,521050
20201215,23900,24500,23500,24500,683580
20201214,23600,24050,23200,23850,735418
20201211,24100,24550,23800,24150,788488
20201210,23400,24100,23200,23750,648749
20201209,23200,24100,23000,23700,704931
20201208,22900,23600,22500,22950,536024
20201207,22700,23200,22200,22900,713282
20201204,23500,24300,23100,23400,1512876
20201203,25250,25550,24300,24500,1358331
20201202,23150,24650,23000,24550,1922965
20201201,22900,23200,22700,22950,381589
20201130,22650,23100,22550,22900,348726
20201127,22500,23050,22350,22750,379348
20201126,22800,23150,22500,22650,493724
20201125,23600,23750,22250,23150,1341831
20201124,22000,23300,21950,22950,1272242
20201123,21600,22000,21300,21700,319517
20201120,21450,21850,21400,21850,183868
20201119,21850,21850,21350,21500,257828
20201118,21950,22250,21650,21900,262459
20201117,22700,22850,22000,22000,535666
20201116,21450,22250,21100,21950,474704
20201113,21300,21650,21250,21500,278767
20201112,22450,22500,21550,21700,556535
20201111,22250,23100,22000,22450,998750
20201110,23900,23900,21700,21950,2184120
20201109,20650,21050,20500,20750,193167
20201106,21000,21000,20600,20650,153267
20201105,20500,21100,20500,20950,196421
20201104,20500,20900,20150,20850,202074
20201103,20100,20350,19950,20250,158470
20201102,20000,20050,19800,19950,211798
20201030,20500,20550,19950,20100,167710
20201029,20200,20600,20050,20450,149115
20201028,20000,20600,19900,20600,140623
20201027,20000,20500,19600,20100,211581
20201026,20650,20650,20200,20350,190675
20201023,21250,21300,20600,20800,277185
20201022,21200,21350,21000,21200,192676
20201021,21500,21600,20800,21400,196645
20201020,21700,21700,21200,21500,190029
20201019,22150,22450,21600,21700,321471
20201016,21800,22100,21300,21700,208552
20201015,22050,22200,21400,21800,254815
20201014,22800,22800,22050,22350,188480
20201013,23100,23200,22350,22800,274642
20201012,23100,23300,22750,22900,628805
20201008,21950,22450,21750,22300,294916
20201007,21600,21900,21400,21800,152863
20201006,22100,22150,21600,21750,240476
20201005,22300,22400,21850,22100,230455
20200929,22150,22450,21850,22450,281122
20200928,21300,21900,21150,21900,204756
20200925,21050,21200,20500,21100,189285
20200924,21350,21400,20500,20750,419232
20200923,22100,22300,21100,21650,315875
20200922,22900,23100,22000,22000,430307
20200921,22650,23400,22450,23050,430325
20200918,22900,23050,22400,22700,286422
20200917,23150,23200,22400,22600,458171
20200916,23400,23450,23000,23100,327992
20200915,23700,23750,23300,23450,221807
20200914,23850,23900,23300,23500,354877
20200911,22950,23350,22800,23300,302703
20200910,23500,23550,22600,22950,508114
20200909,23000,23700,23000,23300,362707
20200908,24000,24200,23400,23500,407199
20200907,23900,24300,23500,23650,478561
20200904,22900,24200,22400,24100,744684
20200903,24200,24350,23350,23900,611028
20200902,23600,24450,23050,23750,948251
20200901,22800,23200,22300,23050,982877
20200831,21000,22350,20950,22000,954268
20200828,21300,21650,20800,20950,613722
20200827,21700,21750,20850,21150,621596
20200826,21700,22150,20850,21900,799464
20200825,21050,21800,20800,21650,766841
20200824,19650,21150,19500,20600,734751
20200821,20500,20700,19800,20300,569118
20200820,20600,20850,19600,19950,745218
20200819,20000,21850,20000,21000,1098043
20200818,22250,22700,20050,20350,2371754
20200814,25050,26850,23550,23800,3906248
20200813,23700,25900,22450,24450,3581424
20200812,20400,22150,20100,21900,2250051
20200811,20100,20550,19600,19950,581362
20200810,19200,20000,18950,20000,910183
20200807,18450,19150,18300,18800,648898
20200806,18450,18700,18150,18600,363382
20200805,18700,18800,18150,18400,859556
20200804,19350,19600,19200,19300,135143
20200803,19750,19800,19100,19350,159496
20200731,19650,20000,19600,19700,201308
20200730,19300,19650,19200,19500,113311
20200729,19250,19550,19100,19300,122463
20200728,19350,19550,19200,19350,182779
20200727,19450,19650,19150,19300,152959
20200724,19450,19650,19250,19450,223205
20200723,19950,20100,19600,19800,250396
20200722,20450,20450,19900,19900,290524
20200721,19550,20750,19550,20450,777529
20200720,19500,19500,19150,19450,233376
20200717,19600,19600,19200,19500,216916
20200716,19700,20000,19450,19550,234630
20200715,19950,20400,19600,19850,315761
20200714,19700,19950,19200,19850,170763
20200713,19300,19850,19100,19600,202171
20200710,19600,19700,19050,19250,226318
20200709,20000,20300,19650,19750,354335
20200708,20000,20200,19900,20150,191556
20200707,20650,20650,20050,20100,247341
20200706,20900,21000,20300,20450,218166
20200703,21300,21300,20350,20900,249455
20200702,20400,21350,20400,21300,174774
20200701,20600,20700,20300,20400,115285
20200630,20250,21150,20150,20450,130723
20200629,20900,20950,20050,20100,169067
20200626,21100,21450,21000,21150,107017
20200625,21250,21700,21000,21100,113764
20200624,21850,22350,21550,21700,94600
20200623,21800,22050,21200,21900,120132
20200622,22050,22200,21550,21650,115697
20200619,22450,22550,22000,22050,130836
20200618,22350,22650,22200,22400,81828
20200617,22400,22900,22000,22700,196104
20200616,21750,22800,21050,22650,312528
20200615,24000,24200,22600,22600,311237
20200612,23350,24400,23350,24400,310507
20200611,25000,25600,24450,24850,351731
20200610,25300,25300,24800,25050,230215
20200609,25950,26150,25000,25400,256041
20200608,26800,26850,25250,25800,391517
20200605,25000,26600,24800,26100,554648
20200604,25400,25700,24650,25100,365145
20200603,24900,25100,24500,25050,443138
20200602,24100,25000,23950,24650,434723
20200601,23650,24000,23500,23950,298212
20200529,23300,23750,22750,23150,213990
20200528,23900,23900,22800,23300,268399
20200527,23850,24150,23300,23900,361415
20200526,22500,23950,22500,23750,662683
20200525,22750,22900,22150,22450,158495
20200522,23300,23350,22550,22700,172241
20200521,23300,23700,22950,23300,256741
20200520,23100,23550,22500,23250,296764
20200519,23100,23700,22650,23250,713065
20200518,21050,22100,20800,22000,327026
20200515,21250,21300,20700,21100,247367
20200514,21650,21800,21300,21350,236589
20200513,20950,22300,20550,22000,493643
20200512,22900,22900,21500,21750,681871
20200511,23000,23350,22100,23050,869628
20200508,25700,26050,23200,24000,1306993
20200507,25950,26050,25250,25700,248226
20200506,26350,26650,25600,25950,249614
20200504,26700,26750,25900,26200,295191
20200429,26950,27600,26500,26700,400532
20200428,25800,28350,25700,26900,1030070
20200427,24700,25500,24450,25300,353019
20200424,24300,24650,23900,24100,196092
20200423,25050,25350,24500,24750,293288
20200422,24800,25000,24250,24950,208144
20200421,25000,25350,23600,25050,483828
20200420,24000,25350,24000,25100,567249
20200417,23200,24300,23200,23700,335292
20200416,22550,22850,21800,22850,184633
20200414,22450,23050,22000,22700,277421
20200413,23550,23550,22500,22500,398106
20200410,23850,23900,23000,23650,338044
20200409,22500,24050,22400,23700,611686
20200408,20250,23500,19500,22050,757493
20200407,20000,20650,19600,20300,520465
20200406,18000,19200,17950,19200,365023
20200403,17600,18650,17500,18200,259456
20200402,17850,17950,17050,17800,183528
20200401,17350,18550,17050,17700,372970
20200331,17800,18050,17200,17700,346585
20200330,16350,17500,16050,17450,299256
20200327,18350,19000,16500,17350,486307
20200326,16750,20300,15950,17800,576081
20200325,16000,16350,15500,16300,435432
20200324,14600,15050,14250,15050,236952
20200323,14250,14650,13900,14150,221412
20200320,14250,15650,14000,15650,314826
20200319,17700,18200,14200,14200,452959
20200318,20000,20000,17700,17700,306101
20200317,19200,20800,19200,19850,347475
20200316,21450,22450,20700,21200,261400
20200313,20300,21400,19300,21400,495028
20200312,23900,24150,22150,22550,355236
20200311,25100,25150,23900,24200,152752
20200310,24550,25500,24400,25100,222626
20200309,24450,25650,23800,25200,385809
20200306,25700,25700,24850,24900,195158
20200305,25000,25950,24400,25850,355042
20200304,23550,24550,23550,24400,169502
20200303,24400,24800,23700,23750,291264
20200302,23700,24750,23400,24150,217837
20200228,24200,24600,23500,23600,332628
20200227,24700,25300,24350,24900,228424
20200226,25250,25250,24500,24850,177747
20200225,24450,25700,24450,25250,249667
20200224,24650,25200,24500,24550,369542
20200221,26450,26900,25400,25700,362821
20200220,27500,27650,26450,26450,279170
20200219,28450,28700,27300,27500,371589
20200218,28550,29100,28350,28600,117834
20200217,28850,28900,28300,28750,163170
20200214,29500,29650,28650,28800,237567
20200213,29500,31000,29100,29450,604859
20200212,28600,29400,28600,29050,177613
20200211,30500,30500,28700,29100,253031
20200210,28900,29450,28650,29250,112030
20200207,29550,29550,28850,29000,124641
20200206,28500,29800,28500,29650,245533
20200205,28550,29150,28250,28500,192590
20200204,28100,29400,27800,28500,380787
20200203,25300,27950,25150,27900,504434
20200131,27350,27500,26050,26250,369651
20200130,28250,28600,27300,27500,213559
20200129,28250,28850,28100,28200,181025
20200128,30100,30300,28150,28250,492911
20200123,31850,31850,31500,31550,96995
20200122,32000,32100,31700,32000,132356
20200121,32700,33150,32000,32100,132700
20200120,32900,33300,32700,32850,93948
20200117,33600,33650,32850,33000,83842
20200116,32800,33700,32750,33400,110605
20200115,32950,33000,32550,32800,91826
20200114,32850,33050,32600,32950,94294
20200113,32150,32950,32150,32850,93324
20200110,32450,32750,32000,32300,79884
20200109,32600,32800,32100,32500,118393
20200108,32000,33350,32000,32050,157565
20200107,33250,33650,33000,33500,68692
20200106,33600,33650,32850,32900,88852
20200103,34400,34500,33600,34000,135917
20200102,34850,34900,34050,34400,59161
20191230,34000,34650,33600,34550,51440
20191227,34600,34600,33500,33950,73982
