date,open,high,low,close,volume
20110401,396000,405000,391500,400000,22367
20110404,398000,420500,397000,408000,27818
20110405,410000,418000,404000,407000,12708
20110406,409000,409000,395000,397000,14946
20110407,397000,406500,390500,394000,25652
20110408,391000,402500,391000,400000,11558
20110411,400000,402500,387000,387000,11355
20110412,385000,388500,376000,385500,14933
20110413,388000,402000,382000,401000,18354
20110414,396000,410000,395000,410000,12376
20110415,404000,410000,397000,408500,20563
20110418,408000,408000,397500,397500,11658
20110419,392000,401000,387000,389000,15973
20110420,387500,405500,386500,405000,13382
20110421,404000,421500,402000,421500,19239
20110422,415500,419000,410500,411000,9009
20110425,407500,420000,406000,407500,8430
20110426,402500,419000,401000,416000,12392
20110427,413000,431500,413000,416000,16633
20110428,416000,426500,414500,416000,7519
20110429,410500,419000,405500,415500,13500
20110502,410000,428000,408000,421000,14633
20110503,416000,431000,416000,428000,17579
20110504,429500,444000,426000,435500,38510
20110506,440000,443000,431500,434500,40436
20110509,430500,434500,419000,420000,13686
20110511,420000,453000,415500,438500,27112
20110512,431000,456000,425000,440500,34622
20110513,445000,458000,435000,446500,29566
20110516,442000,455500,440000,454500,18256
20110517,450000,459000,446000,449000,12816
20110518,444000,452000,435000,443000,14388
20110519,443000,448000,438000,442000,34992
20110520,446000,458000,446000,452500,13736
20110523,459000,459000,440000,447000,9044
20110524,455500,455500,436500,446000,17078
20110525,446000,446000,434500,435000,22699
20110526,447000,447500,437000,440500,52636
20110527,439000,440500,423500,433500,32253
20110530,437500,440000,423000,439500,14335
20110531,439500,464000,439500,462500,29055
20110601,464000,464000,442500,445500,29021
20110602,445000,445500,427500,431500,32392
20110603,433500,441500,426500,440000,21926
20110607,440000,462500,436000,454000,21234
20110608,460000,464500,448500,452000,24631
20110609,451500,460000,446000,457500,30626
20110610,460000,461000,450000,453000,8966
20110613,459500,469500,451000,469500,12121
20110614,470000,474500,466000,471000,26097
20110615,471000,475500,451000,472000,21400
20110616,469500,472000,456500,465500,14718
20110617,462000,475000,458500,470000,24692
20110620,470000,471500,461500,470500,14593
20110621,470000,475500,463500,467000,14199
20110622,467000,473000,460500,465000,12146
20110623,465000,467500,456500,464500,15180
20110624,464500,470500,457500,470500,16469
20110627,474500,474500,453000,453000,9606
20110628,456000,462000,455500,460000,10145
20110629,460000,469000,452000,460000,16899
20110630,461000,461500,454500,456000,12943
20110701,456000,460500,456000,459000,10835
20110704,460000,461000,452000,456000,37536
20110705,453000,470000,453000,470000,8236
20110706,466000,488000,466000,486000,14169
20110707,485000,495000,477000,481000,18011
20110708,482500,485500,476000,485000,14806
20110711,480500,498000,477500,493000,11395
20110712,499000,499000,476500,478500,22787
20110713,476500,487000,470500,480000,6594
20110714,484500,484500,473000,481500,13830
20110715,483000,508000,477500,508000,12196
20110718,508000,527000,502000,511000,14462
