date,open,high,low,close,volume
20110401,8190,8330,7600,7600,65542
20110404,7620,7780,6950,7000,75670
20110405,7000,7250,7000,7170,41281
20110406,7190,7440,7190,7430,44117
20110407,7470,7600,7400,7440,16381
20110408,7440,7800,7440,7750,24801
20110411,7880,7980,7700,7890,22401
20110412,7810,8240,7810,8120,46100
20110413,8120,8350,8070,8200,41366
20110414,8300,8300,8140,8190,10890
20110415,8110,8330,8110,8300,10470
20110418,8250,8360,8250,8290,13110
20110419,8280,8350,7500,8100,20700
20110420,8110,8300,8110,8110,16614
20110421,8130,8190,8000,8100,17500
20110422,7980,8150,7950,8000,10973
20110425,7960,8150,7940,8120,11030
20110426,8050,8200,7950,8070,14810
20110427,8250,8540,8080,8400,48062
20110428,8400,8500,8060,8300,18020
20110429,8320,8490,8260,8410,11840
20110502,8630,9150,8600,9090,263220
20110503,9330,9370,9080,9330,74477
20110504,9430,9810,9430,9520,90485
20110506,9530,9750,9060,9200,33519
20110509,9200,9250,8600,8600,42180
20110511,8740,8800,8430,8620,42350
20110512,8700,8700,8450,8680,19922
20110513,8680,8680,8140,8150,38986
20110516,8000,8150,7800,8050,52346
20110517,8070,8430,7970,8430,26500
20110518,8220,8590,8190,8300,25710
20110519,8310,8440,8100,8150,15230
20110520,8040,8400,8040,8160,9948
20110523,8000,8190,7800,7980,10240
20110524,8010,8400,7900,8110,11551
20110525,8130,8160,7800,8000,8791
20110526,7980,8080,7620,7720,17385
20110527,7680,7970,7580,7970,23832
20110530,7960,8250,7880,8250,23059
20110531,8400,8400,8200,8270,10281
20110601,8050,8340,8050,8260,12181
20110602,8260,8260,8050,8200,9761
20110603,8290,8300,8110,8110,9820
20110607,8110,8680,8000,8600,27282
20110608,8690,8800,8410,8800,16900
20110609,8720,8900,8350,8350,13321
20110610,8400,8730,8190,8190,12680
20110613,8190,8470,8040,8230,8730
20110614,8030,8490,8030,8490,8610
20110615,8490,8580,8330,8560,7720
20110616,8500,8650,8350,8650,9820
20110617,8700,9380,8700,9150,46524
20110620,9400,9400,8830,9170,40930
20110621,9590,9680,9350,9600,45440
20110622,9620,9930,9510,9510,21467
20110623,9480,9560,9300,9500,6640
20110624,9600,9790,9510,9550,7835
20110627,9550,9570,9150,9570,17440
20110628,9570,9690,9490,9630,8770
20110629,9630,9660,9450,9650,8980
20110630,9650,9790,9650,9790,46514
20110701,9700,9900,9630,9870,22410
20110704,9870,9920,9650,9830,7032
20110705,9850,9910,9700,9820,9111
20110706,9800,9800,9680,9780,6220
20110707,9810,9810,9510,9780,6870
20110708,9410,9810,9410,9670,6210
20110711,9530,9670,9480,9600,5221
20110712,9600,9600,9410,9570,2833
20110713,9550,9700,9370,9570,2669
20110714,9600,9600,9010,9550,5560
20110715,9370,9650,9370,9600,4640
20110718,9690,9700,9360,9590,6830
20110719,9710,9710,9570,9600,4021
20110720,9650,9680,9320,9420,15570
20110721,9440,9530,9200,9400,3980
