date,open,high,low,close,volume
20201230,10250,10400,10200,10350,109392
20201229,10400,10650,10200,10300,164606
20201228,10500,10650,10400,10450,129906
20201224,10400,10600,10350,10450,93306
20201223,10450,10600,10200,10400,102155
20201222,10550,10600,10400,10500,161692
20201221,10600,10850,10400,10550,114060
20201218,10650,10700,10500,10600,101240
20201217,10450,10700,10350,10650,219039
20201216,10450,10550,10350,10450,99184
20201215,10450,10500,10300,10400,107623
20201214,10300,10550,10200,10400,170534
20201211,10500,10550,10250,10350,181221
20201210,10100,10550,10100,10350,196708
20201209,10250,10350,10100,10200,147111
20201208,10100,10450,10000,10150,188515
20201207,10250,10400,10150,10200,104590
20201204,10450,10500,10200,10300,114297
20201203,10300,10450,10200,10350,97899
20201202,10450,10500,10250,10250,113564
20201201,10450,10450,10300,10450,115514
20201130,10500,10650,10300,10400,144931
20201127,10050,10350,9970,10300,176925
20201126,10050,10300,9930,10100,306800
20201125,10550,10600,10050,10150,284959
20201124,10800,10800,10350,10450,248337
20201123,10450,11000,10450,10850,645851
20201120,10350,10500,10200,10450,218858
20201119,10500,10600,10100,10350,228409
20201118,10350,10800,10250,10400,396686
20201117,10450,11000,10150,10300,442592
20201116,10750,11100,10400,10600,473688
20201113,11600,11650,10700,10800,882001
20201112,11000,12050,10450,11550,3467609
20201111,10300,10950,10100,10900,442241
20201110,10500,10550,10050,10200,474117
20201109,9990,11400,9820,10250,2023251
20201106,9850,9940,9600,9660,39419
20201105,9790,9900,9660,9840,64512
20201104,9680,9680,9480,9620,37109
20201103,9360,9600,9280,9520,25137
20201102,9230,9390,9230,9360,25286
20201030,9400,9470,9290,9300,34850
20201029,9510,9660,9350,9450,70425
20201028,9420,9770,9400,9710,46949
20201027,9320,9480,9290,9420,34548
20201026,9580,9690,9370,9420,74095
20201023,9810,9850,9580,9600,54140
20201022,9760,9900,9760,9810,22303
20201021,9790,10300,9740,9850,137386
20201020,9630,9750,9570,9730,47178
20201019,9560,9740,9440,9660,27996
20201016,9460,9620,9300,9560,43065
20201015,9530,9580,9290,9460,47417
20201014,9530,9640,9460,9530,48145
20201013,9740,9750,9440,9530,55639
20201012,9850,9890,9530,9740,92132
20201008,9640,9870,9550,9840,125102
20201007,9410,9680,9290,9570,65927
20201006,9520,9550,9300,9410,38428
20201005,9200,9700,9200,9370,81765
20200929,9290,9400,9100,9200,51294
20200928,9300,9300,9140,9220,32907
20200925,9040,9230,8970,9090,66226
20200924,9120,9270,8910,9030,104292
20200923,8820,9700,8600,9240,254845
20200922,9050,9100,8660,8710,71054
20200921,9330,9330,8930,9100,104056
20200918,8650,9500,8650,9250,291532
20200917,8680,8850,8580,8690,69122
20200916,8530,8890,8530,8720,79447
20200915,8590,8660,8420,8610,51280
20200914,8490,8570,8450,8490,18061
20200911,8490,8500,8340,8490,14955
20200910,8620,8640,8420,8420,73388
20200909,8510,8650,8410,8470,53047
20200908,8460,8570,8420,8510,43086
20200907,8480,8480,8360,8410,18431
20200904,8280,8410,8090,8390,48463
20200903,8270,8440,8200,8390,41860
20200902,8200,8350,8190,8270,27206
20200901,8260,8260,8120,8170,20521
20200831,8220,8290,8170,8170,20105
20200828,8270,8270,8160,8220,20328
20200827,8360,8360,8160,8220,26835
20200826,8400,8400,8150,8280,26457
20200825,8450,8450,8280,8370,18625
20200824,8300,8350,8170,8350,22540
20200821,8340,8470,8170,8280,24250
20200820,8350,8350,8060,8270,55879
20200819,8220,8440,8200,8370,31019
20200818,8650,8650,8200,8220,80784
20200814,8610,8650,8470,8510,32303
20200813,8530,8670,8530,8580,42504
20200812,8590,8590,8410,8530,65736
20200811,8570,8690,8500,8590,52871
20200810,8750,8750,8460,8620,79548
20200807,8890,8900,8700,8750,30279
20200806,8780,8880,8640,8800,78168
20200805,8600,8740,8600,8630,38030
20200804,8730,8730,8580,8590,39160
20200803,8550,8600,8450,8570,57066
20200731,8510,8650,8410,8440,76972
20200730,8400,8430,8280,8380,45579
20200729,8530,8530,8270,8340,33244
20200728,8420,8480,8360,8390,24520
20200727,8190,8500,8170,8490,38643
20200724,8390,8390,8230,8270,28538
20200723,8490,8490,8250,8390,37736
20200722,8530,8600,8100,8460,48722
20200721,8400,8480,8370,8470,30890
20200720,8490,8730,8350,8400,39835
20200717,8550,8730,8450,8520,33568
20200716,8590,8680,8510,8550,20010
20200715,8820,8820,8470,8560,61662
20200714,8700,8700,8600,8650,18635
20200713,8430,8740,8430,8660,72345
20200710,8790,8790,8450,8460,82103
20200709,8490,8860,8410,8790,180793
20200708,8350,8570,8210,8490,121043
20200707,8160,8370,8050,8320,95040
20200706,8150,8190,8010,8140,51105
20200703,7980,8180,7980,8150,55821
20200702,7870,8080,7870,8050,46084
20200701,7910,7970,7800,7870,25757
20200630,7850,7940,7780,7840,36543
20200629,7930,7930,7740,7790,51476
20200626,7780,8110,7770,7930,51412
20200625,7750,7790,7650,7730,51182
20200624,7880,7970,7810,7850,42950
20200623,8020,8090,7870,7890,52804
20200622,8230,8230,8050,8060,43573
20200619,8180,8380,8060,8230,85719
20200618,8050,8330,7880,8100,129127
20200617,8040,8050,7880,8050,94581
20200616,7820,8080,7760,8080,124907
20200615,7860,7950,7700,7870,130843
20200612,7590,8250,7220,8250,136457
20200611,7760,7900,7560,7640,50229
20200610,7810,7900,7760,7760,49253
20200609,7840,7870,7770,7810,51266
20200608,7900,7990,7790,7840,38179
20200605,7870,7970,7790,7830,83818
20200604,7980,8020,7860,7870,48077
20200603,7950,8070,7880,7930,120281
20200602,7960,8000,7820,7940,36609
20200601,7720,7950,7710,7950,60552
20200529,7620,7800,7600,7720,34700
20200528,7980,8000,7620,7720,67582
20200527,8050,8070,7850,7890,33520
20200526,8070,8090,7890,7970,83925
20200525,7760,8020,7690,8000,177940
20200522,7650,7770,7550,7560,36741
20200521,7840,7840,7630,7650,32550
20200520,7570,7830,7460,7760,81701
20200519,7460,7610,7460,7570,80723
20200518,7460,7550,7300,7450,51522
20200515,7390,7700,7310,7560,110211
20200514,7460,7460,7300,7390,71681
