date,open,high,low,close,volume
20201230,30500,31300,30400,30900,498802
20201229,31150,31150,29950,30350,452857
20201228,30650,30850,30400,30800,376027
20201224,30300,30550,30000,30300,267791
20201223,30100,30600,29700,30300,405777
20201222,31000,31000,29950,30050,574600
20201221,32450,32500,30750,31050,812055
20201218,31400,32500,31350,32000,2025014
20201217,29850,31050,29800,31000,844422
20201216,29800,30000,29550,29900,288569
20201215,30300,30500,29500,29650,537434
20201214,31050,31100,30000,30000,545689
20201211,29700,31000,29650,30900,1314524
20201210,28500,29650,28250,29350,823382
20201209,28150,28600,28150,28550,254220
20201208,28750,28750,28050,28050,364485
20201207,29150,29200,28350,28750,277326
20201204,28900,29150,28800,29150,314860
20201203,28900,28900,28450,28850,237834
20201202,29000,29050,28750,28850,183411
20201201,28500,29100,28500,28800,241010
20201130,29100,29400,28350,28350,611416
20201127,29350,29450,29050,29150,364625
20201126,30050,30500,29350,29400,397736
20201125,29950,30850,29750,29950,806948
20201124,29300,30000,29200,29700,502552
20201123,29050,29250,28800,29200,297537
20201120,28300,29000,28300,29000,222332
20201119,28700,28700,28300,28550,227808
20201118,28900,29200,28500,28900,333340
20201117,29350,29400,28800,29050,291610
20201116,29100,29700,28650,29250,352454
20201113,29750,29750,28900,29100,483219
20201112,30550,30550,29850,30100,517424
20201111,30950,31700,30350,30550,624384
20201110,29600,30800,29200,30800,912825
20201109,29200,29300,28700,29200,431691
20201106,29700,29700,28550,28800,561665
20201105,27750,29450,27700,29450,1016864
20201104,28050,28100,27150,27400,457093
20201103,27800,28700,27500,27700,497793
20201102,27350,28000,27250,27800,262004
20201030,28400,28450,27100,27250,505429
20201029,28150,28400,27900,28350,514021
20201028,28900,29450,28550,28900,514806
20201027,28950,29450,28200,29400,988099
20201026,30850,30900,29250,29350,932391
20201023,31900,32150,30700,31150,807443
20201022,32100,32700,31700,32250,845220
20201021,30450,32450,30300,32450,1943334
20201020,31000,31000,29800,30000,1175583
20201019,29750,31500,29650,31450,2582882
20201016,27600,29950,27000,29400,3010505
20201015,25050,27200,25000,27000,1029107
20201014,25550,25650,25050,25100,221909
20201013,25200,25650,24950,25600,207787
20201012,25700,25850,25050,25200,205342
20201008,25900,25900,25450,25600,224394
20201007,25300,25750,25200,25550,175639
20201006,25750,26050,25450,25550,250384
20201005,24950,25750,24750,25700,417112
20200929,24400,24900,24250,24650,219407
20200928,24000,24200,23750,24050,92330
20200925,23750,24100,23750,23800,99918
20200924,24300,24300,23700,23700,185689
20200923,24150,24500,23750,24450,181154
20200922,24750,24850,24050,24050,293497
20200921,24800,25100,24500,25000,277738
20200918,24900,25250,24550,24750,258589
20200917,25050,25950,25000,25050,789301
20200916,24000,25200,24000,25000,832021
20200915,23750,23950,23450,23950,223974
20200914,23250,23800,23250,23700,184397
20200911,23300,23400,23100,23200,163985
20200910,23500,23600,23300,23350,289705
20200909,23700,23800,23400,23400,216225
20200908,23950,24100,23700,23750,163480
20200907,23650,23850,23550,23700,145907
20200904,24000,24100,23500,23650,246268
20200903,24300,24350,23950,24150,175115
20200902,24150,24250,23850,24100,149845
20200901,23600,24250,23500,23950,233552
20200831,23800,24100,23550,23600,344511
20200828,23950,23950,23700,23850,173971
20200827,24150,24300,23600,23700,224628
20200826,24600,24650,24050,24400,184292
20200825,24250,24800,24000,24600,220431
20200824,23800,24150,23300,24150,200070
20200821,23700,24100,23650,23800,208747
20200820,25200,25250,23700,23700,422064
20200819,24650,25050,24650,24800,225129
20200818,25750,26150,24600,24800,530953
20200814,26650,27000,26250,26450,346018
20200813,26850,27100,26250,26600,438258
20200812,25700,26450,25350,26450,445907
20200811,24800,25700,24750,25700,480550
20200810,24650,24750,24450,24700,248213
20200807,24950,25150,24750,24800,182895
20200806,24900,25100,24800,24900,206781
20200805,25000,25100,24700,24750,236281
20200804,25100,25350,25000,25050,176478
20200803,25400,25400,25050,25050,128046
20200731,25300,25400,25100,25350,187439
20200730,25350,25550,25250,25300,162452
20200729,25250,25600,25150,25400,160501
20200728,25300,25550,25300,25300,217753
20200727,25500,25750,25450,25450,168654
20200724,25500,25550,25300,25500,160787
20200723,25850,25850,25500,25500,285375
20200722,25850,26200,25750,25800,317260
20200721,25950,25950,25750,25750,307909
20200720,26000,26100,25750,25950,166856
