date,open,high,low,close,volume,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
20110401,116000,117000,114000,115000,494481,11.34,3.84,7683,67726,25543.22,605.46,734.16,961.54,185,-4816,1076,3636
20110404,116000,118500,114500,116000,262233,11.34,3.84,7683,67726,25543.22,605.46,734.16,961.54,185,-4816,1076,3636
20110405,116000,116500,113000,115000,198741,11.34,3.84,7683,67726,25543.22,605.46,734.16,961.54,185,-4816,1076,3636
20110406,115500,117000,113000,114000,330501,11.34,3.84,7683,67726,25543.22,605.46,734.16,961.54,185,-4816,1076,3636
20110407,115000,118500,113000,117500,454297,11.34,3.84,7683,67726,25543.22,605.46,734.16,961.54,185,-4816,1076,3636
20110408,118000,126500,117500,126000,829449,11.34,3.84,7683,67726,25543.22,605.46,734.16,961.54,185,-4816,1076,3636
20110411,125000,128000,122000,125500,446428,11.34,3.84,7683,67726,25543.22,605.46,734.16,961.54,185,-4816,1076,3636
20110412,124000,130500,120000,123000,968513,11.34,3.84,7683,67726,25543.22,605.46,734.16,961.54,185,-4816,1076,3636
20110413,121500,124500,118000,123500,554327,11.34,3.84,7683,67726,25543.22,605.46,734.16,961.54,185,-4816,1076,3636
20110414,123500,128000,120000,122000,638052,11.34,3.84,7683,67726,25543.22,605.46,734.16,961.54,185,-4816,1076,3636
20110415,122000,124500,119000,121000,263147,11.34,3.84,7683,67726,25543.22,605.46,734.16,961.54,185,-4816,1076,3636
20110418,119500,125000,116500,123000,534556,11.34,3.84,7683,67726,25543.22,605.46,734.16,961.54,185,-4816,1076,3636
20110419,122000,125500,119000,119000,418056,11.34,3.84,7683,67726,25543.22,605.46,734.16,961.54,185,-4816,1076,3636
20110420,120000,123500,118500,120500,363082,11.34,3.84,7683,67726,25543.22,605.46,734.16,961.54,185,-4816,1076,3636
20110421,119500,124000,117500,117500,434290,11.34,3.84,7683,67726,25543.22,605.46,734.16,961.54,185,-4816,1076,3636
20110422,117000,122000,116500,118500,632631,11.34,3.84,7683,67726,25543.22,605.46,734.16,961.54,185,-4816,1076,3636
20110425,121000,123500,120500,120500,340808,11.34,3.84,7683,67726,25543.22,605.46,734.16,961.54,185,-4816,1076,3636
20110426,120000,123500,117500,120500,484903,11.34,3.84,7683,67726,25543.22,605.46,734.16,961.54,185,-4816,1076,3636
20110427,121500,130500,121000,127000,1025071,11.34,3.84,7683,67726,25543.22,605.46,734.16,961.54,185,-4816,1076,3636
20110428,128000,128500,124000,126500,606548,11.34,3.84,7683,67726,25543.22,605.46,734.16,961.54,185,-4816,1076,3636
20110429,125500,129500,125000,129000,485363,11.34,3.84,7683,67726,25543.22,605.46,734.16,961.54,185,-4816,1076,3636
20110502,132000,135000,130000,130000,490330,11.34,3.84,7683,67726,25543.22,605.46,734.16,961.54,185,-4816,1076,3636
20110503,129500,131000,125000,126000,389183,11.34,3.84,7683,67726,25543.22,605.46,734.16,961.54,185,-4816,1076,3636
20110504,126000,126500,123000,124000,217414,11.34,3.84,7683,67726,25543.22,605.46,734.16,961.54,185,-4816,1076,3636
20110506,122000,122500,119500,121000,282817,11.34,3.84,7683,67726,25543.22,605.46,734.16,961.54,185,-4816,1076,3636
20110509,120500,123500,118500,119000,244438,11.34,3.84,7683,67726,25543.22,605.46,734.16,961.54,185,-4816,1076,3636
20110511,120500,125000,120000,124000,343585,11.34,3.84,7683,67726,25543.22,605.46,734.16,961.54,185,-4816,1076,3636
