date,open,high,low,close,volume,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
20110401,33600,34100,33600,33950,7825,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110404,33300,34200,33300,34100,5426,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110405,33800,34150,33600,34100,5751,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110406,33800,34250,33600,33850,8022,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110407,33700,34050,33000,33000,10331,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110408,32500,33150,32300,32450,7904,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110411,32150,32850,32150,32300,4478,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110412,32200,32700,32000,32450,3822,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110413,32300,33350,32150,33350,6790,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110414,32900,33950,32400,33950,17671,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110415,33950,34000,33600,33950,3756,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110418,33950,34100,33300,34000,10080,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110419,34100,34100,33300,33500,7912,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110420,33950,34100,33350,33600,8112,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110421,33550,34050,32750,33700,12758,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110422,33200,34050,33200,34050,7881,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110425,34000,34000,33300,33350,5985,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110426,33350,33350,32050,32100,11786,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110427,32100,33950,32100,33900,13983,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110428,33200,33900,33050,33500,6967,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110429,32850,33700,32750,33700,9448,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110502,33100,33700,33100,33650,4667,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110503,33200,33900,32950,33400,4979,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110504,33000,35100,33000,34800,29210,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110506,34900,35000,34050,34050,9418,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110509,33750,34650,32500,32500,14196,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110511,32900,33550,32250,33250,9322,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110512,33450,33450,32250,32250,13588,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110513,32400,32750,32250,32250,6020,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110516,32250,32250,31750,31850,10872,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110517,31550,32250,31550,31550,6042,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110518,31700,33000,31700,32000,6950,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110519,32500,32500,31050,31050,8990,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110520,30850,31500,30750,31250,5381,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110523,31300,31300,30200,30500,5401,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110524,29850,30500,29850,30100,5944,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110525,30200,30200,28500,29050,13445,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110526,28600,29000,28300,28350,14756,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110527,28300,28800,27700,28350,9608,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110530,28400,28400,28000,28000,3056,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110531,28500,28800,27950,28100,20956,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110601,28150,28200,27800,28150,13586,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
20110602,28100,28150,27600,27650,7895,0.0,0.0,-219,5592,40.17,9.24,8.06,0.0,9,-76,-54,76
