date,open,high,low,close,volume,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
20110401,37800,37950,37250,37900,309338,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110404,38300,38400,37300,37500,279393,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110405,37150,38050,37150,37650,435358,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110406,37650,38400,37600,38000,442421,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110407,38400,38400,37550,38050,207564,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110408,37800,39000,37700,38900,389503,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110411,38900,38900,38100,38600,279875,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110412,38350,38350,36800,37650,280183,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110413,37200,37650,35600,36550,597779,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110414,36300,36950,35750,36300,406649,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110415,36300,36850,36150,36300,203055,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110418,36750,36750,35850,36450,272627,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110419,35900,36500,35650,36000,212939,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110420,36400,36600,35950,36150,174920,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110421,36400,37250,36000,37250,302182,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110422,36800,37650,36350,37500,264398,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110425,37200,37600,36800,37100,252312,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110426,37100,37400,36600,36950,312945,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110427,36900,37550,36600,36700,185614,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110428,36500,37100,36350,36700,129774,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110429,36350,36800,35600,35800,220385,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110502,35950,36500,35850,36350,176300,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110503,36450,37500,35700,37100,307913,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110504,36900,38150,36600,38050,327019,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110506,38050,38100,36500,37050,251366,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110509,36650,37200,35950,35950,231024,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110511,36000,36350,35700,35900,167582,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110512,35600,35600,34600,34600,270482,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110513,34650,36200,34300,36050,212174,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110516,34700,36200,34700,35600,139441,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110517,36200,36700,35600,36700,166653,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110518,36850,36900,35800,36550,212625,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110519,36250,36500,35800,35950,154728,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110520,35700,36450,35700,36150,69609,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110523,36350,36350,35250,36000,116461,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110524,35150,35950,35150,35200,124854,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110525,35450,35950,34600,35950,187251,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110526,35600,36700,35600,36350,151544,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110527,36100,36500,35750,35800,106953,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110530,35850,36600,35450,36600,129765,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110531,36800,37800,36650,37800,362046,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110601,37300,37600,36650,37450,152728,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110602,37300,37300,36300,36900,159792,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110603,36600,36950,36400,36500,96617,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110607,35900,36950,35750,36300,146768,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110608,36000,36500,35850,36050,189426,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110609,36350,36350,34750,34750,327627,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110610,35000,35550,34800,34850,267001,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
20110613,34850,35050,34300,34450,124565,24.01,10.9,2297,9567,4440.43,733.51,471.04,1050,120,2263,-2402,47
