date,open,high,low,close,volume,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
20110401,1033000,1054000,1030000,1037000,19655,15.37,11.66,5597,36415,5092.7,564.88,778.1,650,32,4031,-3744,37
20110404,1029000,1047000,1029000,1036000,14852,15.37,11.66,5597,36415,5092.7,564.88,778.1,650,32,4031,-3744,37
20110405,1036000,1054000,1033000,1054000,17916,15.37,11.66,5597,36415,5092.7,564.88,778.1,650,32,4031,-3744,37
20110406,1047000,1067000,1046000,1061000,13157,15.37,11.66,5597,36415,5092.7,564.88,778.1,650,32,4031,-3744,37
20110407,1054000,1055000,1027000,1030000,20446,15.37,11.66,5597,36415,5092.7,564.88,778.1,650,32,4031,-3744,37
20110408,1031000,1055000,1028000,1050000,16013,15.37,11.66,5597,36415,5092.7,564.88,778.1,650,32,4031,-3744,37
20110411,1040000,1052000,1040000,1052000,10807,15.37,11.66,5597,36415,5092.7,564.88,778.1,650,32,4031,-3744,37
20110412,1044000,1045000,1024000,1043000,11147,15.37,11.66,5597,36415,5092.7,564.88,778.1,650,32,4031,-3744,37
20110413,1044000,1045000,1028000,1045000,6042,15.37,11.66,5597,36415,5092.7,564.88,778.1,650,32,4031,-3744,37
20110414,1050000,1052000,1030000,1052000,9921,15.37,11.66,5597,36415,5092.7,564.88,778.1,650,32,4031,-3744,37
20110415,1044000,1090000,1044000,1090000,19142,15.37,11.66,5597,36415,5092.7,564.88,778.1,650,32,4031,-3744,37
20110418,1093000,1122000,1081000,1104000,15348,15.37,11.66,5597,36415,5092.7,564.88,778.1,650,32,4031,-3744,37
20110419,1130000,1130000,1073000,1080000,12715,15.37,11.66,5597,36415,5092.7,564.88,778.1,650,32,4031,-3744,37
20110420,1072000,1100000,1071000,1085000,10310,15.37,11.66,5597,36415,5092.7,564.88,778.1,650,32,4031,-3744,37
20110421,1085000,1116000,1085000,1109000,9817,15.37,11.66,5597,36415,5092.7,564.88,778.1,650,32,4031,-3744,37
20110422,1101000,1103000,1072000,1073000,9224,15.37,11.66,5597,36415,5092.7,564.88,778.1,650,32,4031,-3744,37
20110425,1079000,1084000,1050000,1055000,7924,15.37,11.66,5597,36415,5092.7,564.88,778.1,650,32,4031,-3744,37
20110426,1050000,1058000,1017000,1032000,22522,15.37,11.66,5597,36415,5092.7,564.88,778.1,650,32,4031,-3744,37
20110427,1033000,1060000,1033000,1054000,19159,15.37,11.66,5597,36415,5092.7,564.88,778.1,650,32,4031,-3744,37
20110428,1041000,1057000,1040000,1047000,16815,15.37,11.66,5597,36415,5092.7,564.88,778.1,650,32,4031,-3744,37
20110429,1041000,1080000,1038000,1080000,19046,15.37,11.66,5597,36415,5092.7,564.88,778.1,650,32,4031,-3744,37
20110502,1077000,1100000,1000000,1100000,8869,15.37,11.66,5597,36415,5092.7,564.88,778.1,650,32,4031,-3744,37
20110503,1098000,1099000,1086000,1094000,5939,15.37,11.66,5597,36415,5092.7,564.88,778.1,650,32,4031,-3744,37
