date,open,high,low,close,volume,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
20110401,211500,214500,211000,213000,478501,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110404,201000,203500,190500,191000,3511127,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110405,192000,195500,188500,194500,1765551,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110406,195000,201500,193500,197500,1528507,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110407,201000,203500,198500,202000,698210,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110408,202000,204000,199000,204000,860026,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110411,205500,212000,205000,210500,1233668,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110412,211500,213500,206000,211000,938929,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110413,209000,213000,202000,212500,920163,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110414,210500,214500,206500,213000,926699,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110415,214000,215500,210500,213500,771653,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110418,215500,226000,215000,225000,1262873,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110419,223500,226500,218500,219500,1019012,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110420,222500,233000,219500,231000,1114525,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110421,234000,251500,234000,248500,1539687,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110422,248000,256000,244000,245000,848303,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110425,242500,255000,240000,254000,774714,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110426,253500,258500,248000,248500,756722,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110427,247500,252500,232000,242000,1318440,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110428,246500,250000,237000,250000,872827,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110429,254000,256500,229500,232000,1408678,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110502,230500,236500,227500,232500,819853,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110503,234000,238000,225000,228000,893581,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110504,225500,233500,221000,233000,800795,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110506,219500,222000,209500,217000,1654020,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110509,217000,226000,214500,219500,731607,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110511,229000,230500,223000,226000,695594,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110512,216500,219000,214500,215500,799398,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110513,215500,217500,204000,209500,995482,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110516,212000,217000,210000,214000,707002,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110517,211500,219000,211000,216500,517647,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110518,219000,223500,217000,223500,578517,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110519,224500,227000,218000,220000,711070,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110520,220000,221000,212000,218000,567928,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110523,215000,217500,205000,205000,509939,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110524,203000,212000,201500,210500,657208,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110525,214500,216500,208000,208000,523753,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110526,214000,224000,213000,222500,723423,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110527,223500,228000,219500,223000,549925,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110530,226000,226500,222000,225000,337331,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110531,224500,236000,224000,233000,797893,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
20110601,235000,241000,231000,236000,656241,21.74,9.11,34271,157644,3577.02,457.62,-735.5,2800,136,27221,8137,-20847
