date,open,high,low,close,volume,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
20110401,48600,49100,48600,49100,364,6.5,3.28,8657,133220,5196.47,-80.08,-94.31,1250,98,454,-668,-10
20110404,49300,49300,49100,49100,120,6.5,3.28,8657,133220,5196.47,-80.08,-94.31,1250,98,454,-668,-10
20110405,48950,49100,48950,49100,430,6.5,3.28,8657,133220,5196.47,-80.08,-94.31,1250,98,454,-668,-10
20110406,48600,48900,48600,48900,370,6.5,3.28,8657,133220,5196.47,-80.08,-94.31,1250,98,454,-668,-10
20110407,48350,49000,48350,49000,1110,6.5,3.28,8657,133220,5196.47,-80.08,-94.31,1250,98,454,-668,-10
20110408,49000,49000,48950,48950,130,6.5,3.28,8657,133220,5196.47,-80.08,-94.31,1250,98,454,-668,-10
20110411,48600,48900,47850,48850,740,6.5,3.28,8657,133220,5196.47,-80.08,-94.31,1250,98,454,-668,-10
20110412,48750,48750,48300,48500,200,6.5,3.28,8657,133220,5196.47,-80.08,-94.31,1250,98,454,-668,-10
20110413,48500,48500,48000,48500,720,6.5,3.28,8657,133220,5196.47,-80.08,-94.31,1250,98,454,-668,-10
20110414,48900,48900,48050,48500,1090,6.5,3.28,8657,133220,5196.47,-80.08,-94.31,1250,98,454,-668,-10
20110415,48100,48500,48000,48500,850,6.5,3.28,8657,133220,5196.47,-80.08,-94.31,1250,98,454,-668,-10
20110418,47650,49000,47650,48800,2030,6.5,3.28,8657,133220,5196.47,-80.08,-94.31,1250,98,454,-668,-10
20110419,48550,49000,48550,49000,400,6.5,3.28,8657,133220,5196.47,-80.08,-94.31,1250,98,454,-668,-10
20110420,49500,50000,49050,49800,829,6.5,3.28,8657,133220,5196.47,-80.08,-94.31,1250,98,454,-668,-10
20110421,49700,50400,49700,49900,1010,6.5,3.28,8657,133220,5196.47,-80.08,-94.31,1250,98,454,-668,-10
20110422,51400,51400,49900,50500,200,6.5,3.28,8657,133220,5196.47,-80.08,-94.31,1250,98,454,-668,-10
