date,open,high,low,close,volume,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
20110401,34200,34400,33350,33800,1630474,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110404,34250,34500,33500,33600,1198946,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110405,33600,34550,33550,34450,1506388,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110406,34600,36950,33700,36900,4607499,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110407,37100,37500,36500,37250,2538009,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110408,37500,39950,37450,39700,4020363,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110411,39700,41350,38900,39900,3596894,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110412,39800,40750,38400,39600,2423285,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110413,39300,41050,37900,40800,3569177,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110414,41000,41700,40200,41000,2257189,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110415,41000,42150,40400,40950,2645137,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110418,40800,42800,40700,42200,2272556,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110419,41700,42500,40400,40900,2562363,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110420,41050,41150,39000,39700,3470793,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110421,40100,42250,39750,42000,3615165,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110422,41650,41900,40100,40700,2586159,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110425,40550,44250,40150,44250,3691955,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110426,44400,46750,43850,43900,5266356,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110427,44600,47000,44600,46000,4274125,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110428,46800,47900,45600,46150,2691390,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110429,46200,46950,45250,45850,1550531,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110502,46050,46700,44500,46550,1319141,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110503,46200,47850,43550,44250,2205986,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110504,44000,44350,42700,43200,2026683,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110506,42250,42350,40500,40800,2804163,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110509,40950,42350,40550,41100,1505348,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110511,42200,44400,42050,44400,1878227,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110512,43500,43900,42500,43500,2058735,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110513,44100,44500,42450,42500,1475690,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110516,42300,43100,41450,42350,1162885,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110517,42050,42500,40550,41850,1375209,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110518,41850,44350,41450,44050,1845250,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110519,44100,44950,43200,43300,1658344,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110520,43850,43900,41750,43050,2478093,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110523,42850,43250,40750,40750,1713780,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110524,40600,41600,39800,41250,1555361,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110525,41500,41900,39300,39400,1975929,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110526,40000,42400,39700,42200,1791764,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110527,41500,43500,41450,42900,1936377,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110530,43600,44550,43450,43800,1614419,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110531,44300,45400,43800,44600,1527144,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110601,44800,46200,44600,45800,1857111,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110602,44500,46900,44500,46500,1895362,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110603,46950,48200,46950,47850,2232375,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110607,47700,47750,45650,46000,1355307,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110608,45800,46350,44000,45900,1553062,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110609,45500,46800,45200,46000,1210276,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110610,46250,47400,45500,45500,1040142,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110613,45000,46900,44450,46600,1223263,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110614,46400,48100,46200,47100,1316682,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110615,47400,47650,46500,46950,1423987,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110616,45800,46150,43200,43250,3815019,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110617,43950,44300,42000,43300,2026511,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110620,43550,44500,42700,43450,1140328,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110621,44000,44850,43850,44800,1436082,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110622,45000,45850,44700,45250,1756884,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110623,45250,46000,44600,45550,923888,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110624,45450,45900,44050,44800,1965982,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110627,44300,44900,43300,44250,1624500,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110628,44850,45000,43150,43400,1624318,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
20110629,43950,44950,43750,44750,1395352,13.74,3.6,15608,113584,31491.8,694.82,-227.34,6250,287,24,-6118,5375
