date,open,high,low,close,volume,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
20110401,15800,16450,15700,16300,2395651,13.55,1.02,1930,14242,1331.76,1267.75,1267.9,327.1,1232,350,1300,4558
20110404,16200,16400,16050,16300,1521104,13.55,1.02,1930,14242,1331.76,1267.75,1267.9,327.1,1232,350,1300,4558
20110405,16100,16250,15950,16050,1096267,13.55,1.02,1930,14242,1331.76,1267.75,1267.9,327.1,1232,350,1300,4558
20110406,15950,16000,15300,15500,1741615,13.55,1.02,1930,14242,1331.76,1267.75,1267.9,327.1,1232,350,1300,4558
20110407,15700,15700,15100,15150,785308,13.55,1.02,1930,14242,1331.76,1267.75,1267.9,327.1,1232,350,1300,4558
20110408,15200,15250,14700,14750,1187996,13.55,1.02,1930,14242,1331.76,1267.75,1267.9,327.1,1232,350,1300,4558
20110411,14800,15000,14650,14900,682156,13.55,1.02,1930,14242,1331.76,1267.75,1267.9,327.1,1232,350,1300,4558
20110412,14800,15050,14550,14650,520905,13.55,1.02,1930,14242,1331.76,1267.75,1267.9,327.1,1232,350,1300,4558
20110413,14600,14700,14300,14450,865036,13.55,1.02,1930,14242,1331.76,1267.75,1267.9,327.1,1232,350,1300,4558
20110414,14400,14500,13900,14300,1180586,13.55,1.02,1930,14242,1331.76,1267.75,1267.9,327.1,1232,350,1300,4558
20110415,14150,14400,14100,14300,845897,13.55,1.02,1930,14242,1331.76,1267.75,1267.9,327.1,1232,350,1300,4558
20110418,14250,14400,13450,13600,1045927,13.55,1.02,1930,14242,1331.76,1267.75,1267.9,327.1,1232,350,1300,4558
20110419,13500,14050,13300,14000,991303,13.55,1.02,1930,14242,1331.76,1267.75,1267.9,327.1,1232,350,1300,4558
20110420,14250,14350,13850,13900,921644,13.55,1.02,1930,14242,1331.76,1267.75,1267.9,327.1,1232,350,1300,4558
20110421,14000,14050,13450,13500,1151081,13.55,1.02,1930,14242,1331.76,1267.75,1267.9,327.1,1232,350,1300,4558
20110422,13600,14700,13550,14450,1630857,13.55,1.02,1930,14242,1331.76,1267.75,1267.9,327.1,1232,350,1300,4558
20110425,14750,15000,14350,14450,1388458,13.55,1.02,1930,14242,1331.76,1267.75,1267.9,327.1,1232,350,1300,4558
20110426,14450,14500,13900,14250,1236783,13.55,1.02,1930,14242,1331.76,1267.75,1267.9,327.1,1232,350,1300,4558
20110427,14500,15000,14250,14750,1452861,13.55,1.02,1930,14242,1331.76,1267.75,1267.9,327.1,1232,350,1300,4558
20110428,14750,15100,14650,15000,1121614,13.55,1.02,1930,14242,1331.76,1267.75,1267.9,327.1,1232,350,1300,4558
20110429,14850,15600,14650,15600,1862798,13.55,1.02,1930,14242,1331.76,1267.75,1267.9,327.1,1232,350,1300,4558
20110502,15900,15950,15550,15750,1547018,13.55,1.02,1930,14242,1331.76,1267.75,1267.9,327.1,1232,350,1300,4558
