date,open,high,low,close,volume,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
20110401,79500,81100,78800,80000,1152259,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110404,80500,82200,79000,80200,1398968,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110405,80200,80700,79200,80500,856366,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110406,80400,81100,79400,80100,1165130,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110407,80200,81700,79700,80800,1118290,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110408,80700,85800,80600,85700,3219940,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110411,85700,87200,84400,86700,1335887,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110412,86000,86800,83200,83200,1787871,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110413,82900,84100,81500,83800,1259184,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110414,83500,86000,83100,84500,1622414,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110415,84100,85500,83200,84000,1045923,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110418,82500,84800,79900,84000,2440776,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110419,82800,84700,81100,81200,1476320,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110420,81800,82100,79100,79700,1981151,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110421,79700,81000,77500,78600,2331407,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110422,78700,82300,78600,81600,2193413,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110425,82300,83600,80800,80900,1187318,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110426,80900,82300,79700,82000,1326215,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110427,83500,88700,83000,88400,4939354,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110428,89200,90300,87200,87800,2269796,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110429,87800,91300,87600,89900,2525081,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110502,92000,92900,90400,90900,1624529,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110503,90200,90400,87000,88800,1239438,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110504,88400,88900,86600,87000,672928,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110506,85500,86200,82300,83100,1379433,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110509,83100,84200,82300,82500,767074,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110511,83500,84700,83100,83900,741732,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110512,82300,82900,81600,81800,726207,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110513,82300,83400,79800,81300,1255105,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110516,80600,81200,79700,80500,547794,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110517,80100,82000,80000,81000,561311,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110518,81500,82800,80800,82200,915652,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110519,81800,82100,78700,79400,923739,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110520,79900,79900,77700,78400,691311,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110523,78000,79000,76200,76700,592965,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110524,76100,78300,76000,76400,520175,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110525,76600,78300,76100,77200,599112,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
20110526,78900,79600,78000,78600,551626,15.12,5.42,5705,37743,31128.28,656.67,790.16,500,172,-1557,-688,3450
