date,open,high,low,close,volume,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
20110401,549,577,542,552,22287,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110404,542,570,536,558,17296,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110405,569,569,530,545,23405,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110406,570,610,531,555,121756,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110407,567,567,521,524,134251,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110408,524,547,512,547,16437,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110411,546,546,510,520,20726,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110412,498,537,498,520,29530,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110413,525,525,485,515,57094,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110414,522,522,495,512,5855,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110415,497,515,486,496,66262,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110418,489,519,485,500,26466,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110419,500,519,496,510,14716,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110420,491,519,486,500,28440,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110421,500,510,486,500,31848,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110422,507,507,480,481,49496,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110425,482,498,477,488,21720,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110426,490,498,480,492,9769,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110427,481,499,419,492,69415,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110428,493,493,478,492,39953,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110429,476,494,476,489,18305,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110502,460,479,460,470,27723,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110503,470,470,418,442,47420,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110504,445,499,426,478,49056,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110506,478,480,453,478,6000,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110509,456,519,456,518,10633,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110511,480,515,446,473,56572,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110512,471,542,404,424,663791,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110513,413,413,381,400,273747,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110516,400,400,385,393,119670,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110517,394,395,377,384,117687,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110518,380,394,368,374,45930,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110519,385,385,338,341,85025,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110520,340,360,338,340,168622,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110523,324,352,321,340,114557,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110524,331,345,301,340,84079,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110525,340,356,332,345,96035,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110526,354,354,337,354,53306,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110527,348,398,335,379,14764,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110530,379,428,359,410,24298,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110531,410,410,367,407,16673,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110601,424,424,370,390,13105,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110602,415,415,359,404,12268,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110603,404,406,350,369,168427,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110607,369,373,350,371,29984,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110608,399,399,336,377,5977,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110609,376,376,345,369,20926,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110610,372,372,346,366,9343,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110613,398,398,350,358,70808,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110614,340,389,340,364,69615,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110615,368,370,351,364,37967,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110616,349,369,348,366,9347,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110617,365,366,350,360,40250,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110620,389,389,347,363,4514,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110621,364,364,340,356,32868,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110622,379,379,341,361,26178,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110623,350,372,350,365,21801,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110624,382,419,360,419,258703,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110627,450,481,450,481,541934,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110628,552,552,460,507,2583045,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110629,480,490,431,466,523852,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110630,458,488,432,450,269291,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110701,465,465,440,450,240074,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110704,438,517,429,517,1326324,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110705,502,528,463,465,1302909,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110706,510,510,451,465,535089,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110707,465,515,455,467,1076585,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110708,536,537,506,537,5609597,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110711,612,617,556,617,1375074,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110712,709,709,687,709,945999,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110713,815,815,759,815,7322441,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110714,707,879,693,747,21678545,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110715,795,811,763,774,4402355,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110718,760,800,680,797,2966388,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110719,773,825,710,770,1835650,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110720,799,799,757,775,1200435,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110721,752,770,735,750,948203,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110722,767,808,746,752,1056377,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110725,740,740,644,699,1117933,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110726,700,717,672,688,431984,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110727,708,717,683,710,289345,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110728,677,816,677,816,1595556,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110729,822,885,782,801,2318430,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110801,804,880,785,834,847436,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110802,865,959,860,933,2414740,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110803,928,928,855,887,632153,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110804,915,915,820,822,738885,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110805,720,883,720,820,1013973,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110808,821,855,720,735,417920,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110809,700,701,625,645,500281,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110810,690,724,690,720,364620,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110811,623,780,623,723,402736,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110812,758,805,732,736,781291,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110816,757,787,757,772,301460,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110817,772,772,743,760,215036,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110818,796,796,713,739,160172,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110819,649,722,649,672,176602,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
20110822,670,766,651,749,454271,0.0,0.0,-22,117,56.72,0.21,-3.31,0,227,22,-13,-5
