day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210326,210500,211000,205500,209000,1500,465240,20907001,0,22.61,-55297,209000,209500,209000,209500,500,3863
20210325,206000,214500,205000,207500,3000,969026,20896549,-183757,22.6,6511,207000,207500,207000,207500,0,6166
20210324,199500,208000,198000,204500,2500,715518,21080306,134079,22.8,-65198,204500,205500,204000,205500,1000,5750
20210323,206000,209000,201000,202000,2500,749542,20945699,75896,22.65,-72363,202000,202500,202000,202500,500,5912
20210322,208500,209000,200000,204500,7000,1425570,20869451,-16254,22.57,-100988,204500,204500,203500,203500,-1000,7937
20210319,208500,215500,205500,211500,3000,1132187,20877769,-188700,22.58,-62978,213000,214000,213000,214000,2500,25376
20210318,220500,222500,214500,214500,1500,851838,21055711,-52164,22.77,-61436,214500,214500,213000,213000,-1500,13351
20210317,214000,218500,211000,216000,500,1137853,21104391,-129682,22.82,-55671,216000,216000,215000,215000,-1000,7532
20210316,216500,223000,211000,215500,13000,2124858,21233633,74138,22.96,-476933,215500,216000,215500,216000,500,13202
20210315,238000,238500,228500,228500,14000,1316842,21159495,-112367,22.88,-297977,225500,227000,225500,227000,-1500,30102
20210312,245500,247500,237000,242500,1000,893711,21271692,-74666,23.0,-57390,242000,242000,240000,240000,-2500,9728
20210311,226500,244000,225000,241500,15500,1171776,21346358,8316,23.09,16447,242000,243500,242000,243500,2000,8006
20210310,240000,240000,225000,226000,4000,886963,21340418,21433,23.08,-66321,225000,225000,224000,225000,-1000,13859
20210309,235500,238000,224500,230000,9500,1481874,21318985,58467,23.06,-46097,230000,232500,229000,232500,2500,7574
20210308,252000,253500,239000,239500,12500,1043253,21260518,121614,22.99,-130899,239500,239500,236500,236500,-3000,11438
20210305,259000,265500,247500,252000,12000,1331646,21138904,-87436,22.86,-209630,251500,251500,249000,249000,-3000,15462
20210304,262500,271500,260000,264000,2000,560566,21226278,-48032,22.96,-48401,264500,265000,264000,265000,1000,6261
20210303,263000,266000,258000,266000,1000,555621,21274536,-7033,23.01,-15724,266000,266000,265500,266000,0,6284
20210302,268000,276500,262000,265000,4500,928188,21279161,-57597,23.01,-17523,264000,264000,263000,263500,-1500,4568
20210226,259500,268000,255500,260500,9500,1214788,21336758,-77436,23.08,-166028,261500,261500,260500,261500,1000,8671
20210225,277500,279000,267000,270000,3500,1068526,21411786,39260,23.16,-159079,267500,271000,267500,271000,1000,37032
20210224,285000,287000,265500,266500,18000,1188062,21372526,-53504,23.11,-168910,267000,269500,267000,269500,3000,12422
20210223,278000,288500,274000,284500,500,876803,21426030,-20006,23.17,79522,284500,284500,283500,284000,-500,6762
20210222,295000,295500,283000,284000,12000,1093541,21444920,-109107,23.19,-49342,284000,284000,281000,281000,-3000,11939
20210219,296000,299000,284500,296000,0,992919,21554027,-27873,23.31,91893,296500,296500,296000,296500,500,8811
20210218,298500,303000,293500,296000,1000,1231945,21580784,-50483,23.34,66763,296500,297500,296000,296000,0,12191
20210217,284000,297000,280000,297000,12500,1890952,21631267,85671,23.39,133156,298500,299500,298000,299500,2500,21769
20210216,286000,289500,278000,284500,500,1335559,21545596,39658,23.3,-84496,284500,285000,284500,285000,500,6176
20210215,275000,289500,268000,284000,12500,3822679,21505938,242640,23.26,-168054,284500,286000,284500,286000,2000,15530
20210210,291000,301000,285500,296500,8500,1593876,21263298,102414,23.0,-30723,298000,298000,297000,298000,1500,14724
