day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210323,12000,12050,11800,11800,-100,1789260,37948764,-1969871,10.13,133850,11900,11900,11800,11850,50,16398
20210322,12100,12500,11750,11900,300,6481505,39917388,-566598,10.65,-93642,11900,11900,11850,11850,-50,40222
20210319,11300,11800,11300,11600,50,2525989,40456594,66667,10.8,-5327,11550,11800,11550,11800,200,66162
20210318,11900,11950,11500,11650,200,2046605,40352458,-198489,10.77,-213272,11650,11650,11550,11600,-50,21470
20210317,11700,11850,11400,11850,200,1640342,40538840,59068,10.82,94059,11800,11850,11750,11850,0,30556
20210316,11500,11700,11300,11650,300,2118056,40478215,-150682,10.8,170103,11650,11700,11650,11650,0,15075
20210315,11450,11650,11100,11350,0,1739737,40628897,-300699,10.84,-48040,11300,11350,11300,11350,0,20862
20210312,10700,11700,10650,11350,750,4854988,40929596,783666,10.93,213862,11350,11400,11300,11300,-50,42297
20210311,10650,10700,10400,10600,50,2359118,40145930,563253,10.72,-900815,10600,10650,10600,10650,50,16464
20210310,11000,11050,10550,10650,150,1459284,39591101,-92836,10.57,-327113,10600,10600,10550,10550,-100,15906
20210309,10850,10900,10450,10800,100,1757065,39683937,122562,10.59,80084,10800,10900,10800,10850,50,17262
20210308,10850,11100,10650,10700,100,1403614,39561375,-144605,10.56,71405,10700,10700,10650,10650,-50,14103
20210305,10950,11000,10600,10800,350,1684871,39705980,-305354,10.6,-94425,10850,10850,10750,10750,-50,13894
20210304,11050,11350,10850,11150,150,2115583,40011120,-419279,10.68,123971,11150,11250,11100,11150,0,11250
20210303,10650,11300,10600,11300,600,3121554,40431198,470609,10.79,350989,11300,11300,11250,11250,-50,32647
20210302,10900,10900,10500,10700,100,1873327,39952049,188952,10.66,27659,10700,10700,10650,10650,-50,16396
20210226,10700,10750,10250,10600,500,3778708,39763097,-1029274,10.61,-197756,10600,10600,10550,10600,0,28507
20210225,10450,11200,10250,11100,850,3366323,40783831,729849,10.89,104317,11150,11150,11100,11100,0,27511
20210224,11000,11100,10200,10250,750,4156906,40053982,199080,10.69,-17555,10250,10300,10250,10300,50,48787
20210223,10950,11150,10700,11000,200,2576210,39854902,362094,10.64,62218,11000,11000,10900,10950,-50,23393
20210222,11450,11600,11100,11200,200,1903429,39488836,-107274,10.54,-120570,11150,11200,11050,11050,-150,40245
20210219,11500,11650,11100,11400,100,2094577,39596110,104221,10.57,-20918,11400,11450,11400,11450,50,22950
20210218,11350,12050,11350,11500,0,2297980,39487917,-137970,10.54,36372,11650,11650,11550,11600,100,15971
20210217,11750,11800,11400,11500,350,2387142,39625887,34040,10.58,-161468,11500,11500,11450,11450,-50,32683
20210216,12150,12150,11700,11850,300,2302703,39591847,-70533,10.57,-86367,11800,11800,11800,11800,-50,26345
20210215,12200,12250,11900,12150,50,1855160,39662380,121885,10.59,26698,12150,12200,12150,12200,50,21986
20210210,12200,12250,11900,12200,50,1987671,39540495,45693,10.55,-40257,12200,12200,12150,12200,0,16998
20210209,12350,12600,12250,12250,0,1847594,39494802,-15495,10.54,-8700,12300,12300,11950,12000,-250,55096
20210208,12100,12550,12050,12250,450,4010916,39510297,-84672,10.55,36492,12250,12300,12200,12200,-50,24108
20210205,11650,12550,11500,11800,250,4819620,39594969,-294109,10.57,23233,11950,12100,11950,12050,250,119413
20210204,11950,12000,11450,11550,350,2197430,39889078,-136424,10.65,-194507,11500,11600,11500,11600,50,24130
20210203,11900,12000,11700,11900,50,2222041,40025502,102905,10.68,-42220,11900,11900,11900,11900,0,14801
20210202,12000,12150,11650,11850,100,2414158,39922597,-72101,10.66,-6209,11850,11900,11850,11850,0,13799
20210201,11500,12000,11100,11950,200,4094484,39994698,7099,10.68,124189,11950,12000,11900,12000,50,22629
20210129,12700,12850,11400,11750,900,6873260,39987599,-73328,10.67,-107464,11750,11750,11600,11600,-150,72560
20210128,12800,13000,12600,12650,500,3045073,40060927,-163242,10.69,-105224,12650,12650,12600,12600,-50,37119
20210127,13300,13350,13050,13150,150,2012265,40224169,66976,10.74,8390,13150,13150,13100,13150,0,18405
