day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
19800104,748,748,748,748,59,0,0,0,0.0,0,0,0,0,0,0,0
19800105,748,748,748,748,0,0,0,0,0.0,0,0,0,0,0,0,0
19800107,775,775,775,775,27,200,0,0,0.0,0,0,0,0,0,0,0
19800108,775,775,775,775,0,0,0,0,0.0,0,0,0,0,0,0,0
19800109,775,775,775,775,0,0,0,0,0.0,0,0,0,0,0,0,0
19800110,775,775,775,775,0,0,0,0,0.0,0,0,0,0,0,0,0
19800111,780,780,780,780,5,0,0,0,0.0,0,0,0,0,0,0,0
19800112,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800114,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800115,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800116,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800117,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800118,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800119,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800121,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800122,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800123,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800124,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800125,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800126,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800128,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800129,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800130,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800131,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800201,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800202,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800204,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800205,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800206,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800207,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800208,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800209,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800211,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800212,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800213,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800214,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800215,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800216,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800218,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800219,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800220,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800221,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800222,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800223,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800225,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800226,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800227,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800228,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800229,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800303,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800304,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800305,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800306,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800307,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800308,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800311,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800312,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800313,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800314,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800315,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800317,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800318,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800319,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800320,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800321,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800322,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800324,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800325,780,780,780,780,0,600,0,0,0.0,0,0,0,0,0,0,0
19800326,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800327,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800328,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800329,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800331,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800401,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800402,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800403,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800404,780,780,780,780,0,0,0,0,0.0,0,0,0,0,0,0,0
19800407,800,800,800,800,20,400,0,0,0.0,0,0,0,0,0,0,0
19800408,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800409,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800410,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800411,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800412,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800414,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800415,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800416,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800417,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800418,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800419,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800421,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800422,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800423,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800424,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800425,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800426,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800428,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800429,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800430,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800501,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800502,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800503,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800506,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800507,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800508,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800509,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800510,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800512,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800513,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800514,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800515,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800516,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800517,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800519,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800520,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800522,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800523,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800524,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800526,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800527,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800528,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800529,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800530,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800531,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800602,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800603,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800604,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800605,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800607,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800609,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800610,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800611,800,800,800,800,0,0,0,0,0.0,0,0,0,0,0,0,0
