day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
19800104,5070,5070,5070,5070,1530,0,0,0,0.0,0,0,0,0,0,0,0
19800105,5070,5070,5070,5070,0,0,0,0,0.0,0,0,0,0,0,0,0
19800107,5200,5200,5200,5200,130,0,0,0,0.0,0,0,0,0,0,0,0
19800108,5400,5400,5400,5400,200,0,0,0,0.0,0,0,0,0,0,0,0
19800109,5400,5400,5400,5400,0,0,0,0,0.0,0,0,0,0,0,0,0
19800110,5400,5400,5400,5400,0,0,0,0,0.0,0,0,0,0,0,0,0
19800111,5400,5400,5400,5400,0,24200,0,0,0.0,0,0,0,0,0,0,0
19800112,5400,5400,5400,5400,0,0,0,0,0.0,0,0,0,0,0,0,0
19800114,5400,5400,5400,5400,0,0,0,0,0.0,0,0,0,0,0,0,0
19800115,5450,5450,5450,5450,50,0,0,0,0.0,0,0,0,0,0,0,0
19800116,5450,5450,5450,5450,0,20,0,0,0.0,0,0,0,0,0,0,0
19800117,5390,5390,5390,5390,60,0,0,0,0.0,0,0,0,0,0,0,0
19800118,5390,5390,5390,5390,0,0,0,0,0.0,0,0,0,0,0,0,0
19800119,5390,5390,5390,5390,0,0,0,0,0.0,0,0,0,0,0,0,0
19800121,5390,5390,5390,5390,0,0,0,0,0.0,0,0,0,0,0,0,0
19800122,5390,5390,5390,5390,0,0,0,0,0.0,0,0,0,0,0,0,0
19800123,5390,5390,5390,5390,0,0,0,0,0.0,0,0,0,0,0,0,0
19800124,4890,5390,4890,4890,500,300,0,0,0.0,0,0,0,0,0,0,0
19800125,4890,4890,4800,4800,90,160,0,0,0.0,0,0,0,0,0,0,0
19800126,4920,4920,4920,4920,120,0,0,0,0.0,0,0,0,0,0,0,0
19800128,4920,4920,4920,4920,0,0,0,0,0.0,0,0,0,0,0,0,0
19800129,5000,5000,5000,5000,80,20,0,0,0.0,0,0,0,0,0,0,0
19800130,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800131,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800201,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800202,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800204,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800205,5300,5300,5300,5300,300,0,0,0,0.0,0,0,0,0,0,0,0
19800206,5300,5300,5300,5300,0,0,0,0,0.0,0,0,0,0,0,0,0
19800207,5280,5280,5280,5280,20,0,0,0,0.0,0,0,0,0,0,0,0
19800208,5280,5280,5280,5280,0,0,0,0,0.0,0,0,0,0,0,0,0
19800209,5250,5250,5250,5250,30,0,0,0,0.0,0,0,0,0,0,0,0
19800211,5000,5000,5000,5000,250,0,0,0,0.0,0,0,0,0,0,0,0
19800212,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800213,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800214,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800215,4700,4700,4700,4700,300,0,0,0,0.0,0,0,0,0,0,0,0
19800216,4700,4700,4700,4700,0,0,0,0,0.0,0,0,0,0,0,0,0
19800218,5000,5000,5000,5000,300,0,0,0,0.0,0,0,0,0,0,0,0
19800219,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800220,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800221,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800222,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800223,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800225,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800226,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800227,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800228,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800229,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800303,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800304,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800305,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800306,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800307,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800308,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800311,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800312,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800313,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800314,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800315,5000,5000,5000,5000,0,240,0,0,0.0,0,0,0,0,0,0,0
19800317,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800318,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800319,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800320,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800321,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800322,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800324,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800325,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800326,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800327,5000,5000,5000,5000,0,20,0,0,0.0,0,0,0,0,0,0,0
19800328,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800329,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800331,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800401,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800402,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800403,5000,5000,5000,5000,0,1100,0,0,0.0,0,0,0,0,0,0,0
19800404,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800407,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800408,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800409,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800410,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800411,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800412,5000,5000,5000,5000,0,0,0,0,0.0,0,0,0,0,0,0,0
