day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210326,39200,40350,39200,40150,950,142051,11207409,41044,25.29,-14661,40150,40150,39850,39850,-300,297
20210325,39300,39750,39150,39200,450,121895,11165213,36713,25.2,-33879,39200,39350,39200,39350,150,513
20210324,40200,40200,39000,39650,150,126381,11128500,20039,25.11,-13672,39600,39600,39400,39450,-200,664
20210323,40750,41400,39500,39800,950,157388,11108239,9187,25.07,-30406,39800,40000,39800,40000,200,320
20210322,41100,41200,40300,40750,350,119136,11098904,24580,25.05,-33278,40700,40950,40700,40950,200,194
20210319,40900,41700,40400,41100,50,139097,11074324,10855,24.99,-2365,41250,41250,41100,41150,50,361
20210318,39700,41500,39550,41150,1650,232643,11063284,54992,24.97,58293,41400,41400,41000,41000,-150,669
20210317,39350,39700,38600,39500,650,173680,11007922,-27837,24.84,28573,39500,39600,39500,39500,0,1878
20210316,38350,39300,38350,38850,750,160754,11035574,-30890,24.9,19402,38900,39150,38900,39150,300,553
20210315,39000,39100,37600,38100,800,186739,11066464,25787,24.97,-70922,38100,38100,38050,38050,-50,337
20210312,38900,39150,38300,38900,600,98232,11040677,-8834,24.92,-4572,38900,38900,38800,38800,-100,922
20210311,38400,39350,38050,38300,250,165444,11049511,21552,24.94,-8682,38300,38500,38300,38500,200,373
20210310,40000,40000,38150,38550,1300,185945,11028958,44175,24.89,-30926,38800,38800,38400,38550,0,522
20210309,41000,41350,39300,39850,500,217332,10984783,61282,24.79,-32697,39850,40000,39800,40000,150,787
20210308,43200,43250,40200,40350,2550,232670,10923501,13760,24.65,-35179,40350,40350,39900,40200,-150,2342
20210305,42700,43100,41500,42900,50,154154,10909741,-10544,24.62,8969,42900,43600,42900,43300,400,700
20210304,41700,43550,41500,42950,550,218588,10920285,-14859,24.64,9273,42950,43000,42500,43000,50,287
20210303,41350,43350,41050,42400,1200,247194,10935243,10872,24.68,56830,42450,42550,42450,42500,100,525
20210302,43050,43450,40650,41200,800,225637,10923363,-19589,24.65,13003,41200,41200,40900,41200,0,292
20210226,40400,42150,39650,42000,850,216882,10942952,-15016,24.7,23593,42000,42050,42000,42000,0,473
20210225,39250,41500,38850,41150,2600,200938,10956960,5093,24.73,51446,41150,41400,41150,41400,250,199
20210224,40500,41100,38150,38550,1900,227133,10951867,-32767,24.72,50841,38550,38800,38550,38800,250,1221
20210223,40300,42000,39500,40450,450,302047,10984634,117,24.79,44862,40500,40500,40400,40500,50,776
20210222,39450,40650,38850,40000,550,202967,10984049,-10857,24.79,45675,40000,40300,40000,40200,200,871
20210219,38550,39600,37950,39450,950,220631,10994906,5643,24.81,74886,39450,39450,39400,39450,0,789
20210218,37450,39300,37400,38500,900,235421,10988795,13705,24.8,34987,38500,38600,38500,38600,100,387
20210217,37450,37650,37100,37600,300,147047,10975090,53098,24.77,-31535,37600,37750,37600,37700,100,427
20210216,37450,38400,37350,37900,100,154899,10921992,5529,24.65,15244,37850,37900,37850,37900,0,919
20210215,36800,38050,36500,37800,1100,216596,10916463,90708,24.64,-12270,37800,37800,37800,37800,0,296
20210210,37750,38300,36400,36700,1000,272436,10825755,32794,24.43,-23784,36700,36700,36550,36700,0,945
20210209,37300,38100,36850,37700,400,199769,10792961,40322,24.36,6734,37700,37950,37700,37750,50,128
20210208,36550,37850,35750,37300,900,253621,10752639,19343,24.27,51355,37450,37450,37300,37350,50,1804
20210205,35700,36650,35150,36400,850,211657,10733296,22205,24.22,33838,36650,36650,36450,36550,150,578
20210204,34900,35700,34300,35550,350,210816,10711091,30982,24.17,9011,35600,35650,35550,35550,0,831
20210203,35350,35500,34650,35200,150,136248,10680109,17843,24.1,-18590,35200,35350,35200,35250,50,923
20210202,35450,36150,34700,35350,100,316535,10662266,15620,24.06,-4288,35350,35350,35300,35300,-50,351
20210201,35400,35550,33700,35450,50,151853,10646646,-5630,24.03,35950,36050,36050,35500,35600,150,216
20210129,36100,36150,34300,35400,450,238238,10652276,14623,24.04,17904,35400,35400,35000,35300,-100,925
20210128,35000,36650,34600,35850,50,338924,10637653,54616,24.01,76605,35850,36000,35850,35850,0,720
20210127,35400,36250,34800,35900,900,279603,10583037,60738,23.88,33150,35900,35900,35800,35900,0,469
20210126,35200,35200,34150,35000,200,198535,10521831,823,23.75,-13442,35000,35100,35000,35050,50,672
20210125,34950,35600,34000,35200,900,209290,10521008,6060,23.74,25123,35250,35300,35200,35300,100,467
20210122,33750,35000,33400,34300,550,289772,10514948,-11414,23.73,-40214,34300,34300,34200,34250,-50,775
20210121,33850,34100,33250,33750,50,165538,10526362,2013,23.76,-817,33750,34000,33750,33850,100,376
20210120,33950,34000,33300,33700,150,146689,10524349,2619,23.75,-30596,33700,33800,33700,33750,50,672
20210119,33300,34100,33300,33850,1100,280071,10521693,18355,23.74,24236,33900,34200,33900,34150,300,682
20210118,32600,33250,32250,32750,500,178101,10503338,-5009,23.7,8008,32750,32750,32650,32650,-100,203
20210115,34000,34450,32900,33250,600,204384,10508347,-1128,23.71,-27295,33250,33250,33000,33050,-200,1536
20210114,34400,34600,33500,33850,0,203060,10509475,-27331,23.72,-12489,33850,33850,33800,33800,-50,986
20210113,33800,34450,33350,33850,500,372121,10536806,-16068,23.78,13422,33850,34100,33800,34100,250,695
20210112,32550,33650,32200,33350,1250,408625,10552874,78676,23.82,-2212,33400,33500,33400,33500,150,1548
20210111,33200,33500,31600,32100,900,413236,10474198,-16188,23.64,-81280,32100,32300,32000,32300,200,228
20210108,32500,33250,32050,33000,600,422560,10490386,-11226,23.67,-35162,32700,33100,32700,33050,50,1567
20210107,31600,32650,31600,32400,800,303868,10501612,48353,23.7,13855,32450,32600,32450,32500,100,1724
20210106,32700,32850,31550,31600,800,327660,10453259,-10324,23.59,-103885,31600,31600,31500,31500,-100,1697
20210105,31200,32450,31150,32400,1300,273065,10463583,42730,23.61,-17786,32400,32450,32400,32450,50,963
