day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
19800104,4760,4760,4760,4760,5000,0,0,0,0.0,0,0,0,0,0,0,0
19800105,4760,4760,4760,4760,0,0,0,0,0.0,0,0,0,0,0,0,0
19800107,4760,4760,4760,4760,0,80,0,0,0.0,0,0,0,0,0,0,0
19800108,4810,4810,4810,4810,50,160,0,0,0.0,0,0,0,0,0,0,0
19800109,4820,4820,4820,4820,10,0,0,0,0.0,0,0,0,0,0,0,0
19800110,4820,4820,4820,4820,0,0,0,0,0.0,0,0,0,0,0,0,0
19800111,4820,4820,4820,4820,0,190,0,0,0.0,0,0,0,0,0,0,0
19800112,4820,4820,4820,4820,0,0,0,0,0.0,0,0,0,0,0,0,0
19800114,4820,4820,4820,4820,0,50,0,0,0.0,0,0,0,0,0,0,0
19800115,4750,4750,4750,4750,70,0,0,0,0.0,0,0,0,0,0,0,0
19800116,4750,4750,4750,4750,0,0,0,0,0.0,0,0,0,0,0,0,0
19800117,4750,4750,4750,4750,0,400,0,0,0.0,0,0,0,0,0,0,0
19800118,4690,4690,4690,4690,60,0,0,0,0.0,0,0,0,0,0,0,0
19800119,4690,4690,4690,4690,0,100,0,0,0.0,0,0,0,0,0,0,0
19800121,4670,4670,4670,4670,20,0,0,0,0.0,0,0,0,0,0,0,0
19800122,4650,4650,4650,4650,20,0,0,0,0.0,0,0,0,0,0,0,0
19800123,4650,4650,4650,4650,0,0,0,0,0.0,0,0,0,0,0,0,0
19800124,4600,4600,4600,4600,50,0,0,0,0.0,0,0,0,0,0,0,0
19800125,4600,4600,4600,4600,0,0,0,0,0.0,0,0,0,0,0,0,0
19800126,4600,4600,4600,4600,0,10,0,0,0.0,0,0,0,0,0,0,0
19800128,4600,4600,4600,4600,0,500,0,0,0.0,0,0,0,0,0,0,0
19800129,4510,4510,4510,4510,90,100,0,0,0.0,0,0,0,0,0,0,0
19800130,4510,4510,4510,4510,0,0,0,0,0.0,0,0,0,0,0,0,0
19800131,4500,4500,4500,4500,10,0,0,0,0.0,0,0,0,0,0,0,0
19800201,4500,4500,4500,4500,0,0,0,0,0.0,0,0,0,0,0,0,0
19800202,4450,4450,4450,4450,50,10,0,0,0.0,0,0,0,0,0,0,0
19800204,4450,4450,4450,4450,0,0,0,0,0.0,0,0,0,0,0,0,0
19800205,4430,4430,4430,4430,20,0,0,0,0.0,0,0,0,0,0,0,0
19800206,4400,4400,4400,4400,30,0,0,0,0.0,0,0,0,0,0,0,0
19800207,4400,4400,4400,4400,0,0,0,0,0.0,0,0,0,0,0,0,0
19800208,4230,4230,4230,4230,170,400,0,0,0.0,0,0,0,0,0,0,0
19800209,4200,4200,4150,4150,80,140,0,0,0.0,0,0,0,0,0,0,0
19800211,4150,4150,4150,4150,0,0,0,0,0.0,0,0,0,0,0,0,0
19800212,4150,4150,4150,4150,0,0,0,0,0.0,0,0,0,0,0,0,0
19800213,4150,4150,4150,4150,0,0,0,0,0.0,0,0,0,0,0,0,0
19800214,4150,4150,4150,4150,0,0,0,0,0.0,0,0,0,0,0,0,0
19800215,4150,4150,4150,4150,0,0,0,0,0.0,0,0,0,0,0,0,0
19800216,4150,4150,4150,4150,0,0,0,0,0.0,0,0,0,0,0,0,0
19800218,4200,4200,4200,4200,50,300,0,0,0.0,0,0,0,0,0,0,0
19800219,4290,4290,4290,4290,90,110,0,0,0.0,0,0,0,0,0,0,0
19800220,4300,4300,4300,4300,10,0,0,0,0.0,0,0,0,0,0,0,0
19800221,4310,4350,4310,4350,50,60,0,0,0.0,0,0,0,0,0,0,0
19800222,4350,4350,4350,4350,0,40,0,0,0.0,0,0,0,0,0,0,0
19800223,4370,4370,4370,4370,20,0,0,0,0.0,0,0,0,0,0,0,0
19800225,4370,4370,4370,4370,0,0,0,0,0.0,0,0,0,0,0,0,0
19800226,4370,4370,4350,4350,20,240,0,0,0.0,0,0,0,0,0,0,0
19800227,4350,4350,4350,4350,0,0,0,0,0.0,0,0,0,0,0,0,0
19800228,4350,4350,4350,4350,0,0,0,0,0.0,0,0,0,0,0,0,0
19800229,4350,4350,4350,4350,0,0,0,0,0.0,0,0,0,0,0,0,0
19800303,4300,4300,4300,4300,50,10,0,0,0.0,0,0,0,0,0,0,0
19800304,4300,4300,4300,4300,0,0,0,0,0.0,0,0,0,0,0,0,0
19800305,4300,4300,4300,4300,0,0,0,0,0.0,0,0,0,0,0,0,0
19800306,4300,4300,4300,4300,0,500,0,0,0.0,0,0,0,0,0,0,0
19800307,4310,4310,4310,4310,10,0,0,0,0.0,0,0,0,0,0,0,0
19800308,4400,4400,4400,4400,90,200,0,0,0.0,0,0,0,0,0,0,0
19800311,4500,4500,4500,4500,100,40,0,0,0.0,0,0,0,0,0,0,0
19800312,4550,4600,4550,4600,100,120,0,0,0.0,0,0,0,0,0,0,0
19800313,4660,4680,4660,4680,80,110,0,0,0.0,0,0,0,0,0,0,0
19800314,4680,4680,4680,4680,0,150,0,0,0.0,0,0,0,0,0,0,0
19800315,4600,4680,4600,4610,70,370,0,0,0.0,0,0,0,0,0,0,0
19800317,4700,4700,4700,4700,90,0,0,0,0.0,0,0,0,0,0,0,0
19800318,4700,4720,4700,4720,20,0,0,0,0.0,0,0,0,0,0,0,0
19800319,4700,4980,4700,4980,260,180,0,0,0.0,0,0,0,0,0,0,0
19800320,5010,5010,5010,5010,30,0,0,0,0.0,0,0,0,0,0,0,0
19800321,5010,5010,5010,5010,0,0,0,0,0.0,0,0,0,0,0,0,0
19800322,4990,4990,4990,4990,20,0,0,0,0.0,0,0,0,0,0,0,0
19800324,4980,4980,4980,4980,10,220,0,0,0.0,0,0,0,0,0,0,0
19800325,4980,4980,4980,4980,0,0,0,0,0.0,0,0,0,0,0,0,0
19800326,4980,4980,4980,4980,0,10,0,0,0.0,0,0,0,0,0,0,0
19800327,4960,4960,4960,4960,20,20,0,0,0.0,0,0,0,0,0,0,0
19800328,4930,4930,4930,4930,30,40,0,0,0.0,0,0,0,0,0,0,0
19800329,4890,4890,4890,4890,40,0,0,0,0.0,0,0,0,0,0,0,0
19800331,4880,4880,4880,4880,10,500,0,0,0.0,0,0,0,0,0,0,0
19800401,4880,4880,4870,4870,10,700,0,0,0.0,0,0,0,0,0,0,0
19800402,4880,4880,4880,4880,10,1000,0,0,0.0,0,0,0,0,0,0,0
19800403,5000,5000,5000,5000,120,10,0,0,0.0,0,0,0,0,0,0,0
19800404,4880,4880,4880,4880,120,430,0,0,0.0,0,0,0,0,0,0,0
19800407,4900,4900,4900,4900,20,0,0,0,0.0,0,0,0,0,0,0,0
19800408,4910,4910,4910,4910,10,90,0,0,0.0,0,0,0,0,0,0,0
19800409,4900,4900,4900,4900,10,160,0,0,0.0,0,0,0,0,0,0,0
19800410,4910,5100,4910,5100,200,260,0,0,0.0,0,0,0,0,0,0,0
19800411,4900,4900,4900,4900,200,20,0,0,0.0,0,0,0,0,0,0,0
19800412,4900,4900,4900,4900,0,0,0,0,0.0,0,0,0,0,0,0,0
19800414,4910,4910,4910,4910,10,0,0,0,0.0,0,0,0,0,0,0,0
19800415,4910,4910,4910,4910,0,20,0,0,0.0,0,0,0,0,0,0,0
19800416,4960,4960,4960,4960,50,10,0,0,0.0,0,0,0,0,0,0,0
19800417,4960,4960,4960,4960,0,390,0,0,0.0,0,0,0,0,0,0,0
19800418,5000,5000,5000,5000,40,10,0,0,0.0,0,0,0,0,0,0,0
19800419,5010,5010,5010,5010,10,20,0,0,0.0,0,0,0,0,0,0,0
19800421,5100,5260,5100,5260,250,520,0,0,0.0,0,0,0,0,0,0,0
19800422,5360,5760,5360,5760,500,1340,0,0,0.0,0,0,0,0,0,0,0
19800423,5700,5950,5700,5940,180,1170,0,0,0.0,0,0,0,0,0,0,0
19800424,6030,6030,6030,6030,90,500,0,0,0.0,0,0,0,0,0,0,0
19800425,6000,6000,6000,6000,30,930,0,0,0.0,0,0,0,0,0,0,0
19800426,6000,6000,6000,6000,0,380,0,0,0.0,0,0,0,0,0,0,0
19800428,5800,5800,5800,5800,200,20,0,0,0.0,0,0,0,0,0,0,0
19800429,5800,5800,5800,5800,0,690,0,0,0.0,0,0,0,0,0,0,0
19800430,5800,5800,5800,5800,0,0,0,0,0.0,0,0,0,0,0,0,0
19800501,5700,5700,5700,5700,100,0,0,0,0.0,0,0,0,0,0,0,0
19800502,5600,5600,5600,5600,100,50,0,0,0.0,0,0,0,0,0,0,0
19800503,5600,5600,5600,5600,0,0,0,0,0.0,0,0,0,0,0,0,0
19800506,5600,5600,5600,5600,0,0,0,0,0.0,0,0,0,0,0,0,0
19800507,5600,5600,5600,5600,0,210,0,0,0.0,0,0,0,0,0,0,0
