day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210326,7330,7350,7230,7280,-20,656433,4066166,-10084,2.67,-12136,7280,7280,7270,7270,-10,5866
20210325,7310,7330,7260,7300,30,723135,4076250,55404,2.68,-12677,7300,7300,7280,7280,-20,5899
20210324,7310,7350,7250,7270,50,720566,4020846,9816,2.64,4371,7280,7280,7270,7280,10,9691
20210323,7410,7510,7290,7320,90,1068412,4010022,-122390,2.64,5505,7320,7320,7310,7320,0,13936
20210322,7460,7470,7330,7410,30,837798,4132412,-51515,2.72,24622,7410,7410,7400,7400,-10,9627
20210319,7370,7490,7310,7440,50,795852,4183927,-31233,2.75,-27727,7440,7440,7430,7440,0,8701
20210318,7430,7550,7400,7490,100,1355131,4215160,173151,2.77,26287,7490,7490,7450,7450,-40,27486
20210317,7440,7460,7350,7390,10,848432,4042009,-38793,2.66,-4441,7390,7390,7370,7380,-10,9036
20210316,7430,7440,7350,7400,30,1138331,4080802,133051,2.68,26219,7400,7420,7400,7410,10,12819
20210315,7390,7420,7310,7370,0,1019576,3947751,-32391,2.6,-10327,7370,7410,7370,7380,10,18728
20210312,7350,7470,7310,7370,90,1600216,3980142,59977,2.62,34,7400,7450,7310,7310,-60,38221
20210311,7130,7300,7130,7280,150,1670816,3920165,155966,2.58,98585,7290,7300,7280,7300,20,32182
20210310,7410,7560,7130,7130,180,3217294,3764064,-70017,2.48,1015,7130,7130,7100,7100,-30,43629
20210309,7600,7690,7280,7310,330,4360501,3834081,81598,2.52,72478,7310,7310,7260,7260,-50,155369
20210308,8230,8270,7640,7640,490,7952231,3752483,-176725,2.47,30087,7640,7640,7540,7540,-100,189577
20210305,7820,8700,7670,8130,130,43702182,3929208,-23709,2.58,185366,8250,8320,8140,8140,10,690302
20210304,8500,9340,8000,8000,450,63836539,3952917,-61012,2.6,-389472,7980,7980,7900,7900,-100,349545
20210303,7590,7640,7480,7550,20,1158309,4013929,57663,2.64,35225,7630,8300,7630,8300,750,514513
20210302,7710,7770,7500,7570,80,958532,3956266,32616,2.6,22113,7600,7600,7530,7530,-40,7519
20210226,7560,7570,7450,7490,270,1242830,3923650,-36064,2.58,-63784,7490,7530,7490,7530,40,13314
20210225,7650,7910,7650,7760,220,1299362,3959714,75383,2.6,11457,7760,7800,7760,7790,30,12991
20210224,8010,8020,7500,7540,380,2201923,3884331,19349,2.54,-24682,7590,7590,7540,7560,20,26991
20210223,7910,8150,7810,7920,90,2437269,3864982,-57825,2.54,-81596,7920,7940,7920,7930,10,13333
20210222,7800,8590,7770,8010,150,20114487,3922807,2342,2.58,-24921,7990,7990,7940,7940,-70,105928
20210219,7950,7990,7710,7860,50,1106566,3920465,2660,2.58,-34088,7870,7880,7860,7860,0,6194
20210218,8010,8130,7910,7910,120,1105763,3917805,-122953,2.58,-11512,7910,7910,7900,7900,-10,6509
20210217,8000,8160,7910,8030,40,1516635,4040758,2784,2.66,-26001,8040,8050,8030,8050,20,11761
20210216,7920,8080,7880,7990,140,1514158,4037974,-45983,2.66,-12571,8000,8030,7990,8030,40,9526
20210215,7830,7860,7500,7850,50,965935,4083957,35339,2.69,54111,7900,7900,7870,7890,40,16124
20210210,7800,7840,7650,7800,30,859048,4048618,-28,2.66,-67065,7790,7790,7770,7790,-10,9693
20210209,7870,7920,7770,7770,50,873928,4048646,-70519,2.66,-27082,7770,7770,7760,7760,-10,12731
20210208,7940,7980,7790,7820,120,1002328,4119165,59875,2.71,-19060,7820,7870,7810,7870,50,11599
20210205,8020,8100,7920,7940,60,1033896,4059290,-70187,2.67,-794,7950,7970,7950,7950,10,8354
20210204,8030,8110,7920,8000,30,1221914,4129477,-69744,2.72,-35682,8000,8000,7970,7970,-30,6892
20210203,8190,8190,7950,8030,20,1323110,4199221,6489,2.76,-38,8050,8060,8040,8060,30,15970
20210202,8080,8170,7950,8010,70,1632743,4192732,-88878,2.76,-9527,8040,8060,8020,8060,50,11024
20210201,7640,8000,7540,7940,200,2213895,4281610,83103,2.82,35515,7950,7970,7950,7970,30,21517
20210129,8100,8190,7600,7740,540,5186795,4198507,29437,2.76,-104822,7740,7750,7660,7670,-70,28786
20210128,8260,8620,8240,8280,270,2605905,4169070,-9629,2.74,-66199,8130,8130,7900,7950,-330,275300
20210127,8820,8910,8550,8550,270,2796866,4178699,-150471,2.75,-55128,8560,8570,8550,8570,20,27928
20210126,9050,9120,8780,8820,350,3879512,4329170,-225067,2.85,-188638,8820,8820,8790,8800,-20,23193
20210125,8780,9330,8720,9170,540,18946774,4554237,270148,3.0,153743,9200,9200,9120,9120,-50,85017
20210122,8860,8940,8630,8630,120,4915995,4284089,-205872,2.82,-78399,8630,8630,8610,8610,-20,24564
20210121,8570,8880,8450,8750,250,6334505,4489961,209833,2.95,-18173,8760,8760,8710,8740,-10,73344
20210120,8480,8510,8310,8500,110,2141425,4280128,-36110,2.82,50060,8500,8520,8450,8520,20,99423
20210119,8250,8540,8230,8390,230,3107302,4313949,3112,2.84,33876,8400,8430,8400,8430,40,31501
20210118,8190,8360,7990,8160,120,2019028,4310837,2482,2.84,46089,8200,8200,8160,8170,10,14321
20210115,8590,8600,8260,8280,280,2449490,4308355,-161866,2.83,-51684,8280,8280,8260,8270,-10,32817
20210114,8340,8640,8340,8560,240,4620707,4470221,18538,2.94,3838,8540,8560,8540,8540,-20,21272
20210113,8250,8570,8200,8320,140,5200480,4451683,-202507,2.93,-6584,8340,8340,8320,8330,10,20509
20210112,8180,8350,8030,8180,10,2814858,4654190,-27251,3.06,-11628,8180,8200,8180,8190,10,28206
20210111,8370,8500,7940,8170,120,4368349,4681441,377434,3.08,6807,8160,8170,8100,8170,0,23972
20210108,8540,8580,8210,8290,150,3660276,4304007,179609,2.83,-2194,8300,8300,8290,8290,0,27303
20210107,8430,8720,8430,8440,20,4916780,4124398,-41031,2.71,5036,8440,8480,8440,8460,20,27503
20210106,8660,8760,8380,8420,240,4253373,4165429,-141248,2.74,-96200,8390,8400,8310,8310,-110,77236
20210105,8580,8780,8340,8660,80,9238294,4306677,94954,2.83,-114370,8650,8660,8630,8640,-20,85508
20210104,7920,9200,7830,8580,830,48408592,4211723,20906,2.77,-73773,8590,8600,8580,8580,0,175963
20201230,7770,7990,7650,7750,100,7820242,4190817,-178870,2.76,-119716,7750,7750,7720,7720,-30,71350
20201229,7280,7850,7220,7850,620,12144618,4369687,209677,2.87,84485,7870,7870,7790,7790,-60,290883
20201228,7290,7310,7160,7230,30,1497913,4160010,87509,2.74,230948,7230,7260,7230,7250,20,14399
20201224,7190,7430,7170,7200,60,2516851,4072501,-72869,2.68,53095,7200,7210,7140,7140,-60,30935
