day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
19930831,10600,10600,10600,10600,0,0,0,0,0.0,0,0,0,0,0,0,0
19930901,11200,11200,11200,11200,600,0,0,0,0.0,0,0,0,0,0,0,0
19930902,11800,11800,11800,11800,600,0,0,0,0.0,0,0,0,0,0,0,0
19930903,12400,12400,12400,12400,600,0,0,0,0.0,0,0,0,0,0,0,0
19930904,13000,13000,13000,13000,600,0,0,0,0.0,0,0,0,0,0,0,0
19930906,13600,13600,13600,13600,600,0,0,0,0.0,0,0,0,0,0,0,0
19930907,14200,14200,14200,14200,600,0,0,0,0.0,0,0,0,0,0,0,0
19930908,14800,14800,14800,14800,600,0,0,0,0.0,0,0,0,0,0,0,0
19930909,15400,15400,15400,15400,600,0,0,0,0.0,0,0,0,0,0,0,0
19930910,16200,16200,16200,16200,800,0,0,0,0.0,0,0,0,0,0,0,0
19930911,17000,17000,17000,17000,800,0,0,0,0.0,0,0,0,0,0,0,0
19930913,17800,17800,17800,17800,800,0,0,0,0.0,0,0,0,0,0,0,0
19930914,18600,18600,18600,18600,800,0,0,0,0.0,0,0,0,0,0,0,0
19930915,19400,19400,19400,19400,800,500,0,0,0.0,0,0,0,0,0,0,0
19930916,20200,20200,20200,20200,800,170,0,0,0.0,0,0,0,0,0,0,0
19930917,21200,21200,21200,21200,1000,2260,0,0,0.0,0,0,0,0,0,0,0
19930918,22200,22200,22200,22200,1000,0,0,0,0.0,0,0,0,0,0,0,0
19930920,23200,23200,23000,23000,800,4100,0,0,0.0,0,0,0,0,0,0,0
19930921,22100,23000,22100,23000,0,1000,0,0,0.0,0,0,0,0,0,0,0
19930922,22500,22500,22500,22500,500,0,0,0,0.0,0,0,0,0,0,0,0
19930923,21500,21500,21500,21500,1000,0,0,0,0.0,0,0,0,0,0,0,0
19930924,20500,20500,20500,20500,1000,0,0,0,0.0,0,0,0,0,0,0,0
19930925,19500,21500,19500,21500,1000,660,0,0,0.0,0,0,0,0,0,0,0
19930927,21500,21500,21500,21500,0,0,0,0,0.0,0,0,0,0,0,0,0
19930928,21000,21000,21000,21000,500,0,0,0,0.0,0,0,0,0,0,0,0
19931002,21000,21000,21000,21000,0,0,0,0,0.0,0,0,0,0,0,0,0
19931004,21000,22000,21000,22000,1000,130,0,0,0.0,0,0,0,0,0,0,0
19931005,23000,23000,23000,23000,1000,10,0,0,0.0,0,0,0,0,0,0,0
19931006,22000,23700,22000,23700,700,40,0,0,0.0,0,0,0,0,0,0,0
19931007,23700,23700,23700,23700,0,0,0,0,0.0,0,0,0,0,0,0,0
19931008,22700,23700,22700,22700,1000,120,0,0,0.0,0,0,0,0,0,0,0
19931009,23700,23700,22000,23500,800,510,0,0,0.0,0,0,0,0,0,0,0
19931011,24000,24000,23500,23500,0,290,0,0,0.0,0,0,0,0,0,0,0
19931012,24000,24000,24000,24000,500,550,0,0,0.0,0,0,0,0,0,0,0
19931013,24200,24200,23500,24100,100,1130,0,0,0.0,0,0,0,0,0,0,0
19931014,24600,24700,24600,24600,500,300,0,0,0.0,0,0,0,0,0,0,0
19931015,24500,24500,24500,24500,100,0,0,0,0.0,0,0,0,0,0,0,0
19931016,24500,24500,24500,24500,0,0,0,0,0.0,0,0,0,0,0,0,0
19931018,24500,24500,24500,24500,0,0,0,0,0.0,0,0,0,0,0,0,0
19931019,24500,24500,24500,24500,0,0,0,0,0.0,0,0,0,0,0,0,0
19931020,24500,24500,24500,24500,0,0,0,0,0.0,0,0,0,0,0,0,0
19931021,24500,24500,24500,24500,0,0,0,0,0.0,0,0,0,0,0,0,0
19931022,24500,24500,24500,24500,0,0,0,0,0.0,0,0,0,0,0,0,0
19931023,24500,24500,24500,24500,0,0,0,0,0.0,0,0,0,0,0,0,0
19931025,24500,24500,24500,24500,0,0,0,0,0.0,0,0,0,0,0,0,0
19931026,25000,25300,24500,25300,800,1350,0,0,0.0,0,0,0,0,0,0,0
19931027,25000,26300,25000,26300,1000,4880,0,0,0.0,0,0,0,0,0,0,0
19931028,26300,27300,26300,27300,1000,4690,0,0,0.0,0,0,0,0,0,0,0
19931029,28000,28300,28000,28300,1000,3100,0,0,0.0,0,0,0,0,0,0,0
19931030,29300,29300,29300,29300,1000,200,0,0,0.0,0,0,0,0,0,0,0
