day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210323,126500,128000,124500,125000,0,132363,6005281,-10056,23.1,12064,125000,125500,124000,124500,-500,2222
20210322,127000,128500,123000,125000,1000,156537,6015255,3805,23.15,-36828,125000,125500,125000,125000,0,726
20210319,125500,126500,123500,126000,2500,127107,6011450,-14371,23.14,-1649,126500,127000,126000,127000,1000,835
20210318,126000,129500,124000,128500,5500,234789,6025715,7190,23.19,51049,129000,129000,127000,127000,-1500,1777
20210317,124000,124500,121000,123000,1500,95366,6018323,-7906,23.17,-22613,123000,123000,122500,122500,-500,228
20210316,124000,124500,121500,124500,1500,119469,6026123,7790,23.2,-26443,124500,124500,124500,124500,0,404
20210315,126500,127000,122500,123000,4000,173363,6018333,-14482,23.17,-48454,123000,123500,122500,123500,500,2210
20210312,125500,130500,125000,127000,2500,252870,6032815,-14254,23.23,19367,127000,127000,125500,125500,-1500,1969
20210311,118500,126000,118000,124500,7000,320108,6047069,-21715,23.28,70925,124500,125000,124000,124500,0,1211
20210310,121000,122000,116500,117500,1500,152117,6069324,-1891,23.39,-25365,117000,118000,117000,118000,500,368
20210309,119000,121000,114500,119000,0,288031,6071215,10339,23.39,-35113,119000,119500,119000,119500,500,930
20210308,125000,125500,119000,119000,4500,159765,6060876,22323,23.35,-67944,119000,119000,118000,118000,-1000,1487
20210305,123000,124000,117500,123500,1500,268312,6038553,43311,23.27,-81323,123500,123500,123000,123500,0,747
20210304,127500,128000,124500,125000,4500,213710,5995242,1472,23.1,-92076,125000,125500,125000,125000,0,1479
20210303,128500,130500,127000,129500,500,151630,5993785,3704,23.11,-18143,130000,130500,130000,130500,1000,1157
20210302,131500,132000,126500,129000,0,185621,5989493,1900,23.1,-23160,128000,128500,128000,128000,-1000,363
20210226,131000,131500,125500,129000,5500,228753,5987593,4954,23.1,-82481,129000,129500,129000,129500,500,1044
20210225,134000,135000,132000,134500,3000,136293,5982051,6375,23.1,-14069,134500,135000,134500,134500,0,892
20210224,135500,136500,130000,131500,3500,171380,5975676,37477,23.07,-49466,131500,132500,130500,132500,1000,1386
20210223,140000,140500,135000,135000,6500,218566,5938199,13957,22.95,-89391,135000,135500,134500,135000,0,1064
20210222,144500,146000,140500,141500,2500,149344,5923954,31096,22.89,-66062,141500,142000,141000,141000,-500,1346
20210219,143500,147500,142000,144000,500,240586,5892858,65559,22.77,-85408,144000,144500,143500,143500,-500,920
20210218,147000,147000,143000,143500,3500,177572,5827011,35927,22.52,-79076,143500,144000,143500,144000,500,546
20210217,150000,150500,147000,147000,3500,151246,5791084,9946,22.52,-41661,147000,147500,147000,147500,500,753
20210216,149500,151000,148500,150500,1000,143595,5781138,45767,22.48,-22926,151000,151000,150500,151000,500,555
20210215,151000,151500,149000,149500,500,176568,5735371,32426,22.35,-24236,150000,150000,149000,149500,0,2533
20210210,155000,155500,147500,150000,7500,411313,5702945,-41583,22.22,-84961,150000,150500,150000,150000,0,1853
20210209,156500,161000,156000,157500,2500,287018,5744528,-7972,22.38,52713,157500,157500,156000,156000,-1500,2331
20210208,150000,156000,148500,155000,6000,259371,5752500,10636,22.43,71716,155500,156000,155000,155500,500,1544
20210205,151000,153500,148000,149000,500,202734,5741864,-58540,22.39,24437,149000,149500,149000,149000,0,332
20210204,152500,152500,148500,149500,2500,249928,5800404,16120,22.62,-18224,149500,149500,149500,149500,0,436
20210203,150500,152500,148500,152000,4000,253379,5784284,60773,22.56,-6644,152000,153500,152000,153000,1000,1787
20210202,147500,150000,145000,148000,2500,161350,5723511,-2500,22.32,-578,148000,148500,148000,148500,500,405
20210201,140000,147000,139000,145500,4500,151687,5726011,14930,22.33,30144,145500,146500,145500,146500,1000,1031
20210129,148500,150000,141000,141000,5500,250004,5711081,27665,22.27,-25235,141500,141500,140500,140500,-500,1302
20210128,146000,149000,144000,146500,4000,260929,5683416,37275,22.25,-20211,146500,146500,146000,146000,-500,1160
20210127,151000,154500,149000,150500,2500,372352,5646141,101079,22.11,-67955,150500,151000,150000,150500,0,768
20210126,148000,153000,147000,148000,3000,481911,5544786,137359,21.71,-56118,148000,149000,148000,149000,1000,875
20210125,143500,146000,143000,145000,3000,276378,5407427,24584,22.46,-61453,145500,146000,145000,146000,1000,1306
20210122,147500,149000,141000,142000,9500,559331,5382843,14965,22.36,-247461,143000,144000,142000,143000,1000,4891
20210121,150500,152000,149000,151500,2500,135307,5367878,13263,22.29,-1831,152000,152000,151500,151500,0,2079
20210120,151000,151500,145000,149000,0,180894,5354615,-11572,22.24,-2164,149500,149500,148500,149000,0,545
20210119,143000,149500,142000,149000,8000,217876,5366167,-2344,22.29,1203,149000,150000,149000,150000,1000,1110
20210118,144500,146000,141000,141000,6000,174061,5368511,15727,22.3,-21021,141000,141500,141000,141000,0,1725
20210115,153000,154000,146000,147000,6000,255014,5352784,2023,22.28,-51281,147000,147000,146000,146000,-1000,782
20210114,152000,154000,149000,153000,0,166387,5350761,4437,22.27,-22323,153000,154000,153000,154000,1000,230
20210113,156000,159000,150000,153000,2500,230965,5346324,19193,22.25,-18323,153000,153000,152000,152500,-500,1755
20210112,162500,162500,150500,155500,6500,428191,5327131,-3846,22.17,-18424,155500,156000,155000,156000,500,2469
20210111,154500,167500,150500,162000,10000,708792,5330977,-16943,22.19,-2090,162000,163000,161500,163000,1000,4879
20210108,150500,156000,147500,152000,4500,415562,5347920,32464,22.27,7898,152500,154000,152500,153500,1500,1932
20210107,145000,151000,142500,147500,5500,546425,5315456,-46882,22.13,-9206,147500,148500,147000,148000,500,1836
20210106,137000,152500,136500,142000,7500,1184781,5362338,57374,22.33,-48039,142000,142500,140500,140500,-1500,2710
20210105,132500,135500,130000,134500,0,284325,5304964,-49952,22.31,18559,134500,135000,134500,135000,500,1536
20210104,126500,134500,124500,134500,8000,441480,5354916,41580,22.52,51914,134500,135000,134500,135000,500,1189
20201230,124500,128000,120000,126500,2500,203337,5313336,-24804,22.34,18619,126500,127500,126500,127000,500,495
20201229,122500,125500,121000,124000,1000,165172,5338140,-20154,22.48,-16004,124500,124500,124000,124000,0,197
20201228,126000,127000,122000,123000,3500,241585,5358294,-10413,22.57,-17034,123000,124000,123000,124000,1000,641
