day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210323,77500,77800,76100,76200,-800,301860,25498042,-36663,12.75,13514,76200,76200,76100,76100,-100,1424
20210322,76800,77800,76100,77000,500,328453,25534137,-10760,12.77,36034,77000,77100,77000,77100,100,891
20210319,78400,78700,76500,76500,1500,745638,25534913,-115796,12.77,-100993,76600,76700,76500,76500,0,3235
20210318,79400,79600,78000,78000,1500,445032,25637001,-22481,12.82,-96341,77900,78400,77700,78300,300,8203
20210317,79000,79600,77900,79500,600,262441,25654786,6886,12.83,6301,79500,79500,79200,79500,0,988
20210316,79000,79600,78500,78900,500,328389,25647190,-104721,12.82,46932,78900,79000,78900,79000,100,879
20210315,78300,79400,77700,79400,1500,311769,25751911,-2415,12.88,49170,79200,79300,78500,79300,-100,8770
20210312,79500,79700,77700,77900,1500,569995,25754326,6848,12.88,-153795,77900,78400,77900,78400,500,9266
20210311,81500,82500,79200,79400,1700,873391,25747478,132050,12.87,-84065,79600,79700,79500,79500,100,6622
20210310,80100,81800,79500,81100,200,438570,25619262,70869,12.81,42138,81100,81100,80900,81000,-100,1733
20210309,80700,81500,79200,80900,1400,681122,25548393,-10760,12.77,227039,80900,81100,80700,81000,100,2048
20210308,81000,81600,79500,79500,900,469094,25559153,-39509,12.78,7893,79500,79600,79300,79500,0,3021
20210305,77900,81000,77400,80400,2100,1145550,25598662,363192,12.8,31482,80400,80500,80200,80300,-100,2621
20210304,79500,79600,77500,78300,700,505712,25235392,58138,12.62,-77958,78300,78400,78200,78300,0,2458
20210303,77800,79200,77700,79000,600,454724,25177588,100249,12.59,70802,79000,79200,79000,79200,200,1587
20210302,76200,78900,75800,78400,3400,828000,25073419,231870,12.54,73942,78400,78400,78200,78200,-200,1435
20210226,75400,76900,74400,75000,1700,694499,24841549,-1387,12.42,-33267,75100,75300,75100,75200,200,1466
20210225,75400,77300,75000,76700,2300,435155,24839016,16836,12.42,69584,76700,76900,76700,76900,200,1026
20210224,78000,79100,74000,74400,3000,775554,24822180,23786,12.41,-31378,74400,74800,74400,74800,400,4926
20210223,80000,80200,77200,77400,1600,752981,24798394,-85711,12.4,37878,77600,77600,77400,77400,0,5852
20210222,75800,79400,75600,79000,3500,1218533,24882293,63406,12.44,475340,79200,79200,78500,78500,-500,5271
20210219,75800,76000,73100,75500,100,603760,24818887,15574,12.41,-51592,75400,75600,75300,75600,100,709
20210218,77000,77500,75500,75600,1200,618022,24801501,24365,12.4,63235,75600,75800,75600,75800,200,2568
20210217,73300,77300,72900,76800,3400,957165,24777136,82592,12.39,226378,77000,77000,76800,76900,100,5452
20210216,74200,74200,73100,73400,200,433822,24694544,54005,12.35,-49489,73700,73700,73400,73400,0,960
20210215,72500,73400,72000,73200,1500,482774,24640539,42567,12.32,46833,73300,73400,73300,73400,200,1576
20210210,72700,72700,71500,71700,1000,583701,24597972,-256,12.3,-155910,71800,71900,71800,71900,200,6891
20210209,72900,73300,71900,72700,0,429410,24598228,-36229,12.3,77953,72700,72800,72700,72800,100,424
20210208,72100,73500,71200,72700,900,510509,24634457,-50662,12.32,89875,72900,73000,72900,73000,300,3191
20210205,71100,72000,70500,71800,1100,328362,24685119,-11192,12.34,40123,71900,72000,71600,72000,200,4141
20210204,72100,72100,70200,70700,1300,545180,24696311,26910,12.35,-163762,70800,70800,70600,70800,100,3516
20210203,73700,73700,71900,72000,900,487003,24669401,-76222,12.33,-35109,72000,72200,72000,72100,100,1594
20210202,71400,73500,71000,72900,1900,552526,24745623,-7558,12.37,-438,73000,73000,72600,72900,0,2586
20210201,70000,72400,69600,71000,400,605805,24753181,20345,12.38,-61363,71100,71400,71000,71400,400,2287
20210129,73700,73800,70000,70600,2600,870175,24732836,68327,12.37,-22746,71000,71000,70800,70800,200,4056
20210128,74500,75300,72300,73200,2300,920668,24664509,46068,12.33,12720,73100,73200,72600,72700,-500,5503
