date,open,high,low,close,volume,korcom
20201230,14360,14360,14360,14360,1,-1
20201229,13885,13895,13885,13895,33,-33
20201228,13710,13710,13710,13710,0,0
20201224,13490,13490,13490,13490,16,-16
20201223,13230,13230,13230,13230,0,0
20201222,13065,13065,13065,13065,0,0
20201221,13310,13315,13310,13315,2,-2
20201218,13390,13390,13360,13360,4,-4
20201217,13405,13405,13405,13405,40,40
20201216,13515,13515,13485,13485,102,-18
20201215,13420,13420,13420,13420,20,-20
20201214,13495,13495,13495,13495,2,2
20201211,13535,13565,13535,13565,19,19
20201210,13345,13345,13345,13345,4,4
20201209,13395,13395,13395,13395,4,4
20201208,13415,13415,13415,13415,4,4
20201207,13460,13460,13460,13460,4,4
20201204,13445,13445,13445,13445,0,0
20201203,13035,13035,13035,13035,0,0
20201202,12780,12780,12780,12780,42,42
20201201,12525,12525,12525,12525,59,59
20201130,12420,12420,12420,12420,0,0
20201127,12655,12655,12655,12655,0,0
20201126,12615,12615,12615,12615,0,0
20201125,12450,12450,12450,12450,0,0
20201124,12525,12525,12525,12525,33,-33
20201123,12375,12420,12375,12420,2,-2
20201120,12030,12085,12030,12085,10,10
20201119,13410,14200,12005,12005,12,-5
20201118,12200,12200,12200,12200,58,-58
20201117,12175,12175,12175,12175,0,0
20201116,12165,12165,12165,12165,0,0
20201113,11830,11830,11830,11830,0,0
20201112,11740,11740,11740,11740,0,0
20201111,11830,11830,11830,11830,0,0
20201110,11605,11605,11605,11605,0,0
20201109,11610,11610,11610,11610,0,0
20201106,11375,11380,11335,11345,34,-2
20201105,11290,11290,11290,11290,0,0
20201104,10950,10950,10950,10950,0,0
20201103,10915,10915,10915,10915,0,0
20201102,10710,10710,10710,10710,0,0
20201030,10770,10770,10770,10770,1,-1
20201029,10870,10870,10870,10870,0,0
20201028,10995,10995,10995,10995,0,0
20201027,10995,10995,10995,10995,0,0
20201026,11050,11050,11050,11050,0,0
20201023,11030,11030,11030,11030,0,0
20201022,11005,11005,11005,11005,0,0
20201021,11085,11085,11085,11085,0,0
20201020,10970,10970,10970,10970,0,0
20201019,10865,10865,10865,10865,0,0
20201016,10850,10850,10850,10850,10,10
20201015,10910,10910,10910,10910,0,0
20201014,11050,11050,10955,10955,238,-10
20201013,11055,11055,11055,11055,0,0
20201012,11045,11045,11045,11045,1,-1
20201008,10945,10945,10945,10945,0,0
20201007,10890,10890,10890,10890,0,0
20201006,10760,10760,10760,10760,0,0
20201005,10715,10715,10715,10715,0,0
20200929,10520,10520,10520,10520,0,0
20200928,10410,10410,10410,10410,0,0
20200925,10275,10275,10275,10275,0,0
20200924,10230,10230,10230,10230,0,0
20200923,10390,10390,10390,10390,11,11
20200922,10605,10605,10605,10605,5,5
20200921,10930,10930,10920,10920,16,-16
20200918,10835,10835,10835,10835,2,2
20200917,10750,10750,10750,10750,0,0
20200916,10895,10895,10895,10895,0,0
20200915,10895,10895,10895,10895,0,0
20200914,10770,10770,10770,10770,0,0
20200911,10600,10600,10600,10600,0,0
20200910,10620,10620,10620,10620,0,0
20200909,10490,10490,10490,10490,0,0
20200908,10635,10635,10635,10635,0,0
20200907,10495,10495,10495,10495,3,3
20200904,10430,10430,10430,10430,0,0
20200903,10590,10590,10590,10590,0,0
20200902,10440,10455,10440,10455,3,-1
20200901,10425,10425,10425,10425,0,0
20200831,10645,10645,10645,10645,1,-1
20200828,10495,10495,10495,10495,0,0
20200827,10450,10450,10450,10450,0,0
20200826,10520,10520,10520,10520,0,0
20200825,10520,10520,10520,10520,0,0
20200824,10355,10355,10355,10355,0,0
20200821,10270,10270,10270,10270,0,0
20200820,10130,10130,10130,10130,0,0
20200819,10570,10570,10570,10570,0,0
20200818,10520,10520,10520,10520,0,0
20200814,10740,10740,10740,10740,0,0
20200813,10875,10875,10875,10875,0,0
20200812,10805,10805,10805,10805,10,10
20200811,10790,10790,10790,10790,0,0
20200810,10650,10650,10650,10650,0,0
20200807,10500,10500,10500,10500,1,-1
20200806,10425,10425,10425,10425,1,-1
20200805,10265,10265,10265,10265,0,0
20200804,10105,10105,10105,10105,0,0
20200803,10000,10000,10000,10000,0,0
20200731,10125,10125,10125,10125,1,-1
20200730,10135,10135,10135,10135,1,-1
20200729,10070,10070,10070,10070,1,-1
20200728,10040,10040,10040,10040,1,-1
20200727,9825,9825,9825,9825,1,-1
20200724,9660,9660,9660,9660,0,0
20200723,9745,9745,9745,9745,0,0
20200722,9870,9870,9870,9870,4,-4
20200721,9830,9830,9830,9830,0,0
20200720,9650,9650,9650,9650,0,0
20200717,9650,9650,9650,9650,0,0
20200716,9585,9585,9585,9585,0,0
20200715,9720,9720,9720,9720,0,0
20200714,9595,9595,9595,9595,0,0
20200713,9640,9640,9640,9640,0,0
20200710,9435,9435,9435,9435,0,0
20200709,9610,9610,9610,9610,1,1
20200708,9560,9560,9560,9560,1,-1
20200707,9575,9575,9575,9575,0,0
20200706,9555,9555,9555,9555,7,7
20200703,9515,9515,9515,9515,0,0
20200702,9420,9420,9420,9420,0,0
20200701,9405,9405,9275,9275,9,-5
20200630,9440,9440,9320,9320,6,0
20200629,9265,9280,9265,9280,4,-2
20200626,9375,9375,9375,9375,0,0
20200625,9275,9275,9275,9275,1,-1
20200624,9505,9505,9505,9505,0,0
20200623,9290,9290,9290,9290,3,3
20200622,9225,9225,9225,9225,0,0
20200619,9330,9330,9330,9330,0,0
20200618,9305,9305,9305,9305,0,0
20200617,9270,9270,9270,9270,0,0
20200616,9295,9295,9295,9295,1,1
20200615,9150,9150,9150,9150,11,11
20200612,9305,9305,9305,9305,1,-1
20200611,9620,9620,9620,9620,1,-1
20200610,9780,9780,9780,9780,0,0
20200609,9670,9710,9665,9710,604,-4
20200608,9650,9710,9650,9710,7,-5
20200605,9630,9630,9630,9630,0,0
20200604,9540,9540,9540,9540,1,-1
20200603,9390,9390,9390,9390,0,0
20200602,8985,8985,8985,8985,1,-1
20200601,8905,8905,8905,8905,0,0
20200529,8650,8650,8650,8650,0,0
20200528,8585,8655,8585,8650,137,3
20200527,8660,8660,8660,8660,0,0
20200526,8650,8650,8650,8650,0,0
20200525,8365,8365,8365,8365,2,2
20200522,8455,8455,8365,8365,4,-4
20200521,8550,8560,8550,8560,3,-1
20200520,8545,8545,8545,8545,1,-1
20200519,8550,8550,8550,8550,0,0
20200518,8285,8285,8285,8285,0,0
20200515,8245,8245,8245,8245,0,0
20200514,8260,8260,8260,8260,1823,1823
20200513,8135,8325,8135,8325,91,31
20200512,8225,8225,8225,8225,30,-30
20200511,8345,8345,8345,8345,0,0
20200508,8405,8405,8405,8405,0,0
20200507,8315,8315,8315,8315,0,0
20200506,8300,8300,8300,8300,26,26
20200504,8190,8190,8190,8190,20,-20
20200429,8470,8470,8470,8470,0,0
20200428,8375,8375,8375,8375,0,0
20200427,8315,8315,8315,8315,0,0
20200424,8115,8115,8115,8115,0,0
20200423,8255,8255,8255,8255,0,0
20200422,7990,7990,7985,7985,2,0
20200421,7905,7995,7905,7995,200,0
