date,open,high,low,close,volume,korcom,forvol
20101001,69800,71000,66200,66500,105894,1600,2132471
20101004,68200,70500,67300,67400,86454,3301,2134158
20101005,66800,68200,65400,66600,36946,1008,2139385
20101006,71200,76500,71200,76500,186876,-5656,2120532
20101007,78700,79500,71000,72100,329827,42,2109071
20101008,72500,73400,70200,73400,61955,4474,2107790
20101011,73700,73900,70400,70400,65075,10592,2110772
20101012,70600,75600,70600,72200,135024,3402,2109373
20101013,73000,73100,70500,72400,48200,3235,2112230
20101014,72100,78600,71000,75000,196599,68799,2096824
20101015,76000,78100,73500,74700,75707,707,2099587
20101018,76900,76900,72700,73100,49031,1951,2100707
20101019,73100,77900,71500,74000,142833,2090,2115650
20101020,73500,76400,73100,74100,64391,7320,2115009
20101021,75500,80400,74000,77000,144819,26304,2121250
20101022,80000,82500,77500,78000,106100,4502,2120053
20101025,77000,79200,75600,78400,49526,2992,2126954
20101026,79900,88300,79100,84000,225411,11984,2129854
20101027,84700,87500,83200,84300,100447,1181,2133959
20101028,85000,86700,79000,79000,78461,-4114,2154822
20101029,78900,81700,77900,78400,81644,-370,2162928
20101101,80000,82000,79300,80900,71268,-4775,2182705
20101102,80500,85300,79600,84700,83333,-549,2202143
20101103,85500,86700,83700,85800,67861,-1835,2216764
20101104,87100,87400,84000,84000,38370,3946,2216178
20101105,84000,86000,82500,82500,72657,-4598,2220234
20101108,84500,86200,83500,84100,48227,-2835,2235209
20101109,84500,85300,82100,84300,43388,8536,2243822
20101110,86000,90200,84800,85300,142911,1516,2250940
20101111,85800,90300,83900,84400,214328,-2609,2248690
20101112,86500,87800,80200,81200,85183,2345,2246252
20101115,81500,82000,76000,76000,85282,12447,2245534
20101116,73600,73600,64600,64700,269027,-33614,2255040
20101117,63600,67900,62300,66300,108057,-10851,2267309
20101118,67000,68900,66000,67300,55390,413,2264931
20101119,68300,72400,67900,69600,72104,-4367,2263220
20101122,71200,73800,70300,72600,75635,5676,2259914
20101123,74400,82000,72700,80700,225106,5210,2266043
20101124,78400,86700,78400,82000,219588,-9714,2466790
20101125,84100,84300,81200,83000,81446,-1883,2479295
20101126,83200,84100,82000,83000,58193,597,2496175
20101129,83500,86900,80800,82100,128842,-18698,2516606
20101130,83200,88200,82400,86000,138477,-10,2530254
20101201,84800,97700,83500,91400,271970,-48347,2566578
20101202,94300,96700,91400,91500,135554,-7402,2573503
20101203,93000,94300,88500,88500,111044,-6752,2571995
20101206,90000,91700,87700,88000,54602,285,2568856
20101207,88000,89900,82500,83100,59525,-5768,2571395
20101208,83400,86900,82200,83700,50104,-4305,2576838
20101209,84600,85400,77000,77100,141446,-230,2556558
20101210,77600,84000,77600,82600,153064,-1274,2574192
20101213,81500,87700,79300,87600,103702,-137,2587357
20101214,88600,89400,85500,87900,79045,-206,2588331
20101215,88600,89800,87000,89300,40998,1048,2596181
20101216,93100,102500,93100,99900,280862,5025,2591444
20101217,104500,114000,102500,109500,289541,-96,2607151
20101220,106500,111000,103500,107000,127267,83,2616483
20101221,111000,112000,102000,105000,133111,-4813,2644341
20101222,104500,108500,103500,105000,51323,-4117,2658585
20101223,104000,110500,102500,105000,74201,144,2670333
20101224,102500,106500,101000,105000,82291,-6675,2695015
20101227,98500,111000,98500,111000,73414,-10,2704921
20101228,121000,127500,118000,127500,132293,-5,2700709
20101229,135000,146500,124000,146500,345833,29332,2704874
20101230,149500,168000,149500,168000,139211,1041,2691755
20110103,185000,193000,178000,193000,166830,-6899,2692262
20110104,206500,221500,183500,187500,535490,-16269,2686896
20110105,190000,195500,159500,159500,418411,612,2688554
20110106,163000,167500,147500,156500,376687,-26170,2689430
20110107,157500,161500,152500,154000,216162,1811,2688187
20110110,151000,158500,148000,153000,175669,2765,2692986
20110111,152000,156000,138500,143000,166709,235,2692179
20110112,146000,147500,139500,143500,94258,-63,2695910
20110113,144500,146500,136000,137000,99545,-1476,2692226
20110114,135500,138000,129000,130500,154222,1218,2695331
20110117,131500,138500,126500,127000,133300,-1036,2690720
20110118,128500,130000,119000,121000,111002,3693,2693671
20110119,125000,128000,120000,127500,195404,130,2692513
20110120,131000,133500,118000,119500,218118,1485,2684489
20110121,120000,121000,113500,113500,106699,-40,2699265
20110124,115000,119500,110000,115500,177981,-24747,2705069
20110125,117500,119500,110000,111000,140294,788,2702821
20110126,111000,115500,108000,113500,78245,1508,2702562
20110127,114000,115000,110000,110500,69898,-1561,2699850
20110128,111000,111500,106000,106500,46774,56,2702169
20110131,104000,109500,103000,106000,46594,1,2706764
20110201,107500,121500,107000,121500,253671,4460,2701461
20110207,125500,125500,112000,112000,226658,-2983,2685812
20110208,113000,118500,109500,111500,125888,-251,2685027
20110209,112000,113500,106500,107000,58593,98,2687171
20110210,106000,115500,106000,109000,80445,-211,2686903
20110211,109000,124000,108500,120000,484452,590,2682332
20110214,117500,119500,107500,110000,169246,608,2669815
20110215,109000,119500,107000,112500,240027,-9963,3600004
20110216,115000,128500,115000,122000,466287,-6105,3608604
20110217,124500,126500,115500,122000,169434,-264,3596200
20110218,123500,124500,118500,121000,93298,-210,3598514
20110221,121000,125000,117000,117000,127255,-508,3601217
20110222,117000,121500,111500,113500,143929,-3508,3595360
20110223,114000,115000,101000,106500,134911,-337,3600940
20110224,105500,109000,103000,106500,87869,-168,3605773
20110225,106500,108500,106000,107500,49853,931,3606078
20110228,108500,108500,100500,100500,79637,7,3610942
20110302,100000,102000,95100,95100,83911,39,3615577
20110303,95500,99100,95500,98300,57251,-260,3620284
20110304,101500,105000,100000,103500,62347,-296,3618533
20110307,102000,103500,99300,99500,53817,-129,3614929
20110308,99600,101500,99500,99700,33961,-285,3614319
20110309,101500,104500,100000,101500,42578,-889,3614308
