date,open,high,low,close,volume,korcom
20201230,26450,27750,26300,27000,319177,0
20201229,25950,26700,25750,26400,168283,0
20201228,25350,26800,25350,25650,188994,3872
20201224,26250,26400,25050,25500,238240,15242
20201223,26800,27750,26000,26200,316679,-909
20201222,27200,27900,26750,26800,514523,-2706
20201221,26400,27150,26000,26700,200114,-307
20201218,26550,27150,26150,26300,200213,-3093
20201217,27200,27450,26650,26650,181543,-5527
20201216,27650,27950,26550,26950,359700,-7002
20201215,26400,31200,25950,27500,2196268,-64163
20201214,26800,27200,25900,26000,245638,-33246
20201211,27800,28250,26900,26900,248509,0
20201210,28500,28850,27750,27850,191654,-7794
20201209,27150,28850,27150,28850,327612,-780
20201208,26900,28300,26750,27100,298563,-2178
20201207,28000,28050,26850,26900,309438,-27000
20201204,29000,29300,27650,28000,402771,-18600
20201203,29900,30500,28450,29000,531837,-600
20201202,30200,30400,29500,29750,308220,2999
20201201,29950,30450,29400,29750,404756,1921
20201130,28750,30000,28700,29800,509830,31673
20201127,29000,29700,28750,28750,342518,254
20201126,29000,30350,28900,29150,599353,-5039
20201125,30200,30850,29000,29150,922168,12477
20201124,29700,33500,28900,30400,7047874,1313
20201123,28900,29200,27300,27600,590099,-73410
20201120,29950,31550,29150,29200,1568020,5049
20201119,28250,29050,28100,29000,604302,52166
20201118,27600,29850,27600,28250,963563,22998
20201117,28700,29750,26900,28000,1086009,-23735
20201116,26200,30650,25950,28600,3324720,18925
20201113,25600,26500,24500,25800,583178,4382
20201112,26450,27100,25200,25600,658056,-7772
20201111,27600,27800,25250,26450,988837,-819
20201110,30600,31700,27550,28100,1563041,-135421
20201109,31350,33800,30350,32100,2464786,-14524
20201106,32450,38800,29650,30500,11191201,-29344
20201105,27000,34000,27000,32500,6832276,-5524
20201104,28800,31200,25350,26550,3940679,-60936
20201103,25200,30450,25150,28450,6055193,-4270
20201102,24650,26150,24550,25350,1381551,-21637
20201030,25000,26150,23350,23950,1557418,41586
20201029,22450,25750,22150,25000,2555821,31266
20201028,23200,24700,22300,22950,1261761,31004
20201027,19500,23850,19050,22650,1828168,4185
20201026,20550,20750,19750,19800,211004,-5000
20201023,20900,21200,20350,20600,130353,-5100
20201022,21150,21200,20600,20600,152325,0
20201021,20900,21700,20700,21250,266420,10000
20201020,22300,22550,20100,21000,700618,-27860
20201019,23400,24450,22750,23000,1021500,-1288
20201016,20250,24600,20200,22700,2447561,-708
20201015,21150,21500,19950,20200,174329,-27278
20201014,21600,21950,20750,21100,133691,-18980
20201013,22550,22800,21800,21800,90017,-4099
20201012,22350,22600,21800,22550,119437,-5122
20201008,23400,23500,22400,22400,168534,-1737
20201007,23650,23900,23250,23300,148993,-4487
20201006,23650,24250,22750,24050,253972,21482
20201005,22850,24200,22150,23700,399745,45135
20200929,20800,22850,20800,22550,392563,42281
20200928,20300,21400,20200,20600,218761,-260
20200925,20000,20950,19600,19650,254159,-2650
20200924,20650,21000,19600,19650,275499,-5443
20200923,21400,22100,20450,21200,237013,-10000
20200922,22650,22750,20800,20900,290435,-29386
20200921,24150,24400,22600,22650,196724,510
20200918,24200,25300,24050,24100,202526,-90
20200917,25400,25550,24100,24300,288444,-509
20200916,26600,26600,25500,25600,227145,-4371
20200915,27200,27200,26500,26600,161699,-6233
20200914,27700,28100,27100,27150,133119,0
20200911,26900,28000,26550,27450,202885,19683
20200910,26600,27400,26300,26850,188398,-737
20200909,26500,26650,26150,26250,228111,4000
20200908,28900,29000,27050,27200,330263,0
20200907,29000,29750,28700,28700,446409,-972
20200904,28100,29600,27350,29250,536602,-25849
20200903,29850,31350,29100,29300,1678283,13839
20200902,28100,29350,26600,27900,793198,8948
20200901,26050,29500,26050,27800,1556827,2625
20200831,28500,28700,25850,26200,690820,2206
20200828,29450,30600,28300,28500,753125,9318
20200827,30550,30950,28050,29100,1029646,-4578
20200826,33150,33250,30000,30400,2029194,-52285
20200825,33500,39400,32400,34500,7466565,-4801
20200824,27750,33500,26550,33100,10364124,35039
20200821,24900,31600,22500,25800,11903741,-796991
