date,open,high,low,close,volume,korcom
20201230,6100,6330,6050,6240,230498,0
20201229,6050,6340,5910,5960,142167,0
20201228,5690,6120,5690,6000,181510,0
20201224,5690,5750,5600,5690,30258,0
20201223,5650,5820,5630,5640,46274,0
20201222,5920,6030,5680,5700,81598,0
20201221,5750,5990,5680,5920,87955,0
20201218,5670,5760,5670,5750,23630,0
20201217,5740,5740,5570,5670,20714,0
20201216,5600,5700,5600,5700,23767,0
20201215,5660,5710,5570,5600,29660,-180
20201214,5720,5720,5600,5660,19516,0
20201211,5630,5750,5520,5720,33795,0
20201210,5670,5670,5560,5630,10404,0
20201209,5610,5670,5580,5670,20022,0
20201208,5600,5670,5550,5610,18618,0
20201207,5700,5750,5580,5600,23754,0
20201204,5760,5830,5600,5700,77929,0
20201203,5700,5820,5590,5760,68779,0
20201202,5520,6050,5490,5700,318649,0
20201201,5500,5570,5470,5520,15119,0
20201130,5590,5660,5450,5500,63221,0
20201127,5510,5650,5440,5590,34823,0
20201126,5500,5600,5460,5510,10851,0
20201125,5590,5620,5440,5460,32661,0
20201124,5590,5730,5510,5590,20109,0
20201123,5690,5690,5560,5590,20250,0
20201120,5650,5690,5550,5590,19536,0
20201119,5430,5670,5340,5650,84428,0
20201118,5400,5450,5350,5430,17034,0
20201117,5450,5450,5360,5410,22366,0
20201116,5420,5430,5370,5420,21402,0
20201113,5380,5460,5340,5400,12393,0
20201112,5430,5430,5320,5410,10977,0
20201111,5400,5450,5360,5430,16800,0
20201110,5450,5490,5340,5450,15508,0
20201109,5380,5420,5380,5400,4673,0
20201106,5400,5480,5350,5380,19332,0
20201105,5410,5470,5390,5420,12993,0
20201104,5410,5480,5320,5400,28717,0
20201103,5360,5420,5320,5410,12036,0
20201102,5290,5490,5260,5350,16100,0
20201030,5380,5440,5330,5350,9170,0
20201029,5520,5520,5370,5400,15120,0
20201028,5280,5550,5280,5550,74025,0
20201027,5280,5360,5230,5290,32137,0
20201026,5370,5450,5320,5330,22674,0
20201023,5340,5430,5300,5420,36735,0
20201022,5350,5450,5320,5360,8129,0
20201021,5370,5430,5260,5350,14493,0
20201020,5250,5430,5250,5370,28469,0
20201019,5230,5370,5200,5360,26252,0
20201016,5350,5360,5200,5230,27381,0
20201015,5390,5410,5280,5410,32522,0
20201014,5380,5460,5370,5390,30102,0
20201013,5300,5410,5300,5380,12178,0
20201012,5360,5360,5220,5300,34348,0
20201008,5460,5500,5350,5360,42464,0
20201007,5500,5510,5360,5430,34196,0
20201006,5480,5690,5400,5530,46113,0
20201005,5400,5540,5350,5480,37987,0
20200929,5360,5450,5350,5400,20460,0
20200928,5370,5480,5350,5380,40854,0
20200925,5320,5470,5250,5360,28414,0
20200924,5340,5450,5140,5350,41130,-2
20200923,5420,5500,5220,5400,53311,-7
20200922,5420,6470,5310,5400,542627,-77
20200921,5540,5570,5350,5440,32996,-90
20200918,5590,5680,5360,5540,42265,-3305
20200917,5620,6050,5560,5590,245153,-2787
20200916,5630,5670,5570,5610,14259,-721
20200915,5740,5740,5560,5630,19445,-4548
20200914,5580,5700,5580,5680,22613,-1574
20200911,5500,5650,5480,5570,35826,-4763
20200910,5450,5530,5400,5500,8372,0
20200909,5490,5520,5420,5450,7489,0
20200908,5470,5540,5410,5480,6780,0
20200907,5420,5530,5380,5470,13201,0
20200904,5380,5460,5350,5460,13064,0
20200903,5560,5560,5410,5490,15861,0
20200902,5500,5520,5420,5500,9192,0
20200901,5340,5470,5320,5400,16997,-384
20200831,5390,5460,5320,5320,12978,0
20200828,5460,5460,5230,5350,34236,0
20200827,5170,5280,5170,5240,10596,0
20200826,5240,5480,5170,5250,18394,-70
20200825,5190,5300,5190,5240,4011,0
20200824,5140,5250,5050,5190,12349,0
20200821,5100,5290,4970,5250,20869,0
20200820,5310,5310,5050,5100,37644,3
20200819,5030,5350,5030,5310,18881,0
20200818,5440,5440,5210,5250,42380,0
20200814,5530,5860,5450,5500,44467,0
20200813,5560,5580,5470,5520,19391,0
20200812,5450,5550,5390,5500,45189,0
20200811,5540,5540,5410,5450,19441,0
20200810,5400,5550,5400,5470,13041,0
20200807,5470,5590,5400,5430,19961,244
20200806,5570,5570,5450,5450,12757,0
20200805,5550,5590,5470,5500,9782,0
20200804,5490,5590,5400,5550,39633,0
20200803,5650,5650,5490,5520,21167,0
20200731,5430,5600,5420,5530,19973,2602
20200730,5410,5480,5400,5430,17950,1220
20200729,5440,5470,5390,5410,27288,0
20200728,5550,5550,5410,5440,18386,276
20200727,5480,5740,5450,5490,17900,0
20200724,5570,5570,5420,5480,22535,2150
20200723,5470,5570,5400,5570,50991,8658
20200722,5500,5530,5410,5470,19050,3175
20200721,5550,5620,5470,5500,24303,0
20200720,5680,5680,5520,5570,28949,0
20200717,5660,5770,5610,5680,24623,0
20200716,5680,6280,5600,5630,434262,0
20200715,5540,5590,5500,5570,11450,0
20200714,5540,5540,5330,5520,29120,0
20200713,5520,5570,5500,5540,10375,0
20200710,5700,5700,5490,5520,18584,0
20200709,5560,5720,5530,5640,39744,0
20200708,5570,5600,5520,5550,13577,0
20200707,5590,5650,5420,5570,12540,0
20200706,5550,5640,5500,5590,9989,0
20200703,5530,5650,5500,5550,7012,0
20200702,5350,5750,5350,5570,11760,0
20200701,5390,5500,5340,5350,19248,0
20200630,5420,5510,5400,5450,12101,0
20200629,5490,5590,5390,5400,25567,0
20200626,5700,5770,5590,5650,13445,0
20200625,5730,5730,5600,5720,15509,0
20200624,5670,5770,5600,5750,25447,0
20200623,5740,5790,5570,5730,34153,0
20200622,5700,5900,5660,5740,14054,0
20200619,5750,5850,5600,5690,62164,0
20200618,5570,5680,5480,5550,17534,0
20200617,5600,5680,5430,5570,26579,-1
20200616,5350,5870,5350,5600,56260,0
20200615,5740,5740,5290,5330,52792,0
20200612,5780,5880,5550,5750,60139,0
20200611,5980,6100,5920,5990,39870,0
20200610,6190,6250,5940,6040,60208,-576
20200609,6250,6520,6100,6190,72681,0
20200608,6210,6340,6180,6210,25945,0
20200605,6240,6370,6190,6210,29908,0
20200604,6200,6290,6170,6240,14535,0
20200603,6330,6380,6170,6200,26750,0
20200602,6390,6440,6240,6280,37926,0
20200601,6240,6430,6220,6390,36442,0
20200529,6220,6350,6150,6220,39211,0
20200528,6470,6670,6100,6410,133555,0
20200527,6660,6680,6450,6480,63783,0
20200526,6830,6930,6580,6650,129370,0
20200525,6210,6890,6210,6780,370477,0
20200522,6390,6460,6130,6170,48705,0
20200521,6280,6450,6210,6380,80248,0
20200520,6260,6430,6150,6210,70027,0
20200519,6490,6580,6120,6220,134922,0
20200518,6140,7130,6050,6450,1197560,0
20200515,6150,6200,6050,6140,41391,0
20200514,6180,6300,6120,6150,45477,0
20200513,6170,6240,6060,6220,53122,0
20200512,6470,6470,6170,6240,103275,0
20200511,5960,6390,5920,6280,167061,0
20200508,6080,6130,5950,5950,46412,0
