date,open,high,low,close,volume,korcom,forvol
20101001,9190,9370,9100,9200,360074,-3020,6533526
20101004,9170,9290,9140,9170,317456,-53,6541886
20101005,9170,9240,9110,9180,262279,-3034,6555136
20101006,9220,9280,9170,9180,314256,0,6549436
20101007,9180,9630,9150,9340,821261,-270,6554066
20101008,9400,9440,9140,9220,378716,-5927,6539905
20101011,9260,9260,9150,9160,276553,-100,6535685
20101012,9160,9220,9000,9080,438796,-168,6521975
20101013,9100,9210,9040,9120,369712,-20,6532645
20101014,9270,9470,9190,9240,464625,-30,6522165
20101015,9250,9310,9150,9300,295642,-30,6532195
20101018,9370,9570,9300,9390,759766,-2030,6501215
20101019,9430,9440,9250,9250,289065,-40,6482805
20101020,9160,9360,9100,9340,369256,-1700,6483205
20101021,9370,9390,9240,9290,258580,-70,6467639
20101022,9290,9360,9240,9300,308642,-10,6467389
20101025,9300,9340,9260,9280,334163,-40,6465359
20101026,9280,9470,9200,9460,480855,-54,6461309
20101027,9550,9550,9260,9290,427320,-50,6436069
20101028,9270,9290,9130,9150,383584,0,6424189
20101029,9150,10500,9090,10500,4606444,-237542,6365419
20101101,10500,11000,10050,10450,3481380,-170279,6332779
20101102,10450,10450,9710,9740,1657952,-960,6423069
20101103,9750,9900,9580,9750,867025,-33168,6426596
20101104,9800,9840,9620,9730,565991,-42,6381906
20101105,9780,9780,9600,9630,555531,-12480,6323016
20101108,9700,10100,9600,9910,1100159,-56250,6308666
20101109,9950,10000,9630,9660,633079,-18020,6211786
20101110,9660,9680,9590,9620,512577,-1616,6200052
20101111,9650,9750,9600,9610,442101,-11020,6200702
20101112,9610,9700,9120,9330,883994,-32912,6177412
20101115,9520,9760,9420,9580,606368,-40450,6162182
20101116,9650,9650,9390,9590,468289,-20,6144102
20101117,9400,10100,9400,10100,985071,-8790,6174192
20101118,10000,10100,9900,10000,652742,-5560,6046660
20101119,10000,10600,9940,10250,883680,-11770,6020740
20101122,10250,10350,9800,10000,771019,-1000,5987310
20101123,10200,11000,8500,9550,4561471,-119532,5587683
20101124,8900,10050,8750,9650,1533328,-50,5502233
20101125,9850,9850,9500,9570,565558,-310,5459753
20101126,9510,9560,9120,9180,969661,-40,5449223
20101129,9120,9370,9100,9240,384786,-30,5439023
20101130,9250,9300,9140,9170,334630,-6210,5427973
20101201,9170,9340,9090,9200,641764,-40,5414017
20101202,9280,9290,9160,9200,361564,-20,5409561
20101203,9200,9200,9080,9110,370371,-10,5407081
20101206,9110,9130,8840,8960,568724,-10,5437601
20101207,9000,9010,8890,8910,337717,-20,5441851
20101208,8950,8980,8720,8790,457108,-125,5442751
20101209,8760,8790,8610,8790,656595,-20,5446511
20101210,8830,8980,8770,8900,420690,-30,5459351
20101213,8980,8980,8810,8850,266538,-9210,5468401
20101214,8830,9230,8810,9020,464542,-20,5506041
20101215,9100,9170,8920,9050,662079,-35900,5508171
20101216,9040,9100,8920,9000,308033,-14210,5518621
20101217,9060,9070,8940,9020,309988,-16059,5541390
20101220,8900,8990,8750,8950,490683,-43,5565801
20101221,8980,9090,8940,8980,327232,-69138,5578356
20101222,8990,9030,8870,8900,347789,-12760,5581166
20101223,8900,8980,8850,8940,276597,-7790,5573566
20101224,9000,9060,8850,8890,598519,-73190,5584196
20101227,8800,8860,8680,8700,413312,-20,5585645
20101228,8700,8700,8360,8390,732039,-88420,5570715
20101229,8380,8380,8210,8320,322187,-18300,5587035
20101230,8330,8550,8320,8420,371399,4970,5597142
20110103,8450,9060,8380,8900,807559,-30,5599272
20110104,8900,8900,8730,8750,564783,-31,5566502
20110105,8830,8830,8610,8690,357234,-20,5575282
20110106,8650,9580,8570,9190,1670305,-6220,5534712
20110107,9060,9140,8970,9060,527140,-40,5545880
20110110,9100,9500,9060,9310,816880,-40,5510880
20110111,9370,9550,9280,9330,697625,-60,5418170
20110112,9610,9680,9370,9390,920030,-30,5267170
20110113,9500,9500,9160,9220,570690,750,5247977
20110114,9220,9320,9080,9280,388039,-30,5231497
20110117,9320,9350,9150,9220,382271,-30,5239347
20110118,9220,9280,9120,9180,241851,-60,5251067
20110119,9240,9240,9090,9180,321685,-50,5263887
20110120,9180,9500,9000,9260,534076,-100,5258597
20110121,9300,9460,9240,9330,641147,-20,5262657
20110124,9400,9490,9330,9390,423298,-40,5235227
20110125,9390,9470,9260,9410,473247,-40,5231147
20110126,9440,10050,9410,9930,1911804,44930,5090588
20110127,10000,11300,9940,10050,5849897,3170,3926798
20110128,10300,10650,10000,10350,2098632,-300,3897818
20110131,11000,11400,10550,10700,3094811,-118,3318148
20110201,10800,10850,9870,10150,1608114,-140,3027597
20110207,10300,10350,9830,10050,892828,-44,3066427
20110208,10100,10650,9940,10450,846780,-60,3074777
20110209,10450,10600,10150,10400,557418,-30,3097097
20110210,10300,10400,10150,10250,333679,-20,3135457
20110211,10200,10500,10100,10250,809929,1260,3182157
20110214,10350,10550,10250,10450,592060,-90,3203218
20110215,10500,10550,10300,10400,396050,-60,3203853
20110216,10350,10350,10050,10100,464731,-740,3142583
20110217,10100,10150,9750,9820,662349,-10051,3119363
20110218,9900,10150,9720,10050,342218,-200,3092668
20110221,10250,10300,10000,10250,478624,-14820,3072638
20110222,10200,10200,9990,10100,402643,0,3083258
20110223,10150,10350,9970,10050,491181,-30,3094820
20110224,9970,10150,9890,9980,371988,-60,88536317
20110225,10150,10150,9970,10050,256859,-10,88522217
20110228,10050,10200,9880,10200,434869,-10,88512037
20110302,10150,10300,10050,10100,331553,-25,88555217
20110303,10150,10200,10000,10050,272927,-290,88544707
20110304,10150,10150,9970,10000,378770,-20,88516877
20110307,10000,10000,9810,9900,414182,-20,88455317
20110308,9900,9910,9740,9830,420524,-35,88442017
20110309,9850,10250,9850,9980,560393,-31,88433497
20110310,10350,10700,10200,10450,1352348,40652,88403997
20110311,10400,10550,10150,10550,499354,-20,88405703
20110314,10600,10900,10250,10500,1406524,-10,88383323
20110315,10700,10800,9570,10000,1374117,-20,88387373
20110316,10000,10150,9700,9800,1002849,-50011,88310982
20110317,9510,9600,9170,9500,1071240,-27,88307632
20110318,9590,9610,9110,9190,1095729,-9,88307733
20110321,9210,9300,8980,9300,880078,-93,88318673
20110322,9330,9620,9190,9390,824363,-20140,88322833
20110323,9400,9540,9290,9310,401054,-10,88343473
20110324,9360,9380,9200,9270,444192,-50,88357433
20110325,9270,9370,9190,9320,458588,-17,88377443
20110328,9430,9430,9150,9150,398220,-60,88347623
20110329,9140,9180,9000,9000,692291,-35030,88347183
20110330,8900,9150,8870,9010,501590,-39,88351783
20110331,9030,9170,8970,9160,449740,-40,88379731
20110401,9280,9560,9150,9400,869377,54960,88378381
20110404,9500,9830,9410,9620,792937,-70,88303291
20110405,9620,9620,9400,9450,421587,-18,88285951
20110406,9400,9520,9310,9350,516242,-35,88234707
20110407,9360,9360,9200,9290,387297,-30,88309434
20110408,9300,9560,9220,9390,481848,-30,88350604
20110411,9390,9500,9350,9450,315624,-56,88397044
20110412,9470,9500,9380,9420,321020,-50,88475274
20110413,9330,9420,9310,9350,251595,-1,88526744
20110414,9350,9710,9250,9700,995859,-103,88712280
20110415,9700,9900,9680,9840,614713,7923,88815660
20110418,9970,9970,9660,9940,630313,-55,88888260
20110419,9900,10300,9720,10250,956203,-50,89045390
20110420,10300,10400,10050,10250,501638,2762,89139871
20110421,10200,10350,9330,9590,1220723,11934,89176481
20110422,9570,9880,9570,9760,434781,-617,89214861
20110425,9820,9910,9650,9700,375258,39,89219721
20110426,9650,9680,9380,9480,557171,2658,89274291
20110427,9450,9550,9350,9480,359299,10669,89268408
20110428,9450,9610,9410,9470,278906,28390,89279968
20110429,9520,10200,9490,9880,732206,-80,89295985
20110502,9880,10000,9720,9760,419112,-60,89275983
20110503,9750,9760,9480,9650,489033,6292,89292833
