date,open,high,low,close,volume,korcom
20201230,18150,20650,18000,19100,350282,-1060
20201229,17800,18250,17450,18100,52842,0
20201228,18450,18950,17500,17750,95531,0
20201224,19000,19300,18300,18300,103313,0
20201223,20450,20750,19100,19150,147702,0
20201222,21350,21350,20350,20350,142672,0
20201221,22300,22400,21350,21600,163622,-500
20201218,21150,22350,20900,22250,189621,0
20201217,21050,21750,20850,21150,73576,0
20201216,21350,21750,20900,20900,91404,-20
20201215,20500,22200,20200,21500,396300,-500
20201214,21150,21300,20500,20500,83157,-5900
20201211,20900,21750,20650,21150,107655,-500
20201210,21150,21450,20400,20800,159407,-39898
20201209,22800,22900,21450,21600,179789,-31502
20201208,22350,23000,21900,22400,177135,-40070
20201207,23300,23300,22000,22350,223153,-20825
20201204,24500,24550,23450,23550,147939,0
20201203,25000,26900,23650,24600,559678,0
20201202,25700,25900,24800,25100,151724,0
20201201,26000,26050,25350,25500,133548,0
20201130,26700,26700,25750,25750,129290,0
20201127,25750,27000,25700,26500,307255,0
20201126,26300,26850,25300,25700,224396,0
20201125,26600,27650,25900,26000,415153,-1231
20201124,26200,28400,25300,26450,766980,-544
20201123,27300,27300,26300,26300,270542,-679
20201120,27750,27800,26850,27150,337100,0
20201119,29250,30200,27600,27750,1612959,-5454
20201118,27000,28900,26750,27500,991968,-270
20201117,29150,30500,27350,27500,2251644,-38951
20201116,27750,32700,27050,31000,8489608,36946
20201113,25850,27250,24550,25600,1574284,-1025
20201112,28300,31800,26300,26600,4358321,25
20201111,36750,38750,28050,28900,3640445,-31267
20201110,34950,42950,31750,38600,12323635,-30431
20201109,28850,33800,27600,33800,10543598,38412
20201106,20000,26000,20000,26000,13213475,-1185082
