date,open,high,low,close,volume,korcom
20201230,6140,7270,6140,6200,407472,-3962
20201229,5890,6140,5890,6140,32383,-3155
20201228,6050,6090,5830,5840,55011,-17518
20201224,6140,6220,6050,6050,24546,-5272
20201223,6180,6230,6020,6180,53316,-9000
20201222,6760,6760,6170,6200,94165,-3000
20201221,6350,6730,6330,6550,117947,0
20201218,6200,6320,6150,6320,33033,0
20201217,6090,6300,6090,6200,43989,-3000
20201216,6020,6090,6000,6090,22473,-3000
20201215,6080,6140,6010,6010,22342,0
20201214,6150,6300,6050,6090,19224,0
20201211,6020,6440,6020,6090,82889,0
20201210,5920,6050,5900,6020,25037,0
20201209,5990,6030,5900,5930,42284,0
20201208,6130,6140,6000,6010,32056,-2955
20201207,6080,6230,6020,6070,37961,-1000
20201204,6130,6160,5910,6070,77187,-2000
20201203,6160,6190,6070,6130,40289,0
20201202,6240,6350,6140,6190,52875,-5094
20201201,6530,6560,6200,6230,110893,-8527
20201130,6540,6630,6530,6530,27794,0
20201127,6520,6690,6460,6540,55635,-13839
20201126,6540,6610,6490,6510,33746,0
20201125,6620,6770,6500,6540,67679,-1000
20201124,6770,6790,6590,6620,70880,0
20201123,6880,6880,6720,6740,31231,0
20201120,6810,6890,6760,6790,32955,-3000
20201119,6790,7000,6730,6780,42773,-1000
20201118,6560,6890,6550,6800,62468,0
20201117,6730,6750,6550,6560,40493,-2016
20201116,6580,6770,6550,6730,43015,-2103
20201113,6820,6860,6560,6560,67746,-21657
20201112,6870,6970,6780,6860,34770,-6226
20201111,6860,6990,6780,6870,42820,-5534
20201110,6840,6930,6670,6860,32201,-5687
20201109,6750,6890,6740,6830,26475,-2093
20201106,6880,6990,6670,6760,30847,-10276
20201105,6730,7120,6670,6870,40663,0
20201104,6820,6890,6600,6730,38117,-12401
20201103,6740,6890,6670,6780,21677,0
20201102,6480,6650,6480,6650,27747,-7043
20201030,6800,6920,6520,6550,23523,-1100
20201029,7050,7100,6750,6800,35455,-11929
20201028,6890,7080,6740,7070,28146,0
20201027,6580,6950,6450,6820,46600,-2907
20201026,6790,6870,6530,6600,43140,-2000
20201023,6760,6920,6720,6790,41674,-11914
20201022,7150,7220,6710,6760,115972,-27525
20201021,7240,7280,7120,7150,33223,-2000
20201020,7150,7380,6900,7200,117333,-15246
20201019,7880,7880,7100,7180,69902,-9206
20201016,7510,7590,7110,7280,73129,-8779
20201015,7780,7800,7410,7600,61004,-11902
20201014,7890,7940,7670,7780,58044,-2000
20201013,7960,8070,7840,7850,61223,0
20201012,8230,8300,7770,7850,67107,-5000
20201008,8300,8300,8150,8220,33183,0
20201007,8260,8330,8180,8230,13819,0
20201006,8140,8470,8140,8260,45960,0
20201005,8270,8380,8060,8140,33444,0
20200929,8470,8470,8150,8360,41904,-3824
