date,open,high,low,close,volume,korcom,forvol
20101001,8700,8820,8700,8780,22437,0,1080955
20101004,8850,9230,8810,9000,66344,0,1081677
20101005,9070,9070,8920,8930,28508,0,1075877
20101006,9070,9070,8920,8990,32779,0,1078662
20101007,8990,9080,8950,8970,30901,0,1076461
20101008,9070,9150,8970,9070,51075,0,1074021
20101011,9170,9440,9150,9380,112607,0,1073730
20101012,9390,9650,9390,9560,102330,0,1072589
20101013,9600,9610,9380,9460,37271,0,1066372
20101014,9460,9500,9350,9400,23687,0,1063118
20101015,9450,9450,9200,9240,56985,0,1061156
20101018,9380,9430,9250,9390,40933,0,1062803
20101019,9450,9450,9200,9240,33489,0,1058556
20101020,9160,9280,9100,9270,27412,0,1058897
20101021,9320,9590,9320,9470,78940,0,1058688
20101022,9500,9540,9350,9440,27350,0,1057812
20101025,9450,9640,9340,9340,55690,0,1053234
20101026,9310,9420,9260,9300,28502,0,1053488
20101027,9380,9380,9240,9250,41550,0,1053783
20101028,9250,9320,9210,9290,19341,0,1053744
20101029,9340,9340,9110,9190,35095,0,1050877
20101101,9180,9200,9000,9110,40298,0,1049020
20101102,9150,9150,8840,8870,49862,0,1047903
20101103,8880,9040,8870,8930,21757,0,1049434
20101104,8930,8980,8890,8900,29839,0,1050119
20101105,8920,9070,8860,8900,42154,0,1049162
20101108,9000,9080,8900,8960,21812,0,1047617
20101109,9040,9040,8930,9000,26308,0,1035372
20101110,9000,9030,8850,8930,28713,0,1034621
20101111,8900,8970,8860,8930,21654,0,1033768
20101112,8930,8940,8500,8650,35551,0,1030887
20101115,8790,8830,8660,8760,25650,0,1028164
20101116,8760,8880,8700,8850,43549,0,1029089
20101117,8740,8840,8650,8660,35838,0,1028555
20101118,8580,8950,8560,8850,54997,0,1024190
20101119,8900,8900,8650,8670,27560,0,1023866
20101122,8630,8770,8630,8720,10416,0,1024884
20101123,8770,8770,8610,8620,22360,0,1024976
20101124,7910,8690,7910,8400,44505,0,1021824
20101125,8310,8500,8290,8370,21163,0,1021554
20101126,8290,8400,8000,8070,40434,0,1021842
20101129,7920,8090,7920,8050,18512,0,1022011
20101130,8190,8190,7980,8050,16354,0,1021675
