date,open,high,low,close,volume,korcom
20201230,7735,7735,7600,7715,15730,-3160
20201229,7595,7830,7590,7810,21791,7880
20201228,7390,7595,7390,7500,16641,3142
20201224,7350,7445,7350,7390,26152,7058
20201223,7215,7290,7165,7210,9749,5186
20201222,7180,7300,7140,7190,10792,1584
20201221,7380,7495,7205,7310,14724,-5061
20201218,7560,7560,7440,7500,4472,-2456
20201217,7535,7570,7455,7505,20096,11450
20201216,7520,7520,7400,7425,7443,1638
20201215,7395,7400,7270,7330,3301,-346
20201214,7400,7495,7320,7320,4036,-372
20201211,7505,7525,7410,7410,9446,-6997
20201210,7490,7515,7425,7495,8462,-441
20201209,7435,7495,7420,7490,19939,-780
20201208,7430,7475,7350,7395,43171,15971
20201207,7445,7515,7385,7425,12128,1231
20201204,7435,7435,7360,7380,16236,181
20201203,7420,7445,7380,7435,5093,-387
20201202,7455,7455,7355,7425,12895,415
20201201,7420,7420,7305,7400,10990,657
20201130,7460,7465,7275,7420,7616,1885
20201127,7215,7445,7215,7370,3143,29
20201126,7335,7420,7335,7370,10674,7964
20201125,7400,7460,7330,7330,15236,207
20201124,7270,7295,7165,7295,16794,-2945
20201123,7150,7275,7150,7270,16685,-1783
20201120,7135,7160,7000,7140,6237,1038
20201119,7110,7200,7080,7135,11819,770
20201118,7195,7230,7155,7155,14233,6356
20201117,7240,7250,7120,7170,39125,-5357
20201116,7085,7290,7085,7180,45399,18003
20201113,7080,7080,6915,6955,11930,1374
20201112,7065,7230,6955,7140,93941,54210
20201111,6990,7025,6870,7020,160799,108689
20201110,6995,6995,6690,6760,116852,61432
20201109,6215,6365,6200,6340,30534,13515
20201106,6140,6195,5800,6115,69705,56692
20201105,5990,6085,5925,6065,59178,30829
20201104,5820,5990,5690,5820,46934,19967
20201103,5510,5650,5510,5645,23737,-6768
20201102,5250,5370,5250,5345,17514,-8944
20201030,5460,5460,5200,5200,82652,-35996
20201029,5475,5570,5360,5475,114425,-99622
20201028,5775,5775,5630,5705,92952,-76995
20201027,5985,5985,5885,5930,30879,-26713
20201026,6100,6240,6100,6115,6417,-3
20201023,6160,6220,6130,6140,25874,-3576
20201022,6250,6250,6100,6145,42571,-29663
20201021,6350,6415,6320,6370,3515,-731
20201020,6470,6470,6330,6420,4442,869
20201019,6340,6495,6340,6470,14759,11264
20201016,6405,6405,6165,6295,11390,-1747
20201015,6525,6525,6400,6415,9658,6109
20201014,6490,6565,6490,6535,8750,1297
20201013,6640,6650,6550,6630,15442,9671
20201012,6500,6580,6455,6580,14665,9929
20201008,6430,6465,6345,6385,22762,18137
20201007,6205,6350,6205,6340,5313,1047
20201006,6260,6415,6245,6330,2559,0
20201005,6430,6430,6275,6320,18658,-12325
20200929,6330,6390,6325,6390,13050,1413
20200928,6125,6205,6035,6205,6330,-1005
20200925,6110,6195,6105,6130,12942,3582
20200924,6175,6175,6020,6080,15101,-2192
20200923,6290,6290,6180,6255,9353,1676
20200922,6305,6310,6075,6185,38645,-16430
20200921,6550,6675,6490,6520,8406,-3545
20200918,6720,6720,6625,6700,14071,12074
20200917,6795,6795,6600,6600,8481,1364
20200916,6805,6805,6700,6720,15233,1809
20200915,6770,6770,6660,6750,9406,3152
20200914,6705,6775,6695,6770,14036,9295
20200911,6705,6705,6605,6690,7959,375
20200910,6705,6770,6690,6740,35463,24909
20200909,6510,6550,6475,6495,15936,-8035
20200908,6700,6770,6680,6755,16758,2608
20200907,6550,6630,6545,6565,6402,-1934
20200904,6555,6705,6550,6695,40980,1524
20200903,6865,6960,6815,6850,54809,40242
20200902,6720,6720,6615,6680,15031,6096
20200901,6690,6695,6605,6660,14239,-6768
20200831,6845,6860,6745,6755,36538,11750
20200828,6845,6880,6785,6850,83886,-2085
20200827,6980,6980,6805,6890,77672,63496
20200826,6945,6945,6750,6775,14977,2947
20200825,6725,6900,6710,6865,45471,28921
20200824,6615,6615,6470,6580,11541,6252
20200821,6620,6640,6545,6605,10397,5301
20200820,6620,6695,6465,6655,70702,33358
20200819,6680,6680,6610,6615,15526,503
20200818,6705,6790,6565,6645,49577,12613
20200814,6795,6865,6775,6815,35667,14295
20200813,6840,6970,6795,6870,104465,69118
20200812,6780,6780,6605,6670,43919,14980
20200811,6535,6670,6530,6670,29315,-2632
20200810,6550,6555,6400,6555,24520,10848
20200807,6465,6515,6415,6485,47217,6352
20200806,6605,6610,6500,6540,42548,-7009
20200805,6545,6560,6495,6560,54773,8437
20200804,6455,6570,6400,6525,102092,44298
20200803,6430,6430,6170,6280,84014,-61462
20200731,6420,6665,6340,6445,200060,-138356
20200730,6805,6805,6700,6730,28436,-18998
20200729,6705,6715,6630,6715,24815,-10741
20200728,6775,6800,6700,6750,40001,-5902
20200727,6780,6795,6710,6735,42592,-27815
20200724,6975,6975,6825,6835,15730,-1917
20200723,6940,7050,6930,7030,17474,-4623
20200722,7095,7120,7010,7070,49275,3962
20200721,6885,7175,6885,7100,86400,23500
20200720,6920,6940,6825,6825,62875,15296
20200717,6880,6930,6800,6920,28401,4393
20200716,7060,7060,6820,6875,35476,5579
20200715,6800,6980,6800,6850,50285,22090
20200714,6790,6800,6675,6740,26628,-11835
20200713,6700,6940,6605,6795,47119,34078
20200710,6725,6725,6500,6535,24297,-6518
20200709,6655,6725,6650,6720,23385,-258
20200708,6830,6830,6640,6690,22006,-11913
20200707,6950,6970,6790,6790,33097,-1537
20200706,6710,6950,6650,6895,88613,24865
20200703,6720,6805,6630,6745,52715,19826
20200702,6450,6565,6290,6540,32780,19409
20200701,6405,6475,6350,6350,33226,20905
20200630,6420,6470,6350,6360,26108,2145
20200629,6440,6440,6210,6285,77966,24289
20200626,6495,6535,6430,6460,48362,6967
20200625,6315,6450,6250,6290,31602,1975
20200624,6650,6680,6555,6555,68539,11806
20200623,6675,6675,6425,6540,82611,7117
20200622,6610,6610,6415,6505,39048,-13004
20200619,6540,6540,6425,6540,33875,9476
20200618,6485,6485,6345,6465,44426,24126
20200617,6410,6530,6380,6475,59571,18594
20200616,6010,6345,6010,6305,94899,19268
20200615,6020,6055,5605,5740,111979,40053
20200612,5790,6130,5685,6045,229407,5271
20200611,6875,6875,6470,6505,169290,-7893
20200610,7090,7090,6830,7005,70111,1437
20200609,7165,7190,7060,7130,71170,8271
20200608,7200,7225,7065,7150,130818,-32865
20200605,6770,6875,6655,6805,95429,-402
20200604,6940,6950,6610,6775,191691,-81252
20200603,6230,6660,6230,6580,134569,-63151
20200602,6025,6175,6025,6165,98068,4089
20200601,5895,6025,5835,6025,53562,437
20200529,5960,5990,5850,5950,95065,-35091
20200528,5800,5965,5800,5935,124243,43834
20200527,5740,5750,5525,5745,61178,-26933
20200526,5420,5685,5420,5685,78599,3741
20200525,5395,5395,5230,5385,31911,13171
20200522,5385,5385,5235,5280,35896,318
20200521,5450,5450,5350,5390,78470,-37059
20200520,5260,5300,5190,5300,29557,-242
20200519,5315,5395,5240,5365,125176,-12072
20200518,5115,5115,4910,5035,51853,-26444
20200515,4950,5040,4930,5040,18335,-414
20200514,5020,5020,4950,4950,27182,-25
20200513,5095,5135,5020,5085,65618,-37576
20200512,5275,5305,5120,5210,51382,-18677
20200511,5385,5385,5290,5345,84857,-19229
20200508,5215,5310,5145,5275,41995,4409
20200507,5115,5140,4995,5140,73155,2502
20200506,5150,5205,5050,5175,60970,-15147
20200504,5130,5170,4975,5100,70322,-17298
20200429,5275,5410,5275,5405,57127,-11210
20200428,5235,5240,5110,5155,50796,-828
20200427,5010,5175,4905,5110,47493,19474
20200424,5055,5090,4900,4940,37550,-18475
20200423,4970,5065,4960,5055,39775,-2548
20200422,4850,4950,4780,4950,49337,-10658
20200421,5185,5190,4960,5075,49296,2457
20200420,5280,5375,5105,5180,72227,7607
20200417,5110,5260,5035,5220,71868,-4624
20200416,5040,5200,4840,4990,135158,-45453
20200414,5225,5415,5190,5385,63067,-15023
20200413,5215,5295,5200,5225,59638,7426
20200410,5370,5370,5220,5345,57187,-2829
20200409,5145,5195,5040,5190,73053,-40514
20200408,5035,5150,4880,4990,119328,-16225
20200407,4930,5040,4840,5040,73428,-8130
20200406,4490,4800,4490,4750,127166,-83718
20200403,4530,4555,4270,4490,23491,1401
20200402,4400,4510,4220,4490,48671,6114
20200401,4725,4725,4460,4485,57941,-1929
20200331,4975,4975,4760,4810,54676,-3153
20200330,4360,4800,4350,4725,37412,1955
20200327,4900,5160,4790,4970,77524,22234
20200326,4720,5040,4620,4620,137768,52897
20200325,4570,4690,4325,4630,120837,24580
20200324,3930,4305,3775,4285,117660,59270
20200323,3450,3690,3180,3670,37672,12504
20200320,3470,3890,3455,3850,72784,25029
20200319,3845,3845,3090,3270,93686,36838
20200318,3880,3955,3625,3630,172799,18093
20200317,3785,4160,3760,3935,210696,-107301
20200316,4300,4530,3855,3970,191223,-112058
20200313,4130,5200,3950,4310,218728,-151038
20200312,5700,5700,5005,5120,84091,-54863
20200311,6215,6215,5625,5790,103916,-46907
20200310,6265,6290,5935,6220,117857,-97755
20200309,6510,6950,6200,6750,40785,-14394
20200306,7665,7670,7265,7430,41019,-29459
20200305,7955,7955,7750,7890,26422,21318
20200304,7580,7725,7490,7725,33706,-18835
20200303,7800,7910,7510,7595,91662,-32975
20200302,7500,7880,7405,7700,48727,-45504
20200228,7915,8000,7470,7505,30236,-29045
20200227,8535,8545,8195,8300,7729,-5600
20200226,8780,8890,8520,8670,10145,-10045
20200225,9375,9375,9070,9245,9426,-8912
20200224,9630,9675,9420,9570,885,-672
20200221,9995,9995,9700,9980,186,-129
20200220,10045,10150,9930,10080,214,10
20200219,10090,10090,10000,10055,661,-387
20200218,9995,10045,9865,10045,6679,475
20200217,10045,10045,9970,10005,929,556
20200214,9970,10065,9865,10050,521,298
20200213,9920,10055,9865,10045,290,249
20200212,9795,9955,9795,9920,629,210
20200211,9780,9840,9780,9820,558,537
20200210,9700,9750,9585,9750,846,140
20200207,9795,9815,9750,9750,1447,458
20200206,9620,9785,9620,9730,964,721
20200205,9435,9435,9335,9335,458,318
20200204,9085,9140,8990,8990,970,-849
20200203,9285,9285,8925,9085,1168,-344
20200131,9335,9400,9285,9285,574,275
20200130,9345,9345,9335,9335,5,0
20200129,9020,9475,9020,9345,890,631
20200128,9325,9340,9145,9315,1999,829
20200123,9480,9625,9470,9575,362,329
20200122,9645,9660,9630,9630,276,136
20200121,9675,9730,9530,9530,237,-110
20200120,9760,9775,9735,9745,653,0
20200117,9700,9775,9700,9760,21,1
20200116,9650,9720,9575,9680,683,-482
20200115,9775,9775,9595,9720,347,-18
20200114,9810,9810,9760,9760,85,10
20200113,9755,9810,9675,9810,521,-120
20200110,9765,9765,9710,9755,639,609
20200109,9420,9800,9420,9660,700,4
20200108,9465,9575,9400,9575,824,198
20200107,9675,9700,9615,9700,422,-108
20200106,9585,9670,9500,9600,2110,2043
20200103,9865,9870,9655,9725,2137,-1025
20200102,9550,9675,9550,9675,459,349
20191230,9760,9760,9675,9750,325,-5
20191227,9740,9800,9720,9765,899,419
20191226,9680,9700,9680,9695,871,863
20191224,9685,9700,9675,9685,575,493
20191223,9690,9715,9665,9715,968,865
20191220,9625,9625,9525,9580,278,192
20191219,9575,9575,9520,9520,147,-14
20191218,9605,9610,9525,9590,2514,-265
20191217,9645,9765,9625,9750,2377,-466
20191216,9655,9655,9575,9595,364,169
20191213,9435,9655,9420,9655,2410,1873
20191212,9205,9260,9205,9260,63,43
20191211,9240,9245,9160,9240,138,-116
20191210,9230,9255,9165,9255,43,-1
20191209,9300,9340,9270,9280,161,0
20191206,9055,9215,9055,9215,75,2
20191205,9140,9230,9135,9135,903,-485
20191204,9020,9040,8925,9040,5077,-64
20191203,9400,9400,9005,9040,411,-157
20191202,9135,9500,9135,9400,105,14
20191129,9495,9495,9310,9340,327,231
20191128,9415,9445,9335,9340,502,270
20191127,9410,9435,9410,9435,111,0
20191126,9420,9425,9410,9410,178,167
20191125,9355,9400,9355,9380,686,521
20191122,9200,9345,9200,9255,955,326
20191121,9420,9420,9100,9145,181,0
20191120,9360,9375,9255,9255,1353,94
20191119,9435,9435,9375,9425,4196,4174
20191118,9500,9500,9365,9435,929,-148
20191115,9495,9495,9350,9380,1680,1509
20191114,9415,9415,9325,9325,711,572
20191113,9495,9495,9275,9285,288,192
20191112,9380,9380,9350,9380,757,609
20191111,9390,9390,9285,9285,507,329
20191108,9345,9380,9345,9350,537,-385
20191107,9255,9300,9250,9295,11163,10907
20191106,9180,9235,9180,9195,301,161
20191105,9000,9230,9000,9230,4263,3509
20191104,9070,9100,9010,9100,831,49
20191101,9005,9005,8880,8890,716,554
20191031,8960,9005,8960,9005,123,53
20191030,9005,9005,8930,8930,170,48
20191029,9065,9065,8985,9005,45,-2
20191028,8990,9045,8960,8965,724,322
20191025,8930,9000,8930,8990,1007,325
20191024,8865,8890,8855,8890,4865,4741
20191023,8790,8825,8735,8775,307,242
20191022,8835,8900,8835,8875,631,447
20191021,8840,8840,8780,8820,289,3
20191018,8810,8810,8770,8790,287,-27
20191017,8825,8840,8790,8805,5478,5463
20191016,8850,8850,8810,8835,1415,1299
20191015,8660,8750,8655,8750,1997,1470
20191014,8620,8715,8620,8705,1752,1003
20191011,8300,8400,8300,8370,894,532
20191010,8270,8270,8150,8245,927,750
20191008,8225,8315,8225,8310,693,426
20191007,8145,8220,8145,8190,343,-27
20191004,8115,8150,8030,8100,2347,-941
20191002,8540,8580,8440,8485,1033,-96
20191001,8660,8815,8660,8800,2174,618
20190930,8600,8630,8595,8610,378,145
20190927,8570,8605,8540,8600,985,965
20190926,8550,8550,8445,8445,78,-13
20190925,8580,8580,8485,8550,722,644
20190924,8700,8700,8620,8650,303,-21
20190923,8705,8765,8665,8740,1577,186
20190920,8575,8655,8575,8635,1213,975
20190919,8590,8600,8510,8510,345,-46
20190918,8485,8515,8485,8490,1299,1270
20190917,8460,8515,8420,8425,448,328
20190916,8450,8525,8425,8520,408,345
20190911,8415,8505,8375,8495,1524,433
20190910,8415,8415,8390,8415,538,91
20190909,8375,8425,8375,8415,595,525
20190906,8110,8405,8110,8345,354,176
20190905,8200,8375,8200,8330,1091,828
20190904,8115,8200,8105,8200,446,279
20190903,8130,8130,8095,8130,14,3
20190902,7815,8085,7725,8080,2316,1183
20190830,7845,8050,7845,7970,5764,5718
20190829,7845,7845,7730,7730,2728,49
20190828,7770,7840,7770,7840,567,552
