date,open,high,low,close,volume,korcom,forvol
20101001,122000,123000,116500,118000,700591,-225582,8080760
20101004,118000,121000,116000,117000,529172,-72901,8070399
20101005,116000,118500,110000,114000,573103,-33837,8052582
20101006,115500,118500,113000,118500,444525,41239,8023597
20101007,119000,120000,107000,110500,1174585,-69372,7966567
20101008,108500,110500,105500,110500,897558,252675,7692527
20101011,111500,113500,109500,111000,497968,118202,7574090
20101012,111000,113000,104500,108000,558576,-49552,7561818
20101013,109000,111500,108000,111500,229837,18999,7563099
20101014,112500,119500,111000,119500,583720,49917,7565481
20101015,120000,121500,117000,118000,336703,-14394,7532538
20101018,119000,119000,114000,116000,259990,-17064,7533060
20101019,116000,117000,114000,114500,224632,-4333,7549752
20101020,113000,117000,111000,115000,231648,25870,7528519
20101021,115500,116000,108500,109000,609532,-107294,7524178
20101022,109000,114500,109000,112500,443912,-6868,7556254
20101025,114000,116500,110500,115500,416003,-6310,7602203
20101026,116500,126000,116000,124500,817823,63957,7651075
20101027,125000,129000,123000,126000,570217,92530,7584398
20101028,127000,127500,122000,125000,277966,-7747,7597955
20101029,126000,129000,124000,125000,358458,-46463,7628589
20101101,126000,131000,122500,130000,443390,-23288,7645676
20101102,130000,136000,129000,134000,435252,57639,7648602
20101103,134500,137500,130000,131000,346362,-43270,7640150
20101104,130500,132000,126000,131000,322688,-31543,7673939
20101105,132000,132000,120000,122000,1112593,-256763,7707472
20101108,121000,123500,117000,123500,631595,-27935,7730881
20101109,122000,126500,122000,126500,455850,-29433,7818179
20101110,125500,126500,119000,120500,919451,-104066,7813407
20101111,120000,123500,118500,118500,569074,55499,7767523
20101112,120000,121000,113500,114000,539977,-128288,7805074
20101115,114500,116000,110000,111500,399324,-111013,7859455
20101116,113000,114500,110000,111000,432220,-119354,7888624
20101117,109500,117500,109000,116000,427957,86438,7890204
20101118,116500,117000,113000,116500,346770,-39370,7862460
20101119,116500,118500,115000,116500,410589,66665,7839436
20101122,117000,118000,105500,107000,1262579,-378465,7790415
20101123,109000,111500,107000,111000,860379,-56968,7851501
20101124,107500,110000,106500,107000,526305,-72768,7822737
