date,open,high,low,close,volume,korcom,forvol
20110221,76500,76500,70000,70200,2335275,-168894,1158154
20110222,68000,70600,65800,69900,862076,-12101,1003940
20110223,69500,72600,69200,71600,441504,28012,961956
20110224,71200,72600,71200,71300,215507,28533,954925
20110225,71500,71700,69700,70800,175787,22660,944516
20110228,70000,70000,67100,67500,394760,-133767,887517
20110302,66700,68100,66100,66300,196862,-28433,885942
20110303,66800,69800,66300,69500,363268,37650,875069
20110304,70000,70800,68200,69000,230771,-18219,868450
20110307,68600,72500,68300,72200,507726,222777,765845
20110308,72200,75300,71800,74300,469300,52273,730145
20110309,74600,74900,72900,73300,218451,-1602,729683
20110310,73300,74400,72200,73900,182397,39823,705417
20110311,72800,75600,71500,74900,245314,78173,677726
20110314,75800,75900,72700,73500,212813,-1338,667089
20110315,73500,73900,67000,70800,251682,7753,667621
20110316,70600,71900,69400,70800,126781,10279,664939
20110317,68400,70000,68300,69400,187319,-10493,665309
20110318,69900,71600,69500,70500,160801,40073,659557
20110321,70000,70700,69300,70000,402010,-253803,662725
20110322,70600,70600,68800,69000,407412,-164908,663018
20110323,69200,75100,69200,74600,745943,133537,654524
20110324,75300,77300,74600,76500,687119,119959,652951
20110325,77000,77400,74700,75400,268996,35262,652882
20110328,75800,78900,74600,77800,337829,24380,649315
20110329,77800,79700,77300,77900,351791,-44882,642425
20110330,77500,79200,76800,77800,310478,-4597,647445
20110331,78500,78600,77200,77300,190636,-30575,646038
20110401,77300,77400,76000,76400,213434,-46367,653944
20110404,77000,78000,76300,76700,122437,-18167,654493
20110405,76900,77000,74400,75700,237967,-25113,654561
20110406,76300,80000,75700,79000,518298,122963,672111
20110407,79900,82900,78900,82900,477569,21524,781416
20110408,82800,85900,81900,84200,360461,-17242,779454
20110411,84000,85700,83400,84200,209438,-3289,747414
20110412,85200,88400,84800,87800,347292,29425,759315
20110413,88000,94500,87100,94500,650373,47962,725218
20110414,97300,108500,97200,108500,1271165,-192811,666143
20110415,106000,115500,102000,110000,1659745,-136493,662454
20110418,111500,126000,109000,123000,1459911,-19200,619863
20110419,120000,132500,116000,121000,2095138,-162705,532257
20110420,125500,127000,116500,119500,844497,-40296,527149
20110421,121000,126000,116000,122000,974833,27633,510148
20110422,124000,129000,122000,126000,765675,13587,472533
20110425,129500,144500,127000,144500,1340060,8969,486881
20110426,148500,164500,148000,153500,2269957,-105471,462600
20110427,158500,162000,131000,136000,2480026,-121898,466222
20110428,134000,143500,133000,142000,1267237,1661,456278
20110429,146000,147500,127000,130000,1307550,-21513,376649
20110502,130500,137000,124000,136000,1049505,25560,421006
20110503,135500,138500,130000,133000,556962,-546,414674
20110504,133000,137500,131000,131000,446695,1550,410662
20110506,132000,137500,127500,137000,578035,16187,383185
20110509,139500,145000,137500,141500,724343,-3963,376909
20110511,146000,147000,139500,142000,516094,248,386803
20110512,139000,141500,135000,135500,367317,-2987,352936
20110513,138000,140000,130500,140000,448073,12960,376976
20110516,138500,142000,136000,139500,276048,17897,398822
20110517,142000,145000,140000,145000,621250,5959,444486
20110518,145500,147000,143000,146000,532582,15805,445248
20110519,147500,148500,139000,140000,400346,21770,462452
20110520,142500,143500,138000,140000,230467,6203,480314
20110523,136500,137500,133000,133000,607906,-221238,562152
20110524,131500,136000,127500,133500,453106,18371,555981
20110525,135000,138000,130000,132000,305604,-9588,613475
20110526,134000,138500,133500,138500,351317,-2324,678870
20110527,139000,141000,137000,140000,270591,25095,724046
20110530,141500,142000,139000,141000,210407,22446,726264
20110531,142000,150000,140000,150000,1396678,-21529,1138118
20110601,149000,151000,144500,145000,461507,4437,1158693
20110602,139500,147500,138500,147500,318447,6828,1188470
20110603,149000,150000,144500,146000,203392,24801,1195222
20110607,145000,147500,142500,143500,125601,-5940,1203886
20110608,145000,148500,141500,148000,231435,32387,1216410
20110609,148500,150500,145500,149000,292504,50060,1219863
20110610,152000,155000,149500,151000,411101,62544,1256700
20110613,150000,152000,147500,150500,209204,20815,1248792
20110614,152000,154000,150500,154000,331001,67006,1254775
20110615,154500,159500,154000,159000,489546,76116,1271941
20110616,157000,163000,156000,157000,587945,26851,1272823
20110617,160000,162000,152500,158500,480481,37817,1292781
20110620,160500,164000,159500,161500,308176,50836,1293070
20110621,164000,164000,154000,159500,383672,-21602,1298154
20110622,160000,161000,156000,156500,285134,18218,1308430
20110623,155000,158000,154000,157000,177257,15739,1312267
20110624,157500,158500,152000,158000,387821,3851,1305561
20110627,156500,157000,153500,154000,125362,-10911,1311203
20110628,157000,157500,154000,154000,141658,-2158,1317763
