date,open,high,low,close,volume,korcom,forvol
20101001,60300,60300,59600,59800,11528,-1655,696627
20101004,59800,60100,59300,59800,25566,-2080,696761
20101005,60200,60500,59700,60400,23872,-2819,699608
20101006,60300,62800,60300,62800,55126,-7366,704047
20101007,63000,65000,62400,63600,87995,-22726,735602
20101008,64000,66600,64000,65200,69753,-7926,750044
20101011,65500,67500,64800,64800,41607,-7631,748877
20101012,64600,65400,63500,64700,29370,3362,751496
20101013,64300,66300,64300,66300,47426,2586,740062
20101014,66300,68700,65500,68600,130757,43326,729094
20101015,68300,69000,67600,67600,39180,1495,732082
20101018,68000,69000,65800,68300,32545,2480,732183
20101019,68500,68900,67600,67900,17706,-426,731139
20101020,67900,68600,66200,68300,26838,-3845,738706
20101021,68700,68800,67500,68300,30657,-1044,748822
20101022,68000,72300,68000,71700,92314,-1389,772253
20101025,72000,72600,71100,72600,39335,1473,770120
20101026,72800,73000,71000,71000,52163,2612,767947
20101027,71400,71400,69400,69800,38478,-5834,775205
20101028,69400,72100,69400,72000,39090,8003,773303
20101029,72000,73500,70900,71200,32126,-7093,764759
20101101,71000,71400,69600,70600,30056,-8953,766416
20101102,70300,71700,69900,70500,26963,-1823,765563
20101103,70000,73000,70000,72600,38089,-994,769343
20101104,72600,74000,71200,72500,27035,-4397,768266
20101105,72000,73400,71200,71200,27419,-1263,763845
20101108,70600,71200,69800,70400,25459,-3664,761964
20101109,69800,70100,67900,68100,65667,-7663,752033
20101110,68000,69400,67600,68700,45727,-3126,766569
20101111,69000,69500,65800,65800,40808,1381,753349
20101112,68000,68000,65800,66100,42741,-8853,764875
20101115,66100,68100,66100,66300,17974,-3329,766992
20101116,66100,67400,64600,65000,23235,-3771,766416
20101117,64900,68200,64000,67100,30513,-1907,768508
20101118,66400,67800,66400,67200,12967,-3485,765775
20101119,68300,71100,67200,70000,72623,-3310,767176
20101122,70000,80000,70000,74100,302699,-18820,754594
20101123,75100,76400,74000,75200,100511,6997,764566
20101124,73800,79000,72400,76800,126232,-11357,751495
20101125,78000,78400,73800,74000,67762,-15660,752104
20101126,74200,76400,72500,72500,52763,-4848,753059
20101129,72000,75300,72000,73700,34258,-3112,753171
20101130,73800,76500,73800,75700,52965,-19896,752029
20101201,75800,75800,74100,74800,41706,-10530,737282
20101202,75900,76500,74500,75700,66029,-17115,718808
20101203,76400,81700,76100,81700,121370,9208,724262
20101206,84000,87800,83000,87700,139631,-2347,707101
20101207,86800,88000,85500,87400,76626,-3252,699000
20101208,87400,95000,86900,95000,163323,-4354,697072
20101209,94200,94700,86100,86600,283848,7089,681477
20101210,86600,91500,86500,89800,132697,3790,695939
20101213,90500,93400,90500,92100,102184,-5969,699113
20101214,91200,91500,87600,88400,104915,-26146,706149
20101215,89200,92100,88600,91400,60722,2266,713686
20101216,91400,94500,89500,92800,100994,-1368,708321
20101217,99000,100500,92800,93700,306523,10102,682586
20101220,94000,94000,90600,92100,70200,-12343,682292
20101221,96400,99000,93300,95400,188706,2340,676260
20101222,95500,96600,94100,95600,56095,2537,671155
20101223,95500,95800,92800,93200,43662,-4748,673789
20101224,93200,93500,89100,89800,63469,-1644,681819
20101227,89400,91900,88500,91600,26277,-453,687731
20101228,91100,92100,90700,91100,21826,289,689535
20101229,91100,91900,90000,91500,20914,868,691299
20101230,93000,94800,91500,94200,39972,7106,687815
20110103,95500,95600,93100,93600,30436,748,680991
20110104,96000,98400,95000,95600,65408,1970,673397
20110105,95600,95700,93600,95000,39214,-592,671875
20110106,95700,95700,94100,95400,29128,3280,675135
20110107,96300,96400,95400,95800,37814,11237,664148
20110110,95900,96000,94500,95700,29728,5794,662303
20110111,96000,97800,95000,97100,62717,-7,652017
20110112,96500,97100,94500,95000,33737,-3354,645937
20110113,94500,95000,92700,93000,56011,-5283,636708
20110114,98500,106500,97100,106500,196456,-6718,633862
20110117,121000,122000,106000,106500,747440,-42791,640157
20110118,106500,112000,102000,103000,219515,-16927,643749
20110119,105000,118000,101000,118000,445585,-19,659162
20110120,122000,129000,117500,119500,607473,-50,658044
20110121,119000,122500,113500,117000,216886,110,641441
20110124,117500,126000,115000,122500,295599,2446,635678
20110125,124000,125000,115000,115000,240195,-3804,608519
20110126,118000,122000,114500,115000,179298,47,595120
20110127,117000,118500,115000,115000,82463,-1865,597619
20110128,115500,116000,112500,114000,85349,571,596160
20110131,113000,113000,110500,111000,55151,131,597464
20110201,111500,115500,109000,113500,72578,8911,599608
20110207,116000,125000,115500,121000,256408,3354,603178
20110208,118500,120500,117000,119000,79859,6781,602732
20110209,119000,119000,114000,114500,64114,-775,601961
20110210,112500,116500,112500,113500,39238,-6551,600984
20110211,114000,117000,111000,112500,64538,3414,597444
20110214,112000,113000,109500,110000,45530,-1504,593672
20110215,110000,110500,105000,106000,90731,4262,600243
