date,open,high,low,close,volume,korcom,forvol
20101001,140500,143500,138000,141000,338849,-37999,2626460
20101004,142500,142500,135500,136500,382220,-66221,2635026
20101005,135000,136000,133500,134500,244802,-29102,2615653
20101006,137000,137000,133500,135000,257909,-24802,2605932
20101007,134000,138000,134000,136500,253990,-34682,2625562
20101008,137500,137500,134500,136000,202801,-5687,2627202
20101011,136500,137000,131500,133000,241478,-24251,2675631
20101012,132500,133500,129500,131500,206616,-31448,2691469
20101013,133500,135000,130500,131500,211309,-26306,2654063
20101014,131500,135500,131000,133500,392102,-1808,2613957
20101015,133500,133500,130000,132500,442486,-7235,2419742
20101018,132500,134500,131500,133000,343748,-2919,2342524
20101019,131500,132000,127500,127500,472707,-23801,2334567
20101020,125500,128000,123500,127000,373652,-10959,2313357
20101021,128000,132500,126000,131500,504138,-11667,2314958
20101022,131000,132000,129000,131500,249449,13260,2291119
20101025,133000,134000,130500,132000,234853,-5488,2309182
20101026,132500,137000,130500,133000,441413,5033,2290081
20101027,133000,135000,130000,131000,323168,-14759,2320097
20101028,131500,133500,130000,133500,209500,12972,2335351
20101029,131500,132000,128000,130500,289200,-20973,2374520
20101101,130000,130000,126000,127500,203832,-30075,2403082
20101102,126000,128500,125000,125000,249900,-31911,2396110
20101103,125000,127500,124000,124500,202567,-47262,2406550
20101104,126000,130000,125500,128000,289582,13041,2393429
20101105,130500,133000,130000,133000,388788,45183,2464861
20101108,134000,134500,129000,132500,195147,-4078,2491830
20101109,131500,132500,130000,130000,147932,-20612,2484380
20101110,128500,130000,126000,128500,284406,-48840,2527746
20101111,127500,130500,126000,126000,410734,-79292,2450013
20101112,127000,127500,122000,125500,321773,-1513,2455839
20101115,124000,128000,123000,125000,177024,366,2436665
20101116,125000,126000,122500,123000,152817,-1917,2433085
20101117,120000,122500,120000,121500,168419,-13566,2408038
20101118,123000,126000,121000,125500,196102,-17817,2413284
20101119,125000,126500,123000,124500,183842,-5788,2405693
20101122,125500,131000,125500,131000,629839,9958,2350195
20101123,130500,136000,130000,134000,847314,-21283,2403716
20101124,130500,136000,130000,135500,595440,-8856,2495480
20101125,138000,139000,135500,136000,473053,38275,2568122
20101126,136000,136000,129000,130500,434842,-2222,2603957
20101129,130500,132500,129000,131500,164187,20130,2608297
20101130,131000,131500,127500,130000,224202,13211,2579784
20101201,130000,130000,126000,127500,248402,-49284,2575399
20101202,129000,130500,128000,129500,173450,-17768,2608355
20101203,131500,132500,129000,131000,178278,30243,2614426
20101206,131500,133000,130000,132000,189785,3617,2578622
20101207,132000,132500,130000,131000,166163,-17478,2594059
20101208,130500,136000,130500,132500,281366,18501,2583544
20101209,133500,135500,133000,135500,229816,-17759,2650019
20101210,135500,136000,133500,135000,153589,-4412,2667440
20101213,135000,135500,132000,134000,175727,5278,2646241
20101214,135000,136500,133500,134500,255615,10492,2618717
20101215,134500,134500,131500,133000,173176,-7072,2633793
20101216,131000,133000,131000,132000,138771,-6107,2630452
20101217,132500,133000,130500,132500,139909,8699,2661459
20101220,130500,131000,128500,129500,192044,-5658,2665713
20101221,131000,132500,129500,130000,149313,-11156,2664194
20101222,130000,135000,129000,132000,280695,-12693,2680774
20101223,133000,133000,131000,132500,105850,-3604,2688624
20101224,132500,134000,130500,131500,150848,20579,2722444
20101227,131000,135500,131000,132500,190628,7116,2659082
20101228,134000,134500,132000,132000,170279,21872,2648756
20101229,132500,136000,132500,135000,243413,20892,2577915
20101230,135500,136000,133000,134000,168693,10514,2558480
20110103,135000,137000,134500,136500,284634,-24757,2559028
20110104,136500,137000,134000,135500,207206,11381,2567048
20110105,135500,135500,133000,133500,208050,1083,2555439
20110106,133500,135000,132000,133500,199503,-5020,2564983
20110107,133500,137500,132000,135000,441271,14245,2555479
20110110,135500,136000,132500,133500,160642,7348,2555290
20110111,133000,133500,131500,133000,125228,1571,2561109
20110112,132500,134500,131500,132000,160715,-1949,2576277
20110113,133000,133000,130000,131000,182241,-11573,2549380
20110114,131000,131000,128000,130000,206730,-12399,2545616
20110117,129500,130000,127500,128500,186160,-9383,2546106
20110118,128000,131000,127500,127500,171455,1422,2528116
20110119,128000,130500,126000,130000,208889,21245,2465557
20110120,130500,131000,128000,128500,147494,46530,2432416
20110121,128000,131500,127500,128000,229517,79789,2349552
20110124,128500,136000,128000,135500,727359,115531,2337282
20110125,137000,141000,136500,139500,799064,125688,2378028
20110126,140500,142000,138000,139500,307732,28526,2388480
20110127,141000,141500,138500,139500,280482,49629,2377956
20110128,140500,143000,138000,138500,286342,7849,2369167
20110131,136000,141000,134500,140500,300834,41827,2360363
20110201,141500,146000,141500,144000,544589,78597,2376961
20110207,147500,147500,143000,143500,294088,-22126,2375015
20110208,143000,143500,139500,141000,238699,-3688,2357377
20110209,142000,142000,136500,138000,284023,-28485,2341798
20110210,137000,141000,137000,137500,207217,41302,2303304
20110211,138000,139000,132500,134000,334511,-22419,2272055
20110214,135000,136000,133000,135000,195908,-21846,2265581
20110215,134500,135000,131500,132500,217385,-27795,2266125
20110216,132000,133500,130000,131000,211951,-35142,2276996
20110217,132500,135500,130000,132000,313700,-40154,2265198
20110218,132500,135000,131000,133500,183066,16475,2228163
20110221,134500,137000,133000,134500,228308,59455,2179322
20110222,133500,133500,130500,132000,165329,14137,2178538
20110223,131000,133000,129000,131000,196699,-24396,2226169
20110224,129500,130000,128000,130000,118915,-101,2260730
20110225,130000,130500,128000,129500,117420,-25923,2252203
20110228,129000,130000,127000,127500,171046,-16036,2271904
20110302,125000,127000,125000,125500,228227,-21246,2300565
20110303,127000,127500,125000,126500,276226,-87923,2288865
20110304,126000,126500,120500,123000,532622,-22761,2315245
20110307,122500,123000,118500,120000,311017,-10603,2289855
20110308,119000,120000,116500,118500,355454,-49818,2336175
20110309,118500,119000,115500,117000,260079,-27608,2366064
20110310,117000,117000,113000,115500,300629,-75737,2381189
20110311,114000,117500,114000,116500,189342,7771,2338229
20110314,115500,117000,113500,115000,207937,25318,2367755
20110315,114000,116500,105500,112000,379703,-33044,2432368
20110316,113000,114500,111500,113000,207677,-27109,2475297
20110317,110500,114000,110500,113000,182536,-25268,2548775
20110318,113500,115000,112500,113500,237581,-95406,2574891
20110321,114000,116000,113500,115000,190149,-7845,2538185
20110322,116500,117000,114000,115000,150345,-2234,2567940
20110323,115500,116000,112500,115500,141375,4628,2577986
20110324,116000,116500,113500,114500,151333,7781,2570946
20110325,115500,116500,114000,115000,175096,-42654,2573568
20110328,115000,117000,114500,114500,128324,-16118,2586668
20110329,114000,115000,113500,114000,157129,866,2570841
20110330,114000,115000,113500,115000,121106,-11036,2579307
20110331,115500,118000,115000,116500,221582,-25046,2570948
20110401,117000,119000,116000,119000,274972,2262,2548182
20110404,119500,119500,117000,118000,159022,-9911,2530972
20110405,117500,119000,117000,118000,169515,-242,2506662
20110406,118000,118000,115000,115500,283429,-25453,2501901
