date,open,high,low,close,volume,korcom,forvol
20101001,47400,48150,47400,47700,95628,2022,446723
20101004,47750,48050,47500,47500,98693,-2441,456302
20101005,47850,47850,47400,47500,69962,-1655,455812
20101006,48000,48650,47750,48000,117914,-702,453452
20101007,48050,50300,48050,48900,474171,-12323,455612
20101008,49500,49700,48400,48500,129365,-1310,453312
20101011,48800,49250,47750,47800,127868,-6970,448942
20101012,47750,47800,46900,47000,167346,1710,429442
20101013,47150,47350,47000,47200,83366,-6651,430582
20101014,47400,47750,47100,47250,80971,-13370,430742
20101015,47500,48100,47300,47800,91950,-5792,430542
20101018,47550,47850,47350,47450,80511,-5428,431502
20101019,47550,47800,46850,46850,123815,810,430122
20101020,46150,46650,46100,46350,131538,290,400872
20101021,46550,46600,45200,45500,212219,1870,400662
20101022,45550,45900,44700,44750,220574,-2853,402352
20101025,39000,39950,38650,38900,772996,-48382,414802
20101026,39350,39850,39250,39550,244432,-5132,423552
20101027,39650,39950,39400,39400,150923,-21605,429692
20101028,39100,39700,38400,39600,195642,-23739,492672
20101029,39200,40950,39200,40600,221040,-10905,560732
20101101,40850,40900,39700,40150,115610,-20,566591
20101102,39800,40000,39550,39650,83076,-120,567611
20101103,39800,40400,39650,40350,103089,-400,565799
20101104,40300,40500,39900,40100,62577,-140,569899
20101105,40150,40650,39950,40400,143696,26197,584103
20101108,40300,40650,40000,40500,198772,26230,575183
20101109,38600,39150,38400,38550,111865,-2019,554929
20101110,38400,38400,37650,37700,86844,1742,547184
20101111,37750,38100,37700,37750,65277,2670,542764
20101112,37800,38000,36000,36450,112572,-20,538194
20101115,35750,36000,33600,33800,214333,-2010,525384
20101116,32550,32800,30100,30700,346906,-47553,557154
20101117,30000,31850,30000,31400,129020,-15582,572354
20101118,31500,31650,31250,31550,49716,-55,566894
20101119,31500,31550,30800,31000,86515,-245,554594
20101122,31400,31400,30050,30100,135126,836,513924
20101123,30200,31150,30200,30500,97147,4740,517704
20101124,29400,29900,29050,29700,103225,-10,504664
20101125,30000,30350,29650,30000,74137,-2440,507576
20101126,29700,29950,28800,28850,105861,420,506596
20101129,28600,29000,28200,28350,63973,640,508776
20101130,28350,28950,28350,28650,44036,-60,519126
20101201,28350,28600,28200,28400,49968,122,521076
20101202,28850,29400,28700,29000,92550,-1075,507386
20101203,28400,28600,26800,26800,312368,-5719,500096
20101206,26650,26700,25350,25800,341439,-247,510366
20101207,25800,26200,25700,25900,127281,-131,501696
20101208,25950,26000,24800,25200,145756,948,501116
20101209,25450,27500,25450,26500,415207,-5330,492406
20101210,26100,27000,26100,26600,130062,7428,489706
20101213,26650,27000,26200,26400,98267,-2893,484936
20101214,26300,26800,25950,26800,108434,-40,491026
20101215,26850,27750,26850,27200,207872,-2420,477906
20101216,27200,27200,26500,26600,102186,-12604,488636
20101217,26900,26900,26300,26450,117640,-4056,492270
20101220,25800,25800,25250,25700,102986,20,495500
20101221,25700,26100,25400,25950,110059,-5064,498114
20101222,25950,28500,25950,28050,477831,-98,514374
20101223,26600,27300,26000,26400,700410,-15349,479344
20101224,26250,26250,25550,25700,194003,2337,473855
20101227,25250,26000,25250,25700,201466,-529,571766
20101228,25600,25950,25550,25900,110875,163,574976
20101229,25750,26400,25700,26200,137783,2174,553491
20101230,26150,27150,26100,26150,234000,-15321,540491
20110103,26300,26600,26050,26400,145735,-18848,544929
20110104,26400,26700,26250,26450,180939,-34071,557299
20110105,26400,28100,26200,27450,449531,-17233,561689
20110106,27400,27750,26700,26900,266608,-12590,538859
20110107,26800,27300,26700,26850,149828,125,553951
20110110,26800,26900,26600,26700,146414,-21705,550970
20110111,26700,26850,26050,26100,175275,-18113,553170
20110112,26100,26300,26000,26050,138459,-25352,548872
20110113,26100,26600,26050,26350,138958,-333,549511
20110114,26350,27100,26250,26700,197287,-7424,552781
20110117,26950,28350,26850,27650,640676,-3000,559288
20110118,27750,28000,27300,27350,203892,227,560728
20110119,27550,27600,25800,26300,465959,-6776,522600
20110120,26000,26200,25800,26100,144394,-4833,515321
20110121,25850,26600,25800,25950,143668,-1020,513401
20110124,26100,26200,25350,25450,146329,-322,510121
20110125,25600,25700,25100,25200,118351,-30,508158
20110126,25200,25200,25200,25200,0,0,506858
20110127,25200,25200,25200,25200,0,0,506858
20110128,25200,25200,25200,25200,0,0,506858
20110131,25200,25200,25200,25200,0,0,506858
20110201,25200,25200,25200,25200,0,0,499977
20110207,25200,25200,25200,25200,0,0,499977
20110208,25200,25200,25200,25200,0,0,499977
20110209,25200,25200,25200,25200,0,0,499977
20110210,25200,25200,25200,25200,0,0,499977
20110211,25200,25200,25200,25200,0,0,499977
20110214,25200,25200,25200,25200,0,0,499977
20110215,25200,25200,25200,25200,0,0,499977
20110216,21450,21450,21450,21450,36881,15730,505537
20110217,18250,18250,18250,18250,17112,-600,487155
20110218,15550,15550,15550,15550,68019,-1590,507231
20110221,13250,13900,13250,13250,3065490,-45520,569785
20110222,12800,13250,11750,12850,3366194,-12701,566753
20110223,12600,12800,10950,11050,1693924,-842,536319
20110224,11000,12000,10850,11500,1339746,-729,564719
20110225,11500,12100,11100,11250,507553,-920,556539
20110228,11500,12200,11100,11350,785080,-65,579669
20110302,11350,11350,9650,9650,1212071,-4540,570369
20110303,9460,9580,8210,8210,1999424,-4190,571659
20110304,8310,9280,8310,8950,1586058,0,599789
20110307,9150,9810,9050,9370,873615,-294,569449
20110308,9210,9310,8870,9190,359692,-72,567539
20110309,9230,9290,8960,9080,265734,-50,566439
20110310,9300,9800,9230,9630,411622,-164,593499
20110311,9620,10200,9590,10200,482097,-97,577173
20110314,10050,10050,9200,9580,385449,-20,579263
20110315,9600,9690,8630,9090,410178,-30,578603
20110316,9200,9280,8800,9040,216220,-19,578063
20110317,8720,9040,8640,8920,210394,-70,586163
20110318,8920,10250,8920,10250,879965,-97,680778
20110321,10750,11200,10400,10650,773641,-30,707918
20110322,10650,10800,10150,10800,340683,-876,696038
20110323,10850,11150,10500,10750,207164,-30,677828
20110324,10700,10700,9990,10150,322590,0,661948
20110325,10150,10950,9930,10650,461634,-50,675318
20110328,10700,10900,10400,10650,212571,-50,664287
20110329,10500,10550,9100,9100,380792,4310,649657
20110330,8300,9410,8230,9120,1412784,9670,671977
20110331,9300,10400,9160,9540,660257,-272,668637
20110401,9650,9650,9220,9500,224416,-467,683867
20110404,9600,10050,9570,9840,189744,-47,684407
20110405,9840,10150,9650,9950,157030,-80,693267
20110406,9960,9960,9650,9710,159099,-20,682563
20110407,9630,9790,9470,9560,184852,-20,697388
20110408,9600,9750,9480,9580,134213,-190,700586
20110411,9590,9610,9250,9260,183240,-20,695096
20110412,9210,9500,9190,9290,92844,-10,703286
20110413,9430,9470,9240,9250,75411,-52,694716
20110414,9220,9300,8980,9010,165800,-3,681323
20110415,9000,9320,8970,9140,103338,-40,692933
20110418,9360,9360,8760,8930,173860,-70,678963
20110419,8900,8920,8590,8660,156598,-9,668193
20110420,8660,8860,8500,8510,189317,-81,658255
20110421,8500,8550,7900,8160,363479,-30,656558
20110422,8110,8130,7320,7740,410586,-70,660368
20110425,7700,7720,7340,7440,207619,-10,659898
20110426,7300,8540,7030,7640,266780,-166,654215
20110427,7550,7550,7250,7270,163887,-500,651855
20110428,7290,7330,6670,6770,265628,-16,656885
20110429,6750,6830,5760,6050,881167,-90,655075
20110502,6100,6290,5820,6160,315980,-50,656665
20110503,6240,6300,6100,6220,175611,-52,654745
20110504,6220,6250,6070,6130,98929,-40,660285
20110506,6070,6480,6030,6220,180780,-55,663996
20110509,6250,6300,6110,6180,75523,-50,670814
20110511,6220,6380,6100,6200,148549,3190,682474
20110512,6210,6500,6160,6360,184181,-10,683446
20110513,6440,6450,5900,6050,196222,-38,680235
20110516,6090,6100,5650,5800,151731,-12,681475
20110517,5800,5880,5440,5550,177893,-141,679097
20110518,5460,5530,5160,5210,237182,820,682297
20110519,5260,5990,5100,5990,508805,-35,690247
20110520,6010,6380,5300,5300,447851,-10,677907
20110523,5400,5580,5220,5260,166273,0,686197
20110524,5260,5350,5150,5350,82793,-10,686637
20110525,5370,5500,5230,5360,80366,0,683907
20110526,5400,5860,5300,5710,160375,-30,690687
20110527,5760,6560,5600,6560,496945,0,695457
20110530,6810,7130,6200,6710,558360,-30,675912
20110531,6000,6560,5710,5750,581603,0,669862
20110601,5800,6480,5760,6300,300521,0,694792
20110602,6150,6890,6100,6500,401652,-30,669462
20110603,6600,6700,6210,6420,192200,-200,672512
20110607,7080,7380,7080,7380,180168,-3460,666692
20110608,8350,8480,8030,8480,379596,-80,670612
20110609,9480,9750,7310,8300,4309542,-610,645022
20110610,7910,8400,7350,7350,703387,-70,648052
20110613,7360,8260,7020,7280,562446,-28,653023
