date,open,high,low,close,volume,korcom
20201230,174500,176000,171000,174000,50994,-350
20201229,176000,179000,169500,177500,52004,-8
20201228,177500,183000,167000,168500,64131,-111
20201224,171000,173500,167500,173000,26369,0
20201223,175500,177000,171000,172000,25720,0
20201222,181500,182000,174500,175000,30733,0
20201221,181000,183000,177000,183000,39631,1089
20201218,175000,185000,172000,175500,67514,711
20201217,175500,175500,173000,173000,12703,0
20201216,169000,179500,169000,174000,29806,0
20201215,171000,171500,166500,169000,27088,152
20201214,174000,175000,172000,172500,18536,0
20201211,177000,177500,173000,174500,21527,-142
20201210,176500,179000,172500,176500,30208,58
20201209,178000,181000,174500,176500,40289,0
20201208,185000,188000,176500,176500,60791,1895
20201207,182000,182000,174500,180500,44273,-253
20201204,187500,187500,180500,182000,45953,-2017
20201203,188000,189000,185500,187500,32977,0
20201202,190500,190500,184000,185000,41692,-784
20201201,193500,193500,187500,189500,40416,0
20201130,197000,197500,189000,191500,69299,-89
20201127,182500,193000,180500,192000,77268,3867
20201126,189000,194500,185500,187500,71912,726
20201125,196000,197000,187000,189000,81625,-500
20201124,205000,205000,190000,192500,144818,440
20201123,202000,203500,199000,202500,74490,0
20201120,204000,205000,199000,201000,92790,0
20201119,195500,202500,194000,200000,116521,0
20201118,198500,209000,191500,200500,286506,0
20201117,184000,189500,181500,186500,80034,0
20201116,182000,184000,180000,181000,25806,0
20201113,183500,187500,175000,182500,65404,0
20201112,187000,188500,179000,183000,62191,0
20201111,200000,200500,179000,182000,108313,0
20201110,191500,198500,185500,197000,113633,-281
20201109,194500,201500,192000,199000,196693,20
20201106,183500,189500,180000,187000,86943,20
20201105,188500,189500,180000,182000,63514,0
20201104,186000,193500,182000,185500,192981,-1196
20201103,174500,196000,173500,183500,153630,0
20201102,178500,178500,173500,174500,19165,0
20201030,182000,182000,174000,175000,34566,1569
20201029,171000,184000,169000,180500,78293,0
20201028,180500,181500,175500,177000,35923,0
20201027,180000,183500,175000,178000,72230,-500
20201026,173000,176500,170000,175500,46685,0
20201023,166500,174500,165000,170000,36495,0
20201022,167500,171500,165500,166500,35656,0
20201021,171000,186500,164000,173500,86176,0
20201020,166500,169000,157000,166000,55738,0
20201019,177500,180000,166500,171500,39009,0
20201016,184000,184500,173500,176000,60630,0
20201015,180000,187000,178000,183500,75183,0
20201014,188000,191500,178000,181500,77392,0
20201013,196500,198000,187000,187000,68131,0
20201012,192000,197500,185500,190000,82628,0
20201008,185000,199500,181500,189000,313474,0
20201007,175000,186000,165500,179000,73744,0
20201006,166500,194000,159500,178000,243265,0
20201005,166000,167500,158000,166500,54736,0
20200929,154500,175500,153000,166500,222452,0
20200928,166000,171000,150000,153500,176698,0
20200925,131500,166000,130500,166000,592997,-20
20200924,139000,141000,126000,128000,90993,0
20200923,154000,155000,138000,144500,98201,722
20200922,159000,162000,149000,151000,84726,0
20200921,174000,175000,159000,164000,76749,0
20200918,170500,177000,170000,174000,35295,0
20200917,180500,183000,171000,175500,47274,0
20200916,188000,188000,179000,180500,48876,0
20200915,182500,189000,178000,189000,71676,0
20200914,199500,200000,182500,182500,65407,-192
20200911,184000,188500,179000,185000,51257,185
20200910,180500,189000,175500,185000,158909,-10
20200909,169000,188000,165000,171500,280115,278
20200908,207500,210500,195000,198000,97235,294
20200907,212000,212000,203500,206500,56947,1000
20200904,203500,214000,202500,214000,72930,2289
20200903,219000,219000,211000,214500,68959,2000
20200902,208000,222000,205500,211500,109339,0
20200901,192000,228000,187000,205500,328989,-279
20200831,191000,192500,183000,191000,72101,-265
20200828,186000,189000,181000,182500,52079,-23
20200827,193000,193000,185500,186000,67434,0
20200826,198000,198500,191000,194000,62062,10
20200825,195500,206000,190500,198500,104379,-10
20200824,191000,194500,185000,190500,50874,0
20200821,196000,197000,184500,189000,79994,0
20200820,202000,205500,188000,192500,104526,0
20200819,197500,209500,194000,206500,126285,0
20200818,219500,219500,190000,199500,142207,0
20200814,252500,260000,207500,216000,261678,0
20200813,222000,237500,215500,228500,287073,-100
20200812,230000,233500,207500,218000,165714,10
20200811,222000,235000,203500,224000,409009,100
20200810,181500,244000,178500,232500,1011439,-110
20200807,184000,192500,175500,188000,239710,-150
20200806,182000,184500,170500,181000,153422,80
20200805,195000,196000,181500,182000,263446,-1175
20200804,175000,191500,171000,187500,427962,-90
20200803,178500,185500,160500,175000,431838,-2030
20200731,186500,191500,174000,175000,265983,800
20200730,195000,208000,186000,188500,397461,-1720
20200729,187500,212000,172500,196500,852708,0
20200728,202500,202500,202500,202500,0,0
20200727,199500,202500,180000,202500,970378,-849
20200724,137500,183000,124000,156000,1915003,-4376
20200723,141000,141000,132500,141000,404417,-11923
20200722,108500,108500,108500,108500,115665,0
20200721,82500,91700,81000,83800,543803,-6710
20200720,72000,84700,72000,81800,595044,1416
20200717,70100,71200,68500,70600,60249,3470
20200716,70200,71800,69000,70500,118815,-2086
20200715,71400,71400,67600,68700,86887,-2164
20200714,68500,71700,68200,71400,128412,3451
20200713,71100,71400,68100,68200,70053,-2746
20200710,72000,72300,68700,69500,96492,200
20200709,72000,73800,70500,71500,118051,-2470
20200708,66000,74800,65500,71100,424072,6147
20200707,70900,71000,67000,67500,156270,-2388
20200706,71200,74500,67100,70900,266119,2606
20200703,72500,75000,66100,70700,321977,11684
20200702,90100,92800,69000,71200,593355,0
20200701,82600,96500,77500,89300,1470607,-124
20200630,91500,91700,78000,82800,465307,-663
20200629,79500,97400,77400,89600,1490602,868
20200626,90700,98900,78000,83400,1689674,-159
20200625,62000,81500,60900,81500,2610263,54
20200624,61800,62900,59500,62700,216363,2000
20200623,62500,64000,59100,62100,234219,0
20200622,56800,63300,56700,59400,282437,4850
20200619,69000,69000,55900,56700,519485,-5674
20200618,70400,74000,67400,68300,502610,150
20200617,69900,75800,66300,67900,1003008,0
20200616,80200,87300,63700,70600,2273733,-8310
20200615,57800,73000,56200,73000,1388959,-4838
20200612,44200,59500,44100,56200,1719378,-5610
20200611,45000,45800,43800,45800,168281,-399
20200610,45350,46200,43150,44650,256077,0
20200609,40100,46850,39550,44000,696267,-5033
20200608,39500,39950,39000,39700,79746,-500
20200605,38400,39700,37850,38900,101622,-100
20200604,38700,38700,37950,38150,41856,-100
20200603,37950,38850,37800,38200,75934,0
20200602,38100,38250,37650,37900,31058,0
20200601,38150,38500,37850,38050,45278,400
20200529,38200,38750,37950,38400,40233,0
20200528,38850,39650,37250,38450,90219,-600
20200527,39000,39150,38100,38450,54217,-100
20200526,38750,38900,37450,38450,80533,500
20200525,39000,39350,38050,38550,49252,100
20200522,39550,40700,38350,38600,132364,-400
20200521,40900,41250,38000,39550,149776,2000
20200520,41400,42350,40500,40550,231945,-1190
20200519,42450,47250,39950,40800,1111599,-2300
20200518,38000,46300,36500,45100,800895,4450
20200515,40100,45800,37750,39350,1284381,-1910
20200514,30800,37450,30600,35650,520451,-740
20200513,30300,30950,30050,30800,33258,700
