date,open,high,low,close,volume,korcom
20101201,135500,135500,135000,135000,37,0
20101202,135000,137500,135000,137000,28,0
20101203,137000,137000,135000,135000,41,0
20101206,135000,135000,135000,135000,12,0
20101207,136500,136500,131000,135500,21,0
20101208,134000,134000,134000,134000,12,0
20101209,134000,134000,134000,134000,49,0
20101210,135000,136000,135000,136000,28,0
20101213,133000,136000,133000,134500,22,0
20101214,135000,135000,135000,135000,15,0
20101215,135000,137000,135000,135500,30,0
20101216,135000,136000,135000,136000,17,0
20101217,136500,136500,136500,136500,10,0
20101220,138000,138000,134500,138000,7,0
20101221,138500,139000,136000,136000,32,0
20101222,140500,140500,140500,140500,10,0
20101223,140000,140000,140000,140000,28,0
20101224,140000,140000,138500,138500,61,0
20101227,140000,143000,140000,143000,7,0
20101228,143000,143000,142500,142500,5,0
20101229,135500,135500,135000,135000,15,0
20101230,135500,136000,130000,130000,132,0
20110103,133500,133500,133500,133500,12,0
20110104,133500,134500,133500,134500,3,0
20110105,134500,134500,132500,132500,3,0
20110106,132500,134500,132500,134500,16,0
20110107,134500,149000,132500,149000,171,0
20110110,135500,137000,129000,135500,149,0
20110111,135500,135500,132000,132000,48,0
20110112,132000,134500,132000,134000,11,0
20110113,134000,134000,134000,134000,0,0
20110114,134000,134000,134000,134000,1,0
20110117,131000,134000,131000,134000,15,0
20110118,133000,133000,132000,132000,268,0
20110119,131500,133500,131500,133500,9,0
20110120,132000,132000,131000,131000,147,0
20110121,131000,136500,130500,136500,1007,0
20110124,132500,142500,132000,136000,71,0
20110125,136000,136000,136000,136000,2,0
20110126,136000,136000,133500,133500,6,0
20110127,133500,133500,131500,132000,40,0
20110128,132500,132500,132500,132500,0,0
20110131,133000,133000,132500,132500,13,0
20110201,133000,133000,131500,131500,10,0
20110207,131500,135500,131500,134000,16,0
20110208,132000,132000,132000,132000,2,0
20110209,132000,132000,132000,132000,0,0
20110210,130500,137500,130500,137500,104,0
20110211,133500,136000,133500,136000,2,0
20110214,135000,151500,132000,151500,178,0
20110215,139000,139000,131500,132500,156,0
20110216,131500,133000,131000,133000,354,0
20110217,132000,132000,131500,131500,18,0
20110218,133000,133000,133000,133000,3,0
20110221,131500,133000,131500,132000,7,0
20110222,131000,133000,131000,132000,37,0
20110223,132000,132000,132000,132000,0,0
20110224,132500,133500,132500,133500,8,0
20110225,129500,147000,129500,147000,50,0
20110228,147000,147500,131500,140000,40,0
20110302,138500,138500,133500,133500,45,0
20110303,131500,133500,131500,133500,4,0
20110304,133500,134000,133500,134000,63,0
20110307,134000,134000,134000,134000,0,0
20110308,134000,134000,134000,134000,1,0
20110309,134000,134000,134000,134000,2,0
20110310,131500,131500,130500,130500,40,0
20110311,130500,130500,130500,130500,26,0
20110314,130500,130500,130000,130000,46,0
20110315,130000,130000,129500,130000,17,0
20110316,129000,130000,129000,130000,3,0
20110317,129500,129500,128000,128000,11,0
20110318,128000,131500,128000,131500,33,0
20110321,131500,131500,131500,131500,1,0
20110322,133000,133500,133000,133500,31,0
20110323,133500,133500,133500,133500,0,0
20110324,131000,131000,131000,131000,5,0
20110325,133000,133000,133000,133000,9,0
20110328,132000,132000,132000,132000,5,0
20110329,132000,142500,129500,142500,135,0
20110330,141000,141000,132000,133000,45,0
20110331,139000,142000,132500,136500,10,0
20110401,141000,141000,132000,132500,149,0
20110404,132500,132500,132500,132500,10,0
20110405,132000,132000,132000,132000,45,0
20110406,132000,132000,132000,132000,1,0
20110407,132000,132000,132000,132000,101,0
20110408,131000,131000,131000,131000,3,0
20110411,129000,129000,129000,129000,10,0
20110412,129500,132000,129500,132000,23,0
20110413,132000,132000,132000,132000,20,0
20110414,132000,132000,132000,132000,0,0
20110415,132000,132500,132000,132500,11,0
20110418,132500,132500,132500,132500,0,0
20110419,132500,132500,132500,132500,1,0
20110420,131000,131000,131000,131000,27,0
20110421,133500,133500,130000,130000,5,0
20110422,130000,130000,130000,130000,0,0
20110425,133000,133500,133000,133500,7,0
20110426,133000,133000,133000,133000,0,0
20110427,133500,133500,133000,133000,4,0
20110428,133000,133000,133000,133000,1,0
20110429,133000,133000,133000,133000,2,0
20110502,134500,134500,132500,132500,6,0
20110503,132500,132500,132500,132500,0,0
20110504,132500,134000,132500,134000,13,0
20110506,134000,134500,129500,129500,37,0
20110509,130000,130000,128500,128500,15,0
20110511,130000,130000,129000,129000,12,0
20110512,129500,129500,129000,129000,71,0
20110513,134000,134000,127000,128000,67,0
20110516,128000,128000,128000,128000,3,0
20110517,127500,127500,126000,126000,12,0
20110518,126000,126000,126000,126000,68,-60
20110519,126000,126500,126000,126500,54,0
20110520,126500,126500,125500,125500,76,-2
20110523,130000,130000,125500,125500,40,-6
20110524,125000,125000,125000,125000,1,0
20110525,123500,125000,123000,123500,153,-92
20110526,123500,123500,122000,123500,92,0
20110527,123500,123500,123500,123500,5,0
20110530,124000,124000,124000,124000,0,0
20110531,125000,125000,125000,125000,1,0
20110601,125500,125500,125500,125500,0,0
20110602,126500,126500,126000,126000,9,0
20110603,126000,126000,126000,126000,0,0
20110607,126000,126000,126000,126000,0,0
20110608,126000,126000,126000,126000,0,0
20110609,126500,126500,123000,123000,104,0
20110610,124000,124000,123000,123500,162,0
20110613,123500,123500,123500,123500,8,0
20110614,121000,129500,121000,129500,201,0
20110615,132500,132500,123000,124500,143,0
20110616,124500,124500,122000,124500,29,0
20110617,124500,124500,124500,124500,38,0
20110620,124500,124500,124500,124500,0,0
20110621,122500,122500,120000,120000,52,0
20110622,121000,121000,121000,121000,1,0
20110623,121000,121000,121000,121000,19,0
20110624,122500,122500,122500,122500,23,0
20110627,124000,129500,122000,122000,5,0
20110628,124000,126000,124000,126000,3,0
20110629,124500,124500,123500,123500,9,0
20110630,129500,129500,124000,124000,28,0
20110701,124000,130000,124000,128500,10,0
20110704,124500,124500,124500,124500,1,0
20110705,125000,125000,125000,125000,13,0
20110706,125000,125000,125000,125000,60,0
20110707,125000,131500,125000,129500,25,0
20110708,127000,127000,127000,127000,8,0
20110711,127000,127000,127000,127000,0,0
20110712,127000,127000,127000,127000,0,0
20110713,128500,128500,128500,128500,4,0
20110714,128000,128500,128000,128500,10,0
20110715,128000,128000,128000,128000,0,0
20110718,124500,124500,124500,124500,3,0
20110719,129000,129000,129000,129000,1,0
20110720,128000,129500,127500,129500,148,0
20110721,129500,129500,129500,129500,0,0
20110722,124500,130000,124500,126000,9,0
20110725,126000,126000,126000,126000,0,0
20110726,127000,127000,127000,127000,5,0
20110727,127500,127500,127500,127500,15,0
20110728,126500,126500,126500,126500,20,0
