date,open,high,low,close,volume,korcom,forvol
20101001,152500,152500,150000,151500,90988,-1036,16151007
20101004,149500,151500,146500,148000,236500,-74819,16197552
20101005,149000,155500,148000,155000,218484,-69690,16310325
20101006,158000,158500,154500,158000,140959,-19030,16364701
20101007,158000,165000,156000,162000,171663,-46789,16448075
20101008,163000,164500,160500,162500,104964,-28146,16504501
20101011,165000,169000,164000,164000,202291,-44093,16563484
20101012,165000,166000,162000,162000,69378,836,16575657
20101013,166000,166500,156000,159500,195289,-4601,16570097
20101014,164000,167000,161500,167000,192628,-35526,16645061
20101015,166000,167500,161000,161000,167256,-12884,16624931
20101018,162000,163500,155500,155500,128474,5513,16614628
20101019,159000,159000,155000,158500,123195,-14673,16645723
20101020,158000,161500,154500,158500,65884,-1521,16643654
20101021,163000,173000,163000,170000,318630,-70745,16780330
20101022,170500,182000,169500,175000,342335,-5471,16829796
20101025,172500,178000,171500,176000,184964,51732,16768374
20101026,177000,182500,174500,178000,163277,39591,16750923
20101027,176500,180000,173000,177000,142146,41343,16710014
20101028,177000,177000,171000,173500,121790,30669,16674581
20101029,176500,182000,174000,179500,380763,98179,16589966
20101101,184500,193500,184500,189000,299777,62075,16537223
20101102,186500,192000,185500,186000,137145,9368,16515759
20101103,189000,193500,182500,191000,171091,-6672,16516738
20101104,192500,198000,186000,187000,177064,-21698,16510802
20101105,187500,190000,181500,181500,129398,-41283,16518839
20101108,182500,188500,181500,188500,109494,-27254,16554487
20101109,192000,194500,183500,183500,145087,-10264,16517023
20101110,184000,190000,182500,190000,120806,-4832,16546501
20101111,187500,193500,182500,182500,279927,19524,16519883
20101112,183500,184000,172500,177500,1115142,270732,16839583
20101115,180500,182500,174000,176500,128021,3258,16802194
20101116,176000,181000,172000,177500,194705,18923,16781942
20101117,177000,180000,174500,177000,114742,27819,16740872
20101118,178000,185500,176000,185000,185582,13189,16719685
20101119,185000,187500,182500,187000,109320,6441,16727701
20101122,189000,190000,185500,186000,134907,-31408,16793488
20101123,185000,189000,178500,182000,132692,-16018,16790168
20101124,177500,188500,176500,187000,187625,11052,16802374
20101125,188500,190000,182500,187500,157217,36686,16785606
20101126,189000,191000,183500,183500,101636,11564,16786984
20101129,183000,186500,183000,185000,84532,9872,16788785
20101130,185000,187000,182500,185500,127437,8140,16765229
20101201,187000,197000,185000,197000,247571,38823,16809993
20101202,197500,201000,197000,199000,179799,1333,16817793
20101203,201500,201500,194000,194500,143756,17041,16762963
20101206,193000,194500,190500,190500,93453,-9512,16744401
20101207,190000,194000,186500,190500,156862,-714,16690995
20101208,190000,193000,185000,187500,160164,1671,16660710
20101209,187500,188500,184000,186500,251804,-22257,16591110
20101210,188500,193000,187500,192500,250307,95277,16519334
20101213,194500,194500,189500,192500,151817,15031,16478255
20101214,192000,197000,191000,195000,202403,42423,16451726
20101215,196500,200000,195000,199000,228233,14806,16494520
20101216,197000,202000,197000,200500,181381,50490,16484133
20101217,200500,203000,199000,200000,111228,2147,16502373
20101220,198500,199000,194000,194500,155004,32366,16457346
20101221,199000,199000,192000,192500,152739,-34922,16427641
20101222,194500,195000,190500,192000,126000,-27569,16426405
20101223,193500,195500,191000,192000,88858,5668,16427581
20101224,192500,192500,181000,188000,296479,-74827,16456421
20101227,186500,191500,184500,189000,152409,1775,16473276
20101228,189000,198500,189000,197000,245859,31168,16514705
20101229,196000,198500,194500,195500,134145,-28693,16537686
20101230,197000,197000,192000,192000,123870,4354,16522950
20110103,193500,194000,189000,191500,167173,-35858,16548763
20110104,191000,193000,188000,189000,301007,-139425,16576334
20110105,189500,192500,188500,189500,340152,-25092,16517329
20110106,190500,191000,184000,186000,380772,-53335,16422269
20110107,187000,191000,185000,187000,386004,31993,16362914
20110110,188500,190000,182000,183000,298210,24849,16239383
20110111,184000,189500,179500,189500,374454,-4618,16268972
20110112,190500,191000,186500,186500,288464,975,16270007
20110113,186000,187500,184000,185000,367506,-81375,16346005
20110114,184500,198000,183000,196500,512970,40710,16501093
20110117,198000,203500,197500,202000,475523,71305,16535518
20110118,201000,203500,198000,201500,219158,14741,16597740
20110119,201500,203000,195500,195500,204068,-8038,16564394
20110120,195000,197000,192000,194500,172043,29501,16521617
20110121,196500,198000,186500,188000,213422,37862,16445666
20110124,189500,193000,186000,189500,178848,29382,16402652
20110125,189000,196500,188500,195500,235233,32381,16424612
20110126,196500,198000,194500,195000,122460,-23639,16436573
20110127,195000,198000,193000,198000,169041,26729,16437060
20110128,198000,203000,197000,202500,308989,82005,16475796
20110131,199000,204000,194000,197000,294840,68672,16394237
20110201,197000,211500,197000,206000,514225,187160,16310058
20110207,208000,214000,206000,208000,324164,116636,16236231
20110208,208000,211000,204500,205000,225789,42516,16187790
20110209,206500,213000,206000,208000,174236,47080,16184290
20110210,207000,208500,195500,198000,279691,75593,16042936
20110211,199500,200500,194500,194500,228507,50277,15973382
20110214,196500,206000,196500,202000,132181,23149,15966132
20110215,201500,205000,196500,197000,176018,40476,15912084
20110216,196000,202500,195500,196500,132334,16264,15870733
20110217,199000,201500,194000,194500,154117,-16933,15867695
20110218,195000,200500,190500,196500,238305,42615,15828181
20110221,196500,197000,188000,188000,373066,37498,15695095
20110222,183000,185000,170000,177500,810225,26022,15518843
20110223,176000,181000,173500,175000,503308,-46239,15457448
20110224,174000,182500,172500,178500,305064,11491,15453463
20110225,183000,189500,181500,187500,353466,19806,15461413
20110228,186500,186500,178500,179000,259871,60345,15348979
20110302,176000,176000,165000,170500,428546,1601,15206876
20110303,171500,184500,171500,180500,512682,77425,15115431
20110304,186000,190000,183500,190000,356854,32025,15115380
20110307,187500,191500,182000,182500,238828,57985,15029877
20110308,184000,192000,184000,186500,259670,100318,14948126
20110309,190500,195000,188500,193000,324401,103606,14934123
20110310,197000,199500,190000,192500,275560,35222,14837198
20110311,191000,195500,186000,186000,354245,114977,14669782
20110314,186000,191000,179500,190000,245711,54889,14657740
20110315,188000,191500,176500,185500,336994,75022,14541315
20110316,186000,190000,184500,189500,163477,14213,14535684
20110317,188500,192000,184500,187500,198415,-760,14512001
20110318,190000,199000,189500,198500,311080,40031,14541433
20110321,201500,204500,198000,200500,211989,533,14566097
20110322,199000,206500,197500,200500,243393,8018,14557461
20110323,203000,205000,197000,199500,284577,42953,14471575
20110324,202000,204000,198500,203500,171358,-25766,14505732
20110325,201500,202000,197000,201000,377078,20215,14532636
20110328,199500,200000,195500,197000,219416,-41089,14565759
20110329,198000,204500,196500,204500,213372,2899,14604943
20110330,208000,211000,205500,208500,328442,-7750,14675500
20110331,210000,211000,206000,209000,296688,3902,14713263
20110401,208500,212000,208000,212000,136571,-13785,14767937
20110404,211500,217000,211500,215500,161936,22771,14787172
20110405,217500,218000,212500,214000,130136,-11124,14834006
20110406,216000,222000,215000,222000,306956,43731,14862818
20110407,221000,224000,219000,221000,175484,-10599,14858596
20110408,221500,232500,218500,231000,219801,42389,14908270
20110411,229000,239000,225500,232000,297087,102784,14838860
20110412,229500,233000,224500,228500,182582,35125,14807911
20110413,228500,232500,224000,232500,160047,45493,14759703
20110414,236000,237000,227500,235500,195593,21503,14738921
20110415,235000,235500,229000,229000,134087,-12565,14722733
20110418,228000,235500,221500,234000,271149,39839,14719178
20110419,232500,242500,228000,228000,342638,28498,14682425
20110420,232000,233500,225000,228500,210693,-10589,14678644
20110421,227000,231000,226000,226500,216385,635,14676416
20110422,230000,243000,229500,237000,310523,-9344,14748189
20110425,237000,240000,233000,236000,167700,-870,14752469
20110426,235000,240500,233000,239500,159367,6285,14762779
20110427,249000,251500,245000,249500,233899,32027,14807207
20110428,250500,251000,238500,239000,231719,-22711,14787393
20110429,236000,242500,233500,237500,160630,-38657,14813368
20110502,240000,244500,235500,236000,186205,-64306,14838135
20110503,238000,241000,229000,234500,173964,-64794,14907023
20110504,238500,238500,222000,225500,253023,-29027,14901413
20110506,224000,224000,211500,218000,289869,-49821,14951447
20110509,223000,229500,220000,224000,154716,-5017,14985843
20110511,229000,234500,225000,231500,197049,-19366,15052243
20110512,227500,228500,220000,220000,257593,-13669,15009305
20110513,222500,227500,220000,222000,163293,19210,14997561
20110516,224500,225500,216500,219500,114223,22639,14956153
20110517,219500,222500,217000,217000,112707,22053,14903121
20110518,217000,230500,215500,229000,232459,32679,14913823
20110519,229000,230000,223000,223500,132892,19412,14887496
20110520,225500,228500,223000,227500,93502,18448,14887608
20110523,228500,228500,218500,222500,113514,10371,14868846
20110524,220000,225500,220000,224000,94912,8690,14880779
20110525,227000,233500,221000,232000,223359,46004,14885518
20110526,233000,235000,228500,233500,192246,25069,14804896
20110527,235500,242000,233000,235000,191565,39065,14807706
20110530,238500,245000,237500,243000,152404,40050,14811166
20110531,242000,251500,241000,247000,231037,29992,14841045
20110601,245500,250000,241500,242000,181056,-12010,14798666
20110602,237000,253000,235000,247000,278864,32102,14721274
20110603,248000,255000,245500,250000,196174,43599,14712027
20110607,248500,254000,242500,242500,191590,9705,14701889
20110608,242500,249500,241500,244000,170646,3498,14748956
20110609,241000,247000,240000,246500,213393,8302,14745041
20110610,246500,251000,239500,244000,204298,21014,14729339
20110613,241500,246000,239500,246000,92793,81,14717038
