date,open,high,low,close,volume,korcom
20201230,15215,15325,15020,15215,259845,2778
20201229,14915,15215,14870,15215,283428,-5781
20201228,14715,14855,14640,14800,88003,377
20201224,14505,14740,14385,14640,164438,1959
20201223,14665,14780,14370,14505,64417,3265
20201222,14985,15030,14545,14580,116487,22435
20201221,14760,15015,14665,14985,230464,-4576
20201218,14715,14785,14665,14725,104310,-12027
20201217,14655,14845,14630,14740,189014,8154
20201216,14535,14725,14470,14675,122252,3533
20201215,14535,14615,14285,14555,84177,-7328
20201214,14530,14740,14410,14525,133697,-10311
20201211,14365,14570,14365,14465,153896,-4593
20201210,14045,14460,14010,14410,173854,19116
20201209,14230,14315,13965,14210,184721,2661
20201208,14620,14765,14025,14085,230060,-3249
20201207,14220,14625,14160,14620,445648,4027
20201204,13905,14190,13895,14135,404598,-3737
20201203,13685,13895,13670,13885,203590,-1764
20201202,13510,13705,13450,13670,148435,536
20201201,13560,13610,13330,13485,68706,1689
20201130,13445,13595,13390,13390,196357,579
20201127,13235,13490,13195,13440,238665,500
20201126,13010,13275,12880,13235,83241,1097
20201125,13075,13285,12875,13010,113261,3133
20201124,13150,13150,12950,13055,87566,3287
20201123,13065,13245,13040,13150,233827,-1659
20201120,12970,13150,12970,13110,271864,2673
20201119,12750,12970,12655,12970,110001,-11729
20201118,12610,12840,12540,12800,75782,1246
20201117,12760,12760,12510,12585,76430,-3399
20201116,12625,12825,12625,12755,41240,-1881
20201113,12485,12640,12320,12625,61461,658
20201112,12700,12805,12480,12615,59594,-3525
20201111,12535,12710,12365,12655,60526,3476
20201110,12645,12645,12450,12560,144990,-4955
20201109,12735,12885,12735,12770,60329,2719
20201106,12925,12925,12550,12645,81515,8945
20201105,12720,12925,12720,12905,101199,-4508
20201104,12470,12730,12310,12665,86348,-4641
20201103,12245,12485,12245,12420,60573,452
20201102,12025,12240,11960,12160,10595,-1317
20201030,12440,12440,11920,11975,101277,-625
20201029,12060,12445,11975,12445,73547,-358
20201028,11875,12220,11875,12220,47218,-891
20201027,11595,12055,11595,11875,54769,779
20201026,12080,12105,11630,11715,50943,-3191
20201023,12230,12295,12035,12155,37373,659
20201022,12455,12515,12205,12205,39960,-248
20201021,12445,12630,12315,12585,36300,637
20201020,12300,12445,12080,12445,58036,-815
20201019,12610,12670,12325,12360,55075,-768
20201016,12590,12665,12300,12525,40401,-3913
20201015,12875,12875,12480,12570,61053,459
20201014,13125,13125,12860,12905,37906,-689
20201013,13280,13315,13010,13125,26530,-225
20201012,13210,13250,13110,13245,16567,73
20201008,13220,13280,13120,13210,56591,3136
20201007,12980,13225,12980,13210,18412,497
20201006,13170,13235,13025,13105,19239,-641
20201005,13065,13215,12940,13165,45671,-2542
20200929,12975,13075,12870,13075,77924,-147
20200928,12490,12920,12490,12895,49385,4312
20200925,12495,12580,12220,12365,48949,526
20200924,12795,12820,12315,12385,293404,-9101
20200923,13135,13150,12690,13035,61755,1585
20200922,13485,13490,12920,12975,89756,-2523
20200921,13790,13900,13290,13425,107543,-3207
20200918,13745,13800,13540,13790,93586,2003
20200917,13805,13820,13530,13630,69630,1785
20200916,13870,13980,13770,13810,202035,122
20200915,13755,13880,13675,13860,91226,2363
20200914,13580,13700,13550,13675,66591,599
20200911,13500,13590,13325,13590,58159,10577
20200910,13555,13730,13460,13580,60728,5581
20200909,13525,13670,13455,13470,60318,-750
