date,open,high,low,close,volume,korcom,forvol
20101001,21500,22050,21250,21900,351668,-62664,92823462
20101004,22100,22250,21400,21600,274554,-101625,92903252
20101005,21500,21850,20850,21550,232510,29614,92926312
20101006,21700,22200,21550,21800,139815,-6939,92967795
20101007,22100,22150,21400,21800,366220,-33181,93003686
20101008,21550,22000,21450,22000,159176,31557,92981808
20101011,21850,22050,21650,21850,163876,-35469,92999184
20101012,21700,21700,20950,21150,169382,25350,92972624
20101013,21450,22500,21050,22200,294569,-52413,93096800
20101014,22150,22200,21300,21500,305444,-167925,93141321
20101015,21550,21800,21200,21350,149185,-58476,93190471
20101018,21150,21600,20900,21150,197976,-16136,93241211
20101019,21150,21450,20800,20800,193681,10038,93221875
20101020,20800,21200,20350,20950,93113,-765,93218165
20101021,20950,21550,20550,21550,183790,-25403,93283445
20101022,21400,21900,21300,21750,107460,4896,93294565
20101025,21800,22550,21600,22150,160524,10030,93314725
20101026,22200,23250,21900,23100,221361,-987,93337505
20101027,23100,23100,22300,22300,181549,-36739,93333025
20101028,22000,22200,20800,20900,517475,-166635,93229985
20101029,20850,21050,20250,20900,544231,20126,93129165
20101101,20900,22000,20850,21700,417728,5720,93141325
20101102,21700,21700,20900,21250,119885,-11638,93138165
20101103,21600,21950,21400,21900,220638,20223,93205345
20101104,21900,22350,21350,21350,203858,-72826,93223665
20101105,21400,21600,20000,20000,408736,-134451,93210135
20101108,20450,20450,19100,19600,909736,-508945,93253455
20101109,19800,19850,19250,19850,580809,-267063,93389325
20101110,20000,20300,19850,20200,628511,-193110,93636321
20101111,20450,21750,20250,20700,774932,125296,93712461
20101112,21200,21550,20300,20800,343351,73242,93733833
20101115,20650,20900,19400,19650,525723,-103249,93710704
20101116,19850,19900,18350,18800,576675,55328,93552374
20101117,18300,18900,18250,18850,339145,-74899,93493114
20101118,18950,19350,18700,19250,265248,15679,93443954
20101119,19250,19300,18950,19250,196691,-12967,93469924
20101122,19450,19450,18750,18750,197588,-83588,93482354
20101123,18700,18750,18000,18200,686643,-202948,93497814
20101124,17700,18350,17550,18200,461767,71063,93502664
20101125,18450,18500,18050,18350,208128,38691,93462504
20101126,18200,18350,17500,17850,270743,-60309,93500174
20101129,17850,18150,17650,17900,146047,20102,93500684
20101130,18000,18850,17800,18800,460849,-59435,93508590
20101201,18800,18950,18400,18950,344328,95560,93419240
20101202,19300,19300,18650,19150,373703,75393,93415840
20101203,19200,19200,18750,19150,311947,66124,93306020
20101206,19850,20050,18850,18900,541526,-63397,93248430
20101207,18800,18900,17950,18450,652187,-30351,93187720
20101208,18200,18650,18000,18050,278414,7773,93135330
20101209,18100,19000,18100,19000,467485,-62176,93262070
20101210,18950,19050,18500,18700,278473,-62675,93244940
20101213,19050,19450,18850,19400,237683,24834,93249980
20101214,19400,19700,19200,19500,320667,46957,93223070
20101215,19400,19700,19050,19700,275515,50898,93211430
20101216,19700,19850,19550,19800,244498,50071,93188010
20101217,19800,20050,19550,19800,241595,44032,93189140
20101220,19550,19900,19350,19650,199814,50144,93184255
20101221,19950,20000,19700,19900,210778,85843,93139340
20101222,20150,20750,20000,20650,323565,34359,93166595
20101223,20900,20900,20350,20600,177668,39469,93146205
20101224,20400,20950,20400,20650,192855,59265,93160755
20101227,20650,20850,20100,20300,319375,58308,93105511
20101228,20700,20850,20350,20650,333887,-1686,93103466
20101229,20150,20250,19650,20100,396730,8301,93107196
20101230,19850,20100,19200,20000,433813,189018,92943201
20110103,20200,20250,19700,20250,234267,39284,92977361
20110104,20300,20350,19800,19800,185807,-66890,93015141
20110105,19800,20950,19800,20750,858471,93943,92828642
20110106,20750,20800,19950,20150,408726,-32305,92775522
20110107,20200,20200,19600,19650,331429,-70395,92721272
20110110,19600,20500,19600,20400,510063,31071,92720322
20110111,20300,20600,20150,20600,328766,-65255,92804662
20110112,20750,20750,20400,20500,266955,-62885,92917372
