date,open,high,low,close,volume,korcom,forvol
20101001,55500,55700,54900,55300,237483,-27750,23295896
20101004,55300,57000,54900,56100,141220,-55497,23336266
20101005,56000,57500,55800,57500,124877,11721,23365732
20101006,58000,58200,57100,58000,117854,-18237,23416063
20101007,57900,58100,57100,57600,157417,28946,23403985
20101008,57600,57800,56600,57600,107616,-1384,23411579
20101011,57700,58100,56800,57700,105684,-13046,23416212
20101012,57700,57800,55000,56200,151710,-7647,23394488
20101013,56800,57900,56300,57900,95265,3913,23422870
20101014,58000,60500,57800,60500,292482,65573,23423599
20101015,60900,61200,59700,60600,319625,-58843,23521892
20101018,60500,60500,57400,57500,242149,14010,23458743
20101019,57600,58200,48900,57800,177093,50525,23424743
20101020,57100,59100,56300,59100,142089,31924,23370154
20101021,59900,59900,58400,59700,116302,-7419,23385821
20101022,60000,60400,59400,60300,119334,9225,23379010
20101025,60500,62700,60300,62700,149350,38966,23375997
20101026,62400,63200,61700,63200,77656,-7734,23394127
20101027,63100,63100,61700,62700,77178,6183,23392138
20101028,62300,62700,61500,61500,35339,-3389,23403596
20101029,62400,62500,60900,62100,91054,29670,23392645
20101101,62100,65500,62100,64400,158776,-55833,23432000
20101102,64300,65800,63900,64600,114062,-5542,23421536
20101103,64800,66000,64100,65900,96554,-2115,23440273
20101104,65300,67000,64300,67000,102093,-208,23451904
20101105,67200,67500,64300,65400,78070,-28491,23457710
20101108,66200,67000,64700,67000,137423,-13746,23472384
20101109,67200,67300,65900,66000,172947,25535,23417478
20101110,66000,69300,65900,69300,191245,-62567,23519371
20101111,69100,71400,67800,68800,429222,599,23489500
20101112,69000,69600,66400,68100,251646,15753,23455093
20101115,68500,68500,66200,67700,190730,-33734,23496509
20101116,67500,69500,66500,69200,176067,82710,23455970
20101117,68100,70500,68100,69600,103848,45588,23422614
20101118,69900,70200,68800,70000,115964,44588,23389116
20101119,70200,70500,69500,70500,55548,15676,23395431
20101122,70400,70500,66900,68300,190287,43179,23321164
20101123,68000,68300,65800,67500,88372,33442,23315399
20101124,65900,69000,65600,68000,319608,-118512,23484004
20101125,68000,68000,65400,67700,242407,-2246,23489113
20101126,67000,67600,65800,66500,135847,15439,23504590
20101129,65700,66900,64800,65800,111913,-7717,23529031
20101130,66400,66400,64700,65500,174262,3993,23531853
20101201,65900,68100,65400,67500,132056,30750,23503963
20101202,68100,68400,66500,67700,107121,-2845,23531436
20101203,67800,68500,66800,67700,133713,-45388,23570957
20101206,67100,67500,65800,65900,120465,-1838,23571128
20101207,65900,66700,64000,66400,160897,16738,23572311
20101208,66800,67300,66400,66600,160042,-61221,23646491
20101209,66900,68600,66600,68600,121152,-29202,23727763
20101210,68500,69000,66500,66800,129919,-37139,23778554
20101213,66800,67700,66300,67100,64649,5513,23800819
20101214,67400,68300,66900,68300,99765,17237,23802702
20101215,67900,69100,66800,69100,104315,13633,23832106
20101216,68500,68800,67500,67600,48804,-8038,23840464
20101217,67600,68200,67600,68200,49609,-15347,23870512
20101220,66900,68400,66800,68200,102682,14567,23880593
20101221,68100,68200,66700,67100,85672,12196,23857832
20101222,67100,67900,66700,67700,71617,4563,23856498
20101223,67900,68200,67300,67700,79409,-4286,23849697
20101224,68000,68100,64000,66200,96421,-29560,23842163
20101227,66300,66600,64100,64200,102381,3704,23854317
