date,open,high,low,close,volume,korcom
20201230,9000,9000,8840,8925,79,-4
20201229,8920,8990,8885,8935,34656,1722
20201228,8825,8925,8825,8900,2452,-536
20201224,8840,8880,8840,8880,540,5
20201223,8835,8835,8745,8790,165,-91
20201222,9000,9000,8775,8805,154801,-1793
20201221,8950,8975,8865,8960,254656,-657
20201218,8880,8940,8880,8930,1558,-11
20201217,8865,8900,8800,8870,6123,-2242
20201216,8905,8925,8860,8925,34273,-119
20201215,8905,8905,8820,8880,10360,-178
20201214,8965,8990,8895,8925,171,16
20201211,8900,8990,8855,8990,53058,1524
20201210,8720,8820,8685,8810,9949,87
20201209,8620,8745,8620,8735,265599,-99
20201208,8700,8700,8615,8650,539,-1
20201207,8755,8800,8660,8720,6667,-3647
20201204,8685,8790,8685,8775,4201,-200
20201203,8615,8630,8575,8620,302,-94
20201202,8530,8610,8515,8610,1102,234
20201201,8475,8530,8450,8520,1530,51
20201130,8580,8580,8395,8395,1567,-126
20201127,8505,8570,8490,8525,20689,5
20201126,8450,8545,8450,8520,234854,-143
20201125,8525,8630,8475,8545,154598,3740
20201124,8560,8570,8530,8555,21467,-123
20201123,8425,8555,8425,8540,3180,1314
20201120,8450,8465,8400,8460,4441,-184
20201119,8335,8410,8330,8390,138972,-1810
20201118,8395,8460,8395,8435,1210,-399
20201117,8610,8610,8460,8480,1756,-156
20201116,8335,8515,8335,8490,16679,401
20201113,8310,8355,8280,8335,3039,-296
20201112,8435,8465,8370,8405,4476,-100
20201111,8345,8495,8320,8475,6525,97
20201110,8265,8300,8215,8300,8086,650
20201109,8085,8155,8055,8145,4915,291
20201106,8040,8085,8040,8055,195,-11
20201105,8005,8045,8005,8035,1550,1517
20201104,8060,8085,7910,7950,304259,-332
20201103,7925,8015,7925,8005,332,227
20201102,7625,7920,7625,7905,3062,240
20201030,7840,7860,7700,7700,1540,276
20201029,7875,7885,7795,7860,1623,-320
20201028,7940,8005,7925,8005,217,-11
20201027,7990,8040,7965,7980,10644,-4214
20201026,8160,8230,8055,8085,3203,28
20201023,8150,8240,8095,8230,160183,-140
20201022,8005,8080,7950,8080,2031,1016
20201021,7930,8025,7930,8005,3235,1801
20201020,7875,7935,7820,7910,400057,994
20201019,7845,7940,7845,7910,205077,0
20201016,7840,7840,7760,7790,2465,-1007
