date,open,high,low,close,volume,korcom,forvol
20101001,8020,8450,7980,8150,2075665,255185,736660
20101004,8330,8650,8280,8390,1859019,184053,688857
20101005,8410,8500,8270,8400,538183,48235,677910
20101006,8410,8630,8360,8460,891952,22500,724406
20101007,8700,8700,7830,8020,1385935,-230861,725255
20101008,7900,7900,7500,7630,1720102,-299076,756560
20101011,7640,7790,7610,7630,425771,34563,750602
20101012,7640,7800,7540,7620,437006,22585,745463
20101013,7680,7780,7520,7590,347577,830,734592
20101014,7620,7740,7510,7730,522006,61995,729871
20101015,7820,8070,7800,7950,983705,168643,681834
20101018,8060,8230,7950,8120,790114,80795,676248
20101019,8250,8260,7930,8010,956323,14007,692788
20101020,7970,8250,7900,8250,575492,20504,695756
20101021,8270,8580,8110,8460,1188086,130486,694832
20101022,8500,8590,8260,8380,728730,4654,697413
20101025,8410,8590,8300,8500,643018,104509,700261
20101026,8600,8840,8520,8640,1049808,64725,698898
20101027,8620,8700,8370,8620,620295,98977,700761
20101028,8690,8750,8450,8450,518509,-1589,689367
20101029,8450,8610,8280,8450,922042,67837,685675
20101101,8520,8630,8330,8450,556518,-30073,669182
20101102,8510,8540,7820,8050,1374260,120231,670411
20101103,8170,8210,8040,8040,439590,-6896,668889
20101104,8120,8150,8000,8000,454584,-6181,650577
20101105,8000,8080,7780,7930,503795,25074,646002
20101108,7810,8120,7810,7960,354789,5119,649129
20101109,7980,8350,7890,8320,1329808,415738,229057
20101110,8350,8440,8210,8290,688026,53593,228284
20101111,8290,8530,8240,8430,832827,135481,244049
20101112,8430,8510,7680,8020,1158343,3627,163508
20101115,7950,8000,7320,7390,1012781,-345656,163080
20101116,7390,7540,7150,7460,637052,5660,168126
20101117,7350,7380,7090,7220,851105,-261133,161653
20101118,7150,7400,7120,7400,474068,81700,163415
20101119,7430,8080,7360,7950,978177,20515,387151
20101122,8080,8090,7850,7850,390832,9390,388131
20101123,7810,8050,7810,7810,238955,40973,388893
20101124,7350,7670,7310,7620,468176,4548,401550
20101125,7770,8010,7620,7870,381644,85605,399428
20101126,7830,7930,7480,7540,361184,-29574,399067
20101129,7500,7640,7250,7310,451689,-106057,405698
20101130,7220,7350,7100,7190,542048,0,342012
20101201,7240,7260,7020,7170,361055,3242,273497
20101202,7270,7350,7220,7310,253806,-7847,270033
20101203,7250,7340,7010,7020,418084,-20887,247347
20101206,7000,7120,6960,7000,236907,-2304,276095
20101207,7030,7160,6990,7020,297032,-56928,284940
