date,open,high,low,close,volume,korcom,forvol
20101001,7510,7630,7470,7630,852513,245138,14710002
20101004,7650,7760,7610,7690,870312,-20160,14700532
20101005,7640,7650,7470,7500,470519,-10994,14676532
20101006,7620,7630,7510,7530,546138,79859,14620312
20101007,7570,7630,7450,7460,472785,-107895,14630112
20101008,7460,7670,7460,7660,634700,105732,14646872
20101011,7700,7720,7610,7650,457578,21184,14655762
20101012,7680,7850,7650,7700,1309961,21175,14812942
20101013,7750,7790,7620,7770,989607,-81675,14790182
20101014,7830,7830,7460,7490,1373825,32487,14805572
20101015,7550,7550,7430,7490,1029690,-284653,14989212
20101018,7520,7530,7400,7410,565616,-8647,15004582
20101019,7460,7490,7400,7400,430079,50162,15060512
20101020,7480,7720,7420,7710,818468,147660,15114682
20101021,7720,7720,7600,7670,538076,227791,15077412
20101022,7670,7700,7510,7630,331332,5650,15080962
20101025,7680,7880,7660,7830,1003153,205422,15059142
20101026,7790,7890,7720,7890,863331,233798,15021232
20101027,7920,7950,7700,7820,743531,-104907,14985622
20101028,7780,7850,7660,7820,1217127,-52057,14980802
20101029,7830,7870,7550,7720,683552,141250,14817062
20101101,7700,7890,7660,7880,817953,287984,14794742
20101102,7870,8200,7780,8180,1868773,89905,14854587
20101103,8280,8700,8250,8690,4037087,547559,14773297
20101104,8700,8720,8480,8700,1566387,323981,14579587
20101105,8870,8890,8290,8440,2142631,-230339,14517167
20101108,8400,8560,8230,8560,1190542,23934,14517957
20101109,8560,8630,8460,8620,951194,19393,14540787
20101110,8580,8670,8390,8600,1020995,-64496,14480467
20101111,8560,8570,8420,8550,758064,234077,14410617
20101112,8510,8550,7790,8110,1656380,-134233,14319167
20101115,8200,8420,8120,8420,911342,185558,14269637
20101116,8450,8450,7760,8010,1417273,97303,14336307
20101117,7870,8210,7870,8100,653372,140771,14426177
20101118,8030,8210,7950,8200,803740,-187180,14585977
20101119,8200,8230,8050,8060,441664,-32399,14655077
20101122,8060,8120,7900,8040,820955,2423,14736137
20101123,8040,8060,7800,7930,489771,-59427,14706427
20101124,7500,7910,7500,7900,735010,-8886,14776837
20101125,7940,8000,7800,7970,535312,47367,14753997
20101126,7970,8030,7800,7880,287359,113072,14758867
20101129,7770,7850,7640,7700,674057,-89305,14704217
20101130,7710,7810,7610,7760,791669,280259,14462927
20101201,7760,7970,7690,7950,557388,128592,14311577
20101202,8030,8040,7800,7800,371149,-96522,14310957
20101203,7820,7890,7700,7810,390513,30027,14285417
20101206,7810,7910,7720,7910,339598,45897,14261847
20101207,7910,8000,7850,7890,329126,-110923,14304397
20101208,7890,7960,7810,7930,413046,-2873,14369407
20101209,7920,8150,7890,8060,556582,-1602,14351687
20101210,8020,8150,8010,8120,437856,82971,14304037
20101213,8180,8230,8060,8210,344836,25574,14348467
20101214,8200,8340,8140,8230,432152,93041,14388957
20101215,8230,8270,8060,8270,824716,-186649,14538057
20101216,8220,8270,8120,8120,364841,-71183,14599027
20101217,8120,8200,8050,8200,429709,52299,14608757
20101220,8070,8120,7970,8030,505470,-49331,14629942
20101221,8070,8160,7970,8010,802195,-217215,14565397
20101222,8010,8050,7830,7850,547139,-58077,14599590
20101223,7880,8070,7790,8050,680504,120867,14657280
20101224,8080,8320,8000,8300,753709,148553,14634090
20101227,8540,8570,8340,8340,1179233,99668,14595780
20101228,8340,8400,8140,8140,942343,-299275,14556740
20101229,8150,8370,8150,8370,546206,186490,14554128
20101230,8430,8790,8400,8710,2403198,574201,14869088
20110103,8720,8870,8590,8830,1155433,140503,15086978
20110104,8800,8960,8660,8790,889709,109830,15152608
20110105,8730,8780,8550,8620,725537,77230,15144382
20110106,8640,8750,8520,8520,527737,-65451,15176572
20110107,8520,8920,8520,8840,2494999,-428242,15250402
20110110,8860,9980,8830,9300,2213431,-52525,15485094
20110111,9300,9460,9100,9290,860531,162382,15532514
20110112,9280,9360,9160,9260,724440,69057,15666054
20110113,9420,9900,9320,9500,1861797,74385,15717265
20110114,9640,9790,9450,9530,1313671,115612,15771155
20110117,9550,9680,9440,9520,697913,-37475,15861383
20110118,9520,9680,9440,9550,825823,251327,15754694
20110119,9570,9930,9490,9920,999052,222629,15673074
20110120,9880,10200,9810,10000,938533,78598,15670448
20110121,10000,10400,9950,10250,1591391,-117877,16389425
20110124,10250,10300,9940,10150,1065014,134520,16422875
20110125,10350,10400,10050,10200,694188,160089,16429585
20110126,10100,10300,9940,10200,1239896,423287,16291911
20110127,10150,10200,10000,10150,722722,109578,16140391
20110128,10050,10500,10000,10500,1139944,-58215,16648675
20110131,10150,10700,10150,10400,980488,192035,16473405
20110201,10500,10800,10300,10400,1074453,-159519,16427514
20110207,10500,10600,10050,10050,847206,-156407,16437554
20110208,10100,10150,9820,9820,561177,-91222,16555924
20110209,9920,10150,9890,10050,467184,84820,16624154
20110210,10100,10350,9980,10300,794291,255370,16607404
20110211,10400,10400,9870,9950,1211183,154077,16769304
20110214,10050,10050,9520,10000,862291,117980,16660994
20110215,9820,9990,9710,9710,557183,-47055,16670199
20110216,9500,9560,9080,9110,1976626,129217,16698681
20110217,9200,9580,9160,9550,805110,260551,16645261
20110218,9560,9670,9400,9490,454442,40881,16490781
20110221,9550,9640,9310,9640,515135,138090,16306021
20110222,9580,9830,9430,9800,502331,232362,16214731
20110223,9750,9910,9640,9740,941008,414640,16146020
20110224,9680,9770,9230,9310,623249,14890,16030220
20110225,9400,9440,8980,9200,981099,-177635,15941880
20110228,9240,9410,9120,9190,398859,-50687,15977180
20110302,9210,9720,9210,9550,1186786,16181,16171928
20110303,9650,10050,9550,10000,873102,57384,16253968
20110304,10100,10100,9940,9950,571772,103241,16099648
20110307,10000,10150,9920,9950,476189,124360,15962038
20110308,10000,10100,9960,10050,603986,-89857,15974128
20110309,10200,10200,9760,10100,826575,96670,15926888
20110310,10150,10150,9860,9960,716756,50586,15987288
20110311,9840,10300,9750,10250,1005230,193601,15960643
20110314,9900,10150,9890,10050,872109,257290,15817263
20110315,10050,10100,9080,9880,854174,91963,15821113
20110316,9950,10050,9600,9950,750787,-94295,16038623
20110317,10000,10150,9640,9640,1287453,-372544,16201458
20110318,9750,9790,9590,9750,978621,-85519,16233138
20110321,9900,10300,9900,10250,2071167,-205322,16497308
20110322,10250,10550,10150,10350,2505975,86330,16467438
20110323,10350,10350,10350,10350,0,0,16467438
20110324,10350,10350,10350,10350,0,0,16467438
20110325,10350,10350,10350,10350,0,0,16467438
20110328,10350,10350,10350,10350,0,0,16467438
20110329,10350,10350,10350,10350,0,0,16467438
20110330,10350,10350,10350,10350,0,0,16467438
20110331,10350,10350,10350,10350,0,0,16467438
20110401,10350,10350,10350,10350,0,0,16467438
20110404,10350,10350,10350,10350,0,0,16467438
20110405,10350,10350,10350,10350,0,0,16467438
20110406,10350,10350,10350,10350,0,0,16467438
20110407,10350,10350,10350,10350,0,0,16467438
20110408,10350,10350,10350,10350,0,0,16467438
20110411,12500,12750,12000,12200,3473062,-74802,11966719
20110412,12100,12800,12000,12700,1838991,210730,12027240
20110413,12700,13150,12400,13000,1006996,277924,11985200
20110414,13100,13200,12700,13200,966437,-212564,11993920
20110415,13500,13550,12750,13200,2413767,-1049391,12001546
20110418,13050,13050,12300,12400,1376672,-167994,12005236
20110419,12250,12400,12100,12250,407749,-64237,12042223
20110420,12400,12600,12100,12500,933214,141480,12003918
20110421,12400,12550,11800,11900,1255108,-326911,12195268
20110422,11950,12200,11500,12100,889052,-179395,12299248
20110425,12100,12150,11650,11650,573180,-88991,12311418
20110426,11650,11900,11450,11700,618337,-84089,12346918
20110427,11950,12750,11850,12700,1433050,196749,12448928
20110428,12700,12700,12250,12250,852880,229787,12260946
20110429,12250,12400,12000,12300,670555,113381,12149260
20110502,12550,12800,12500,12650,757973,53376,12144804
20110503,12600,12900,12550,12750,513511,65693,12166244
20110504,12800,12900,12550,12600,507561,159883,12094894
20110506,12400,12650,12100,12650,681153,71099,12132035
