date,open,high,low,close,volume,korcom,forvol
20101001,8100,8330,8080,8240,371933,1115,6146730
20101004,8300,8350,8200,8200,344625,-30,6125690
20101005,8200,8530,8200,8500,757113,-10,6121730
20101006,8610,8920,8550,8710,1757244,40298,6133360
20101007,8810,8880,8520,8570,896562,-33874,6134790
20101008,8630,8860,8520,8850,608911,-22348,6132940
20101011,8900,8950,8680,8680,616688,-965,6109000
20101012,8680,8730,8430,8530,478824,-97264,6112650
20101013,8590,8680,8500,8680,345900,10,6107980
20101014,8650,8780,8590,8670,474464,20341,6108070
20101015,8670,9000,8670,8930,753192,5060,6124370
20101018,8980,9000,8730,8730,466226,3190,6143880
20101019,8780,8830,8560,8580,506542,0,6131740
20101020,8520,8640,8470,8640,333334,-3000,6131060
20101021,8760,8760,8500,8640,271184,22750,6129780
20101022,8640,8770,8570,8680,349561,-30040,6156700
20101025,8770,8850,8680,8850,378508,8460,6159290
20101026,8850,9240,8820,9070,1001867,-30,6177290
20101027,9130,9140,8930,9100,528470,8960,6197900
20101028,9110,9210,9060,9090,398548,-10,6180630
20101029,9120,9170,8820,9000,475697,-10,6172140
20101101,9000,9140,8930,9030,275046,2000,6181100
20101102,9030,9030,8810,8900,355966,-1230,6183150
20101103,8960,9240,8880,8950,634169,-42200,6193600
20101104,8850,9340,8850,9300,630073,44901,6265140
20101105,9400,9400,9200,9200,401624,55080,6261620
20101108,9230,9550,9140,9420,467260,54580,6274480
20101109,9500,9650,9390,9410,470069,-15810,6292350
20101110,9350,9480,9310,9340,215816,-860,6311180
20101111,9370,9590,9250,9250,288337,-16350,6315890
20101112,9340,9340,8560,8660,965747,35890,6276560
20101115,8720,8750,8410,8550,409690,5730,6248000
20101116,8560,8610,8400,8410,299911,-19290,6261190
20101117,8290,8550,8260,8450,198532,13550,6284130
20101118,8500,8830,8500,8800,253766,7496,6358440
20101119,8840,8920,8740,8810,201953,22580,6336390
20101122,8810,8880,8750,8750,158982,0,6341740
20101123,8750,8810,8590,8600,221621,0,6364100
20101124,8150,8680,8130,8620,366684,-23010,6368600
20101125,8650,8780,8470,8500,165695,-2000,6352660
20101126,8570,8570,8200,8200,242003,-14110,6367270
20101129,8120,8280,8040,8100,214945,-77890,6390730
20101130,8070,8270,8030,8170,221612,-53000,6392110
20101201,8170,8350,8140,8350,124983,-20,6394580
20101202,8420,8470,8350,8350,97325,0,6389850
20101203,8350,8400,8170,8190,128362,0,6375000
20101206,8240,8350,8200,8320,88154,-190,6379070
20101207,8290,8500,8290,8300,154900,-240,6371250
20101208,8400,8410,8240,8340,95204,-200,6371470
20101209,8320,8550,8320,8520,135191,57270,6367220
20101210,8550,8760,8530,8670,199557,52450,6363630
20101213,8710,8750,8590,8660,96450,0,6369500
20101214,8730,8750,8630,8630,111271,-5010,6385140
20101215,8690,8700,8510,8590,152870,-13320,6407060
20101216,8600,8650,8460,8520,78023,0,6405500
20101217,8600,9130,8520,8810,712409,9820,6413220
20101220,8730,8790,8520,8640,255023,9850,6410990
20101221,8750,8870,8730,8860,320871,-180,6404780
20101222,8870,8910,8760,8800,159627,-3161,6398430
20101223,8800,8930,8730,8770,214172,29630,6400600
20101224,8850,8850,8560,8570,159504,8710,6398650
20101227,8540,8680,8480,8490,179341,-320,6411410
20101228,8490,8590,8400,8500,122511,8930,6411200
20101229,8500,8650,8490,8500,84750,-20,6412960
20101230,8570,8810,8510,8550,240808,-760,6389420
20110103,8610,8770,8600,8700,165276,-30,6404240
20110104,8750,8920,8700,8860,296711,12140,6406720
20110105,8950,8950,8730,8800,205409,14590,6407290
20110106,8850,8880,8710,8810,214890,3668,6426450
20110107,8830,9240,8830,9100,664857,9940,6425730
20110110,9200,9320,9090,9100,396169,17590,6405740
20110111,9120,9140,8940,9080,202806,-20,6410800
20110112,9080,9300,9050,9060,339301,-8640,6412150
20110113,9080,9140,8880,8950,322624,4558,6394150
20110114,9000,9100,8860,9080,224199,-160,6407090
20110117,9090,9270,9000,9000,348483,-8240,6391280
20110118,8950,9180,8880,8990,354518,9660,6383090
20110119,9110,9450,9050,9350,926602,95358,6359410
20110120,9320,9440,9260,9340,351750,-60,6336250
20110121,9300,9300,8810,8850,517765,-30030,6289270
20110124,8850,8920,8780,8860,262115,46230,6303240
20110125,8920,9040,8920,8950,268977,62690,6303330
20110126,8980,9190,8980,9120,233762,1645,6316670
20110127,9180,9270,9060,9090,256814,-560,6318250
20110128,9130,9350,9060,9320,409833,69460,6316750
20110131,9180,9440,9170,9340,525946,-120,6291420
20110201,9400,9400,8890,8900,539698,2000,6229710
20110207,9000,9170,8950,9100,257770,63760,6249830
20110208,9220,10250,9180,10100,2126277,27810,6345330
20110209,10100,10250,9930,10150,901854,9640,6310650
20110210,10150,10400,9700,9800,796676,13670,6257160
20110211,9890,10100,9640,9780,677209,44950,6237420
20110214,9990,10350,9960,10100,1009841,1000,6202100
20110215,10100,10150,9840,9990,489520,6210,6161900
20110216,9990,10500,9900,9900,1221989,134770,6092420
20110217,10100,10200,9880,10050,690300,-1650,6107900
20110218,10200,10400,9620,9780,1160512,2230,6101740
20110221,9800,9870,9620,9630,383932,73,6137670
20110222,9630,9630,9130,9130,687870,-5660,6160520
20110223,9090,9230,8980,9050,443358,-30,6204270
20110224,9020,9250,8990,9060,289538,50,6206720
