date,open,high,low,close,volume,korcom
20201230,15900,16600,15850,16400,313306,5825
20201229,15600,15950,15450,15950,218189,-46375
20201228,15950,15950,15350,15400,295520,-31613
20201224,15800,16250,15700,15900,164315,-1766
20201223,15800,16050,15500,15700,249691,-16154
20201222,16350,16500,15800,15900,247779,-3543
20201221,16550,16600,15950,16500,233486,-4433
20201218,16950,17150,16500,16600,336191,-1558
20201217,16850,17400,16600,16850,584896,12054
20201216,16450,16900,16200,16850,421455,30941
20201215,15900,16300,15550,16300,170559,17157
20201214,16150,16250,15800,15950,205514,-3368
20201211,16350,16550,16150,16300,252057,1342
20201210,16150,16350,15900,16200,179565,-7989
20201209,15400,16350,15300,16350,447702,40822
20201208,15700,15850,15200,15300,322820,-56946
20201207,15500,16100,15400,15750,318920,-18039
20201204,16350,16500,15550,15600,639992,-107365
20201203,16650,16700,16300,16350,304352,-14296
20201202,16900,17000,16300,16650,381635,-22318
20201201,16300,17100,16300,16900,406509,-30467
20201130,17050,17150,16200,16200,475438,-17766
20201127,16850,17200,16700,16950,320964,-50628
20201126,17100,17200,16650,16950,307191,-9170
20201125,17550,17650,16500,17050,760118,-42675
20201124,17850,18200,17400,17550,530785,-38851
20201123,17500,18400,17300,17850,785801,-19094
20201120,17550,18150,17300,17500,544856,-4665
20201119,17250,17750,17100,17550,641649,-4602
20201118,16800,17600,16650,17450,983995,-3075
20201117,15950,16900,15900,16800,1046775,-41697
20201116,15950,16250,15750,15800,457256,-56353
20201113,16350,16450,15750,15900,504390,-35604
20201112,16900,17050,16500,16500,333241,-10393
20201111,17000,17150,16500,16750,567867,7682
20201110,16900,17200,16500,17200,818801,-34351
20201109,15100,17450,14950,17100,2133707,36200
20201106,15300,15350,14650,14750,400457,-19529
20201105,15250,15450,15000,15100,491268,21397
20201104,15800,16150,14350,14600,942330,-43507
20201103,15900,15950,15400,15700,413663,-6742
20201102,15050,15800,15050,15800,458412,33190
20201030,15600,15900,14950,15000,462966,44878
20201029,14650,15750,14400,15700,820879,75057
