date,open,high,low,close,volume,korcom,forvol
20101001,8900,8960,8410,8430,112715,0,212238
20101004,8560,8560,8190,8300,52005,0,215688
20101005,8240,8630,8240,8580,51222,0,215878
20101006,8600,8780,8590,8700,61122,0,217168
20101007,8760,8900,8510,8790,48033,0,218798
20101008,8830,8850,8690,8830,22110,0,219978
20101011,8850,9300,8850,8920,59677,0,218638
20101012,8950,9100,8850,9050,50941,1280,217978
20101013,9150,9150,8920,9060,28631,-20,222998
20101014,9100,9150,8980,9020,25572,-2,223518
20101015,9020,9200,9020,9050,22750,0,225648
20101018,8960,9200,8900,9200,35875,0,231468
20101019,9210,9350,9110,9200,43670,0,229448
20101020,9190,9200,9040,9170,27540,0,230588
20101021,9170,9180,9020,9060,31112,0,232628
20101022,9130,9130,8900,9000,34017,0,232468
20101025,9040,9120,8920,9000,29110,0,233718
20101026,9000,9040,8760,8850,46165,-10,235268
20101027,8710,8890,8710,8730,31343,0,238588
20101028,8620,8750,8500,8630,35553,70,238838
20101029,8550,8770,8550,8700,22840,0,238468
20101101,8650,8840,8650,8760,18712,0,240308
20101102,8740,8830,8550,8760,38880,0,241248
20101103,8800,8850,8730,8790,17057,-10,243208
20101104,8800,8840,8750,8830,11514,0,243338
20101105,8870,9140,8830,9010,32064,0,242868
20101108,9110,9110,8960,8990,19117,-10,243228
20101109,8940,8950,8830,8880,15390,-10,243218
20101110,8970,8970,8610,8810,23630,0,245228
20101111,8890,8890,8540,8660,30270,0,244988
20101112,8690,8740,8310,8350,43625,0,243578
20101115,8120,8370,8120,8250,31809,70,243538
20101116,8210,8380,8210,8250,21548,0,243978
20101117,8170,8280,8080,8270,11190,0,244408
20101118,8270,8540,8180,8540,12270,-20,244398
20101119,8340,8590,8340,8450,19650,-120,245068
20101122,8530,8550,8440,8550,14200,0,244618
20101123,8410,8550,8300,8550,15660,0,243588
20101124,8200,8380,8000,8300,52010,0,243508
20101125,8390,8450,8250,8360,9388,0,243238
20101126,8420,8430,8100,8170,29521,0,241758
20101129,8180,8280,8150,8260,18750,0,244638
20101130,8300,8340,8150,8250,25280,0,244498
20101201,8280,8360,8190,8360,11620,0,244818
20101202,8400,8780,8400,8680,41975,0,244588
20101203,8740,8780,8550,8740,19770,0,243748
20101206,8740,8740,8550,8600,22967,0,245498
20101207,8600,8730,8560,8640,20590,0,244898
20101208,8710,8710,8510,8580,21020,-10,243928
20101209,8520,8600,8480,8600,14919,69,244648
20101210,8550,8640,8490,8580,17417,-1260,245068
20101213,8650,8750,8550,8750,30311,0,245678
20101214,8740,8810,8600,8740,20480,0,245328
20101215,8560,8730,8530,8630,29519,-10,246128
20101216,8700,8740,8580,8730,12813,-10,245748
20101217,8730,8790,8590,8630,7671,0,245878
20101220,8550,8570,8330,8330,37450,0,245558
20101221,8550,8670,8500,8570,19980,0,245978
20101222,8590,8700,8530,8690,17527,-2,246878
20101223,8740,9230,8740,9090,85570,-70,245778
20101224,9050,9100,8550,8600,95235,0,245858
20101227,8600,8860,8500,8500,34362,-10,245438
20101228,8700,9430,8700,8880,237291,-8,246578
20101229,9060,9180,8530,8580,124320,-10,248558
20101230,8590,8750,8430,8600,57850,0,249358
20110103,8780,9890,8600,9890,335444,-140,246958
20110104,11350,11350,10900,11350,485020,-420,237618
20110105,11600,11800,9930,10350,1477895,140,231048
20110106,10400,10500,9020,9090,634658,260,239358
20110107,9150,10450,9020,10450,1082899,-170,239698
20110110,10450,11850,10100,10450,1799962,-280,232148
20110111,10550,11150,10250,10600,515055,-30,236648
20110112,10900,12150,10800,12150,1416596,-210,233038
20110113,12950,13950,12500,13950,564158,-590,233108
20110114,14800,15350,13350,13650,1508007,-10,233728
20110117,13700,15650,13000,15650,1380914,-20,161768
20110118,16450,17300,13350,13650,2561644,-10,172928
20110119,13700,15400,13200,14650,1888039,0,173108
20110120,14650,15850,14600,14850,736840,-100,180178
20110121,14850,15650,14550,14900,385590,-30,169328
20110124,15050,15150,14000,14050,311205,0,171918
20110125,14100,16150,14100,16150,857935,0,170258
20110126,15850,16400,14850,15200,537774,0,169008
20110127,15450,15950,15050,15300,239707,0,164068
20110128,15400,15700,14950,15050,142700,-20,165448
