date,open,high,low,close,volume,korcom,forvol
20101001,66100,68400,66100,68000,484130,84068,1263689
20101004,68500,68600,67100,67100,280847,-383,1237483
20101005,66800,67300,65800,66400,184160,-2358,1247422
20101006,66900,68400,66100,68200,341098,9966,1240466
20101007,67900,68500,66300,66800,275335,-19340,1225635
20101008,66800,66900,65000,65200,246623,-89958,1239641
20101011,65900,66200,65100,65200,524720,-398219,1646833
20101012,65500,65900,63100,63600,288619,-19624,1516902
20101013,63500,64100,62800,63300,258721,-17528,1414480
20101014,63100,64000,63000,64000,271182,-45238,1350157
20101015,63800,64600,63300,63600,218389,-20372,1289888
20101018,64000,64700,63500,63500,192263,-9311,1310542
20101019,64000,64500,63300,63500,150209,828,1311350
20101020,63100,64000,63000,63800,106233,-9000,1305937
20101021,63800,64000,62800,62800,216716,-29124,1293854
20101022,62700,63400,62200,63000,158566,-15691,1306155
20101025,63500,63500,62600,63300,124349,12085,1314882
20101026,63100,63400,62900,63100,128197,-18939,1328914
20101027,63100,64900,63100,64100,329942,-59554,1360372
20101028,64100,65900,64100,64900,283256,19444,1366991
20101029,65700,65700,62600,62700,266778,-15583,1344025
20101101,62800,62900,61400,62200,203319,-9887,1347233
20101102,62400,63100,61700,62000,135201,-4948,1347974
20101103,62600,63400,62000,62200,186051,-14861,1359300
20101104,62500,63300,62000,62600,126991,726,1358215
20101105,63100,63200,62000,62100,155361,-9063,1376315
20101108,63000,63000,62100,62200,89144,-4253,1385164
20101109,62500,64900,62200,64800,307650,48772,1391930
20101110,65000,65000,63400,63400,257535,-21543,1382067
20101111,63400,63500,62000,62000,253248,-6277,1326304
20101112,62400,62900,59800,60700,273310,-12513,1320517
20101115,60300,61000,57800,59800,238395,4006,1302539
20101116,59800,60500,58900,59500,137920,-14501,1293519
20101117,58400,60400,58400,60000,72483,-130,1290584
20101118,60000,60700,59600,60000,106293,-1533,1259355
20101119,60100,60800,58700,59700,213295,-30536,1201784
20101122,59800,60500,59000,59000,531653,-434096,1573991
20101123,59400,59700,57800,58000,279621,-41125,1477186
20101124,55700,57300,55300,56500,283348,-15390,1425847
20101125,57500,58000,56400,56600,225675,-36513,1363579
20101126,57200,57300,56000,56200,119060,16477,1344175
20101129,55700,56800,55200,55400,106815,17117,1317233
20101130,55900,56900,55400,55400,189557,-42907,1295297
20101201,55600,57600,55500,57400,172942,2277,1271950
20101202,57900,57900,56700,56900,196325,-7225,1231517
20101203,57100,57400,55800,56900,136909,-3887,1221883
20101206,57500,58300,56700,56700,140051,-23911,1206227
20101207,56700,57100,55900,56000,127380,-38093,1203381
20101208,56400,56900,55300,55800,166543,-58380,1210339
20101209,56300,57200,55900,56900,144607,7,1211915
20101210,56900,58900,56400,58500,259787,-6833,1206023
20101213,58800,58800,57800,58200,116725,-388,1207983
20101214,58200,58200,57500,57900,131788,-11966,1206098
20101215,58200,58700,57400,57900,154121,-29241,1202722
20101216,58100,59600,57500,58200,204934,-9313,1205332
20101217,58700,58700,57300,57700,179507,-48725,1220694
20101220,56800,57200,56200,56600,197985,-1195,1220621
20101221,57000,58600,57000,58400,239569,-30678,1235643
20101222,58500,59000,58000,58200,176688,46066,1206207
20101223,58400,59000,57700,58500,181620,5675,1197701
20101224,58500,59500,58400,58500,180240,32843,1203060
20101227,58500,61000,58500,60300,428348,81712,1207658
20101228,60800,62000,59900,60700,438416,115267,1178999
20101229,60900,62000,60700,61700,214054,27936,1163854
20101230,61900,62000,60900,61800,179683,49603,1163763
20110103,62000,62100,60500,60600,209619,-20610,1166706
20110104,60800,62500,60100,62300,387694,131559,1189297
20110105,62600,63300,61700,62700,284144,135910,1173232
20110106,62300,63000,61300,61800,206327,12640,1163941
20110107,61300,62300,61200,61800,114775,39713,1161303
20110110,61700,62000,60600,60700,162470,14578,1172986
20110111,60500,61800,60500,61400,164801,26205,1182454
20110112,61400,61900,60900,61400,147983,894,1183882
20110113,61600,61700,60400,60600,163483,-19052,1172407
20110114,60600,60700,58800,59000,256722,-69126,1165873
20110117,59400,59600,58300,58300,173989,-12833,1176034
20110118,57700,58500,57700,57900,167348,-26862,1179247
20110119,57900,58700,57700,57900,127969,-21953,1165257
20110120,57900,57900,56700,56700,234127,-31081,1164382
20110121,56700,57800,55600,56000,393149,-219670,1364670
20110124,56200,56700,55400,55600,206973,-3208,1288806
20110125,56000,56700,55800,55800,304596,-49599,1296486
20110126,56300,58300,56200,58200,261199,77131,1304910
20110127,58200,59200,57700,58400,228216,74761,1281374
20110128,58700,59100,58100,58900,231236,66628,1333190
20110131,58300,60000,58000,59700,248007,84732,1322463
20110201,59800,59900,58900,58900,168084,57830,1310857
20110207,59400,60500,58800,60100,200106,62946,1319144
20110208,60100,60300,58800,59100,96535,16746,1306816
20110209,59200,59800,58000,58900,140342,4124,1344272
20110210,58800,59700,57700,57700,137754,-7389,1373621
20110211,57900,58500,57500,57700,129915,-15103,1424141
20110214,58000,58500,57500,58100,104201,-1884,1449067
20110215,57500,58200,56900,57300,142321,-3417,1480209
20110216,56900,59200,56900,58300,144456,22954,1512458
20110217,58400,59600,58200,59600,277927,107899,1508134
20110218,59700,60700,59400,60400,297248,119639,1494086
20110221,60200,61200,59700,60300,170267,68306,1476144
20110222,60300,60300,58500,58800,164277,43519,1456847
20110223,58800,59700,57500,58800,172695,-8540,1470255
20110224,58600,59300,58000,58300,104714,10665,1483349
20110225,58400,60200,57500,60000,160087,49167,1471769
20110228,60000,60100,58000,58800,112379,16594,1487147
20110302,58200,59000,57400,57400,107422,-6919,1488208
20110303,57800,58300,57400,58100,114531,-10027,1494251
20110304,58100,58300,56900,57600,181789,-18480,1494130
20110307,57000,57500,56400,56500,105141,1468,1514174
20110308,56600,58500,56600,58500,149740,49737,1534725
20110309,59100,59100,57600,58900,125892,27657,1528915
20110310,60500,62300,60500,61700,689022,294587,1515351
20110311,61100,63200,60600,62500,527502,285686,1488139
20110314,61800,62500,59900,62400,299080,99123,1493489
20110315,63000,64200,59100,61000,415999,45114,1498153
20110316,62000,62400,60300,61300,220427,-48999,1505679
20110317,60000,61700,59600,61100,192467,12340,1513442
20110318,61200,63400,60500,62900,278912,-13019,1515842
20110321,62700,63500,61100,62200,432064,-23143,1516175
20110322,62100,63900,61300,62000,346105,-27524,1534242
20110323,62100,63300,61400,63200,219907,31051,1522787
20110324,63600,64500,62800,63500,326048,-23873,1519605
20110325,63500,63500,62100,62100,250137,-30113,1555006
