date,open,high,low,close,volume,korcom,forvol
20101001,188500,191000,182000,184000,154447,-75508,5797346
20101004,184500,185500,177500,179000,240583,-82738,5831324
20101005,178500,182000,172500,176500,229480,-53058,5840095
20101006,178000,185000,177000,183500,233380,-5474,5823820
20101007,182500,192000,181000,187500,235581,56387,5822498
20101008,187500,190000,183000,186500,101088,-9352,5839699
20101011,186500,188000,179000,181000,145071,-37083,5868973
20101012,181000,183000,177500,181500,131944,-41730,5928837
20101013,183000,189000,180500,187000,181966,-6741,5959496
20101014,188500,193500,188000,189000,182065,-15967,5990934
20101015,189500,190000,185500,187000,89789,-28213,6012964
20101018,188500,188500,179000,181000,220250,-88697,6090759
20101019,182500,184500,180500,180500,100427,-7789,6121284
20101020,178000,180500,176500,180000,155524,-42161,6130926
20101021,182000,182500,178500,179000,96540,-24666,6139154
20101022,179000,186500,177500,185000,180628,927,6171761
20101025,186500,194500,185500,191000,279666,28174,6196399
20101026,192500,198000,191000,192500,195702,45443,6186794
20101027,196500,196500,189500,189500,148123,32824,6157483
20101028,188500,191500,185000,189500,102350,17386,6138037
20101029,192000,193000,186500,188000,87180,3555,6131022
20101101,189500,193000,186000,191000,119205,9061,6109865
20101102,192000,203000,191500,197000,475265,-594,6024690
20101103,199500,206500,198000,203000,369885,911,6125396
20101104,204000,209500,201000,201000,149238,-5491,6135058
20101105,202000,207500,202000,202500,176483,11691,6148134
20101108,204000,205500,195000,197000,159944,-12961,6136921
20101109,198500,202000,194000,197000,89493,2101,6117524
20101110,196500,199000,194500,198500,155416,7245,6099744
20101111,197500,205000,196500,196500,165676,18352,6071287
20101112,199500,204500,191500,194000,260228,-33607,6133233
20101115,193500,194500,187000,192000,171071,-14946,6167646
20101116,190500,192000,186000,186500,170604,-32999,6208601
20101117,183000,190500,182500,188000,108341,20133,6206350
20101118,188500,191500,186500,190500,128105,-17356,6228914
20101119,190500,192000,187000,192000,136000,-4929,6222617
20101122,191000,192000,187500,188500,118135,-30182,6235702
20101123,187500,188500,180500,181500,173687,-33080,6231722
