date,open,high,low,close,volume,korcom
20201230,10250,10350,10050,10350,11755,0
20201229,10550,10550,10150,10300,9801,0
20201228,10450,10600,10350,10550,5558,0
20201224,10400,10650,10300,10450,7270,0
20201223,10600,10600,10250,10400,8829,0
20201222,10400,10600,10300,10550,12419,0
20201221,10300,10450,10250,10400,8945,0
20201218,10300,10600,10300,10400,11289,-300
20201217,10250,10500,10150,10300,12765,0
20201216,10300,10500,10100,10250,20424,0
20201215,10650,10650,10100,10300,28562,0
20201214,10800,10900,10500,10650,13959,0
20201211,10600,11000,10600,10800,10897,0
20201210,10800,10850,10500,10700,10549,0
20201209,10850,10900,10650,10800,8458,100
20201208,10800,11150,10650,10800,13911,0
20201207,11000,11000,10750,10850,19471,0
20201204,11300,11350,11000,11100,22402,0
20201203,11150,11300,11050,11300,7338,0
20201202,10900,11250,10850,11150,9366,0
20201201,11000,11250,10650,10950,28266,0
20201130,11450,11500,11000,11050,28171,100
20201127,11700,11750,11400,11450,19303,0
20201126,11400,12400,11300,11700,67887,0
20201125,11900,11900,11400,11500,58783,0
20201124,12000,12250,11650,11900,40615,-100
20201123,12000,12300,11850,11900,45280,0
20201120,11600,13250,11550,12150,257555,0
20201119,11500,11600,11400,11550,14898,0
20201118,11800,11850,11500,11700,36914,0
20201117,11600,11700,11350,11400,20520,0
20201116,11600,11800,11200,11550,37474,200
20201113,11700,12000,11500,11550,21121,0
20201112,11900,11900,11600,11700,16830,0
20201111,11950,12100,11500,11850,29962,0
20201110,12100,12100,11600,11800,12365,200
20201109,11600,12250,11450,11900,49577,0
20201106,11700,12200,11250,11400,44019,-400
20201105,11400,11600,11250,11600,22057,0
20201104,12200,12300,11200,11300,55636,0
20201103,12400,12400,11950,12100,20444,0
20201102,12150,12650,11700,12100,33792,0
20201030,12650,12650,11850,11900,65918,303
20201029,12350,12950,12200,12550,64490,-203
20201028,12650,13200,12300,12700,85909,0
20201027,12350,13750,11900,12550,228413,0
20201026,13900,14050,12650,12650,224234,-146
20201023,13100,15550,12400,14600,1546160,246
20201022,13700,14100,12500,12700,719311,300
20201021,11350,14600,11050,14600,1543553,-300
20201020,10550,11900,10450,11250,212497,0
20201019,10700,11250,10400,10600,82971,0
20201016,12600,13300,10300,10700,354469,200
20201015,10900,13700,10750,12800,952588,-700
20201014,10750,11250,10450,10750,61905,-1000
20201013,10350,11150,10150,10650,94029,0
20201012,10400,10600,10050,10250,45601,0
20201008,9900,10350,9840,10150,28023,0
20201007,10200,10200,9900,9900,14561,0
20201006,10050,10200,9920,10100,22637,200
20201005,10200,10300,9940,9970,24344,500
20200929,10250,10800,9940,10100,60112,500
20200928,10300,10450,9840,10150,103557,500
20200925,9670,11250,9330,10150,223120,-500
20200924,9490,10000,9480,9600,47214,-200
