date,open,high,low,close,volume,korcom
20201230,139400,139500,138700,139000,26663,-3019
20201229,140100,141000,138800,139400,34485,-9647
20201228,143700,145700,143400,145400,51928,15781
20201224,141000,143600,140900,143500,27254,12947
20201223,141100,141900,140300,141000,23343,-2554
20201222,142400,143200,140900,141000,27246,-4701
20201221,142300,142700,141600,142400,22082,-2770
20201218,141700,142500,141300,142500,18327,-186
20201217,142000,142600,141300,142200,18947,-1116
20201216,141000,142200,140200,142200,20825,2203
20201215,142200,142800,139400,140500,42242,-2039
20201214,142100,143200,141600,142200,28739,383
20201211,139200,142500,138500,141500,37139,4139
20201210,138200,139200,137700,139200,30190,-2309
20201209,138100,139400,138000,138300,22131,-4135
20201208,138500,140200,138200,138600,21835,-5674
20201207,138600,139400,138000,139200,20628,-1560
20201204,138100,139000,137900,138600,17550,-1037
20201203,137300,138700,137000,138400,19102,3581
20201202,137900,138700,137100,137200,24321,-5527
20201201,137200,138900,137200,137800,14727,-4650
20201130,138900,139600,137000,137000,36120,1034
20201127,138700,140000,138600,138800,18121,3101
20201126,139200,140100,139000,139000,17141,4360
20201125,140500,141000,138900,139500,27926,-3589
20201124,140200,140700,139400,140100,19013,1480
20201123,140600,140600,138600,140100,25443,-8566
20201120,140400,142000,139000,141900,30110,3390
20201119,139600,139800,137500,138800,28404,-4614
20201118,140200,141400,139500,139500,18833,-1294
20201117,140600,141900,139800,140200,22778,-6173
20201116,139900,142500,139800,140600,23637,242
20201113,141600,141600,139000,139300,27137,-7111
20201112,144200,144200,140800,141900,28638,-5280
20201111,143100,144200,140900,144100,85140,24546
20201110,145000,145500,142100,143200,35717,-13931
20201109,145000,147000,143300,146100,22853,-85
20201106,141400,142900,141200,142600,20052,-6737
20201105,141500,143000,140700,141200,17685,-212
20201104,140700,141500,138600,140400,32711,-4021
20201103,142500,143000,139600,140700,33186,-5764
20201102,139000,143000,138700,142500,18681,1696
20201030,147400,147500,138700,138700,41744,-6119
20201029,144900,149000,143900,146900,49840,6229
20201028,142000,144700,141100,144700,16884,-1295
20201027,138900,144700,138000,144400,27105,2362
20201026,145700,146400,138800,140000,24217,-2334
20201023,142200,146700,142200,145700,43507,-421
20201022,142100,143500,138800,141700,40092,4824
20201021,138000,141400,135200,141400,46741,6755
20201020,133500,137700,133400,137700,41807,2301
20201019,133900,138000,133700,134200,38523,-1151
20201016,134900,134900,131600,132500,21446,-5306
20201015,135200,135500,133500,134900,15570,-867
20201014,134700,137800,134100,135000,22773,-1478
20201013,135200,135700,132500,134700,24304,-562
20201012,130600,135000,128800,134800,43073,7749
20201008,129000,130300,128500,130000,21865,-3749
20201007,128500,129400,127900,129200,32258,-10368
20201006,130600,130700,129100,129600,18033,-2642
20201005,129100,131000,127800,130600,26088,2527
20200929,126400,129000,126400,128800,21961,836
20200928,126700,127900,125400,126300,19938,1123
20200925,126900,128000,124900,126300,16519,204
20200924,127500,127800,125100,126900,28081,-4088
20200923,132500,132800,125900,128100,32523,-4521
20200922,133500,136500,129500,130800,48880,-6104
20200921,133500,138000,130000,133200,64519,3719
20200918,131900,134400,130200,132500,45340,-2779
20200917,135200,135200,128500,129400,63785,-10551
20200916,129000,135400,128400,133400,83540,23144
20200915,128500,130900,127800,128900,39410,-3933
20200914,130500,133300,127800,128400,69755,1624
20200911,122100,130400,121000,129900,118493,23318
20200910,121300,123100,119300,122000,46240,-2709
20200909,117300,120700,116800,120600,35532,725
20200908,116900,120900,116900,118800,51012,13545
20200907,117700,117900,116000,116800,26723,-943
20200904,117900,119000,117000,117900,36834,-4474
20200903,118600,121100,118500,120400,29427,904
20200902,119800,121600,118100,118800,44936,6685
20200901,116700,119800,115200,119300,58200,18780
20200831,114400,118400,114100,117000,69613,11306
20200828,112200,114800,112200,113500,38420,8087
20200827,112400,113300,110400,111900,38657,4265
20200826,114300,114500,111300,112400,22080,-8548
20200825,111900,114800,111300,114100,29949,1140
20200824,111300,112500,109900,111800,22122,-5908
20200821,110700,112900,109200,111300,27459,-5954
20200820,112000,112500,109000,109100,35299,-10364
20200819,111900,113900,111400,113600,26372,-3391
20200818,115700,116200,111200,111900,55667,-10961
20200814,114400,115800,113800,115300,34323,-247
20200813,115600,116300,114000,114000,36279,-11619
20200812,114800,114800,112200,114100,31545,-9298
20200811,114300,114900,113500,114300,41818,-9461
