date,open,high,low,close,volume,korcom,forvol
20101001,9450,9650,9410,9600,231108,-6285,1380409
20101004,9790,9790,9410,9410,194036,-393,1365434
20101005,9380,9420,9130,9150,205652,-37256,1366295
20101006,9300,9300,9150,9250,91144,-69,1366325
20101007,9210,9350,8890,8990,227004,-39980,1371580
20101008,8900,8980,8760,8920,157618,-9715,1375140
20101011,9000,9350,8920,9280,349775,-5949,1368203
20101012,9280,9300,9050,9080,139865,5558,1366055
20101013,9130,9500,9060,9500,242953,68608,1406515
20101014,9570,9970,9480,9930,514936,63198,1491370
20101015,9990,10150,9860,9920,462240,45563,1487495
20101018,10150,10400,10100,10350,668778,105319,1489738
20101019,10300,10650,10150,10250,475408,70152,1462558
20101020,10150,10550,10050,10400,303366,-8398,1445056
20101021,10500,11400,10400,11300,922831,206094,1438907
20101022,11700,12050,11250,11300,1158404,-33983,1419016
20101025,11200,11400,10950,11100,448343,-1870,1443269
20101026,11350,11700,11100,11250,426421,-43881,1453897
20101027,11350,11550,10750,10850,463645,-19498,1473218
20101028,10900,11250,10800,10900,278808,19224,1485672
20101029,11200,12500,11050,12000,1749137,-103795,1781528
20101101,11900,12150,11450,11900,559402,-19130,1771615
20101102,11750,11850,11300,11550,534809,-39657,1714610
20101103,11650,11900,11400,11700,412846,431,1667018
20101104,11700,11900,11400,11450,450197,-92956,1646673
20101105,11400,11500,10800,10800,395828,-7979,1632937
20101108,11050,11400,10950,11150,283106,-3010,1622511
20101109,11050,11300,10900,11200,235061,-47022,1604645
20101110,11000,11150,10650,11050,434679,8720,1569535
20101111,11050,11750,10900,11600,626045,84704,1536200
20101112,11550,11650,10300,10800,633397,-59143,1486849
20101115,10650,10700,10100,10300,274812,-16721,1486880
20101116,10200,10700,10050,10500,219416,-1548,1488751
20101117,10200,10750,10200,10750,226486,-13071,1465458
20101118,10700,10900,10500,10850,162623,-5668,1446662
20101119,10900,10900,10550,10750,172851,-2353,1411504
20101122,10750,10800,10300,10400,298966,-60822,1405221
20101123,10450,10450,10250,10350,144594,17401,1397943
20101124,9700,10400,9650,10050,295244,21625,1384608
20101125,10250,10600,10050,10500,259325,6792,1378432
