date,open,high,low,close,volume,korcom
20190809,60500,68900,53900,54600,324642,-94372
20190812,54400,56200,53000,53600,166709,44481
20190813,52600,53200,51400,51800,163852,32121
20190814,52400,52900,51900,51900,95402,46143
20190816,51200,51800,50000,51100,63207,13233
20190819,51700,54100,51400,52500,82918,16103
20190820,53200,53800,52500,53800,37312,2398
20190821,53800,56000,53200,55000,41778,9958
20190822,55000,56700,55000,56400,27663,-535
20190823,55900,56600,55300,56100,23459,5278
20190826,55000,55600,54400,54700,15880,30
20190827,54600,55400,53700,53700,29742,16861
20190828,53800,55000,53800,54900,19888,10543
20190829,54900,56000,54900,55100,24045,15202
20190830,55900,56900,55300,56000,43353,16485
20190902,55600,56700,55600,55900,21667,8097
20190903,55700,56600,55600,56100,16112,5458
20190904,56200,56900,56000,56700,20227,3574
20190905,56500,57900,56500,57100,25974,9217
20190906,57000,57200,55800,56400,19068,-2217
20190909,56100,56900,56100,56500,19077,4866
20190910,56200,57100,56200,56900,23658,11505
20190911,56900,57900,56900,57300,23952,-1191
20190916,57300,59500,57300,59200,36697,8044
20190917,59100,59600,58400,59600,15415,2363
20190918,59800,61800,59600,61400,42333,-2346
20190919,61100,61600,59900,60400,27465,1356
20190920,60000,60600,59600,59600,18050,-2454
20190923,59600,60500,59600,60200,9996,-116
20190924,60200,61100,60100,60800,13232,818
20190925,60500,61200,59800,60300,19400,-3039
20190926,60300,60900,59900,60800,12373,-1420
20190927,60700,60800,59600,60000,5727,-585
20190930,59800,60300,59200,60000,7029,-1799
20191001,59200,61500,59200,61300,16144,-559
20191002,60300,61000,58400,59300,15671,-8578
20191004,59300,59300,56700,56700,25903,-7027
20191007,56700,57700,56600,57300,10459,-883
20191008,56400,58600,56400,58500,11961,-1560
20191010,58700,58700,57300,57700,9018,959
20191011,58000,59200,57700,59200,9796,4403
20191014,59400,60800,59400,60800,14460,5843
20191015,60800,61000,59900,60800,12311,2174
20191016,60900,61300,60400,61300,7863,1609
20191017,61300,61300,60300,60900,6500,-72
20191018,61200,61800,60000,61200,18421,464
20191021,61200,61200,60300,61000,8771,-1638
20191022,61000,61700,60300,60500,6851,31
20191023,61000,61000,58900,59800,8486,-1042
20191024,60100,60500,58800,60500,9073,-859
20191025,60200,60700,59700,60700,5722,2217
20191028,60700,60900,59600,60700,12668,5156
20191029,60500,61300,60400,61000,8600,2776
20191030,60400,61000,60100,60300,8427,-113
20191031,59900,61100,59900,60900,14454,1070
20191101,60900,62300,60100,62100,16976,5036
20191104,62400,64600,62400,64500,24806,11717
20191105,64700,66800,64000,66800,18768,4801
20191106,66900,67200,65500,66500,11742,-1580
20191107,66500,66900,65800,66900,7704,1913
20191108,66900,66900,65500,66200,8895,1207
20191111,65900,66200,64300,65000,5303,-298
20191112,65000,68000,65000,67600,18753,5986
20191113,67600,67600,66200,66700,6104,-2163
20191114,66100,67100,66000,67100,5527,-836
20191115,67100,68000,66500,67400,7032,1044
20191118,67400,67700,66300,67700,9536,-3304
20191119,67100,67500,66200,66800,5721,851
20191120,66300,67000,65000,66200,12392,1189
20191121,66200,66200,63700,64500,18465,971
20191122,63700,66400,63700,66200,17832,2405
20191125,66200,67000,66200,67000,7024,2533
20191126,66800,67000,66200,66700,16069,589
20191127,66700,67200,66200,66400,6192,-1750
20191128,66500,66800,66000,66700,2370,159
20191129,66200,66800,65500,66600,3977,1124
20191202,66800,66900,66400,66900,5968,391
20191203,66600,66900,65300,66500,10794,5162
20191204,65500,66300,65500,66300,4934,1512
20191205,66300,66800,64400,65400,6511,-1045
20191206,66000,66000,64900,65800,2749,-368
20191209,65800,65900,62000,65400,5149,865
20191210,65800,69800,65600,69700,26959,10026
20191211,69200,69800,68700,69800,8834,3141
20191212,69900,70200,69000,69800,10880,-6019
20191213,70100,70100,68900,70000,9387,134
20191216,69800,70000,69400,69900,5531,-1260
20191217,69800,70800,69400,70800,8801,2732
20191218,70300,70900,69600,70200,12897,2710
20191219,69500,71000,69500,71000,7370,259
20191220,71000,71200,70300,71000,9544,3093
20191223,70800,71200,70400,71200,16383,-494
20191224,71200,71400,70800,71200,7509,93
20191226,71200,72000,70700,72000,14636,3885
20191227,71900,72300,71000,71700,32566,-5314
20191230,71300,72500,71300,72400,6950,-372
20200102,72500,72600,69700,70600,16853,-2130
20200103,70200,71000,68800,69800,16856,-1072
20200106,69200,69400,67200,68000,11824,361
20200107,68800,68800,67400,68600,9242,208
20200108,68600,68600,66300,68000,23716,2319
20200109,68000,68500,67000,67300,14945,1754
20200110,67300,67900,66800,67200,9398,1059
20200113,67200,68100,67000,68100,12174,934
20200114,67900,69200,67600,68500,10708,-340
20200115,68500,68800,67600,68500,4258,1256
20200116,68500,68600,67900,68600,5097,-977
20200117,68700,69100,68200,68800,4867,-1380
20200120,68600,69000,68400,68600,3189,-427
20200121,68600,68600,68000,68400,1516,299
20200122,68400,68700,67200,67900,9355,2814
20200123,67000,67400,65900,67100,18055,4551
20200128,65500,65900,63000,64100,24162,1244
20200129,64800,64800,62900,63200,10533,-4208
20200130,63300,63700,62200,62500,7170,-2411
20200131,63600,63600,61800,62000,10163,-1853
20200203,61900,62300,61000,61600,11537,-2321
20200204,61700,63800,61000,63800,7346,-2189
20200205,64200,64200,62300,63000,4633,-1225
20200206,63000,64500,63000,64500,7281,-580
20200207,64400,64400,63600,64300,3498,951
20200210,64500,64500,62500,63400,11396,-2239
20200211,63900,64400,63100,63900,8564,608
20200212,64100,66400,62000,66300,13978,5924
20200213,67100,71400,67100,70500,63991,20703
20200214,70500,71800,68900,70300,16540,3393
20200217,70300,70500,69300,70300,9774,1454
20200218,70200,70300,69200,69700,3877,1860
20200219,70000,70200,68100,69200,8544,-1284
20200220,69200,69900,68800,69400,21514,6467
20200221,69200,69400,66800,67600,8620,-1064
20200224,66900,66900,64700,65200,8780,1594
20200225,64500,65900,62600,65300,46074,-5227
20200226,64300,65000,63300,64500,3616,896
20200227,63900,64200,62000,63500,10416,-3838
20200228,62900,62900,59900,60800,17241,-4016
20200302,60500,61400,59300,60200,10686,708
20200303,60800,61700,60300,61200,8714,1583
20200304,60200,62300,60200,62200,10225,1923
20200305,62400,62700,61700,62300,3615,-1065
20200306,62100,62100,59800,60800,14649,-4372
20200309,60000,60000,58500,58800,12107,-2376
20200310,58000,58000,56000,57100,26165,-5969
20200311,57500,57600,53000,53800,39581,-21561
20200312,52600,53000,50000,50700,50324,-24090
20200313,47050,47050,41750,45650,133790,-55138
20200316,46000,46500,43800,45100,43214,-9511
20200317,42000,44850,42000,44350,33305,-3893
20200318,44950,45300,41700,41750,54175,-37051
20200319,41800,42400,36200,36350,64858,-16219
20200320,37050,38000,35200,37500,55945,-10172
20200323,35100,36050,33000,33800,65859,10753
20200324,34050,38450,33700,38000,65069,-12571
20200325,40000,40950,38750,40950,51483,-7631
20200326,41050,42650,40500,41350,33340,-4703
20200327,42800,43100,40550,41800,21492,-1564
20200330,40400,41950,39900,41700,27358,-3382
20200331,42100,43250,41650,42700,30691,-13814
20200401,42050,43900,41500,41650,24566,-5035
20200402,41600,42500,40700,42500,10754,-960
20200403,43400,43600,42150,43000,22770,-2412
20200406,43000,46500,43000,46500,31309,4660
20200407,48500,49850,46800,48200,31405,-9606
20200408,48200,49700,47200,49200,18843,4578
20200409,50000,50400,49000,49900,17827,-8026
20200410,49700,50700,49400,50300,15372,-3768
20200413,50200,50300,49100,49400,17912,-237
20200414,49150,49950,49150,49900,8015,-848
20200416,49550,49700,48350,49650,16071,-1482
20200417,50200,51000,49900,50900,13954,-980
20200420,50900,51600,49900,51200,17957,-2856
20200421,50600,51200,49550,50400,14746,173
20200422,49500,50400,49150,49950,19869,-1591
20200423,50000,50600,49800,50400,6849,-1405
20200424,50200,51400,49800,50900,14444,-513
20200427,50900,58300,50900,57300,61810,18083
20200428,57200,58000,55800,56900,17839,-1998
20200429,57000,57500,56500,57400,14776,-2306
20200504,56500,56500,54800,55300,18995,-4992
20200506,56100,58000,55400,58000,20451,8509
20200507,58000,58200,56900,58000,17342,3330
20200508,58700,58800,55700,56300,20901,-8285
20200511,56400,56800,55500,56200,15675,2384
20200512,56000,56200,54800,55800,8987,-1484
20200513,55600,56700,54600,56700,10419,2871
20200514,56300,56900,55700,56200,11863,4105
20200515,56600,57600,56200,57400,19786,3869
20200518,57400,60300,57400,58900,16988,-783
20200519,59500,60100,59000,60000,19847,7063
20200520,59700,61400,59700,61400,21824,6651
20200521,61700,62200,60700,62200,17775,887
20200522,61900,62400,60600,61900,10397,2167
20200525,61900,63300,61300,63300,14273,3582
20200526,63400,63900,62200,62900,14789,-1151
20200527,63300,63900,61500,63300,14228,961
20200528,63300,63300,60500,62000,13839,-169
20200529,61900,63400,61400,63400,11486,3671
20200601,63400,64000,62700,64000,6297,2828
20200602,64000,64600,63400,64600,7790,4486
20200603,65000,65500,63500,64700,14374,-4521
20200604,64700,65000,63200,63900,9747,-1112
20200605,63900,64100,60800,64000,9298,-113
20200608,64300,64600,62800,63600,16798,-580
20200609,63200,64300,62500,63600,17265,-1288
20200610,63500,64600,62900,64600,19677,-831
20200611,64200,64700,62500,63500,12411,-468
20200612,61000,62200,60100,61100,25018,-6246
20200615,61000,61400,58100,58900,27613,-2585
20200616,59600,62100,59600,62000,25885,2353
20200617,61600,62200,60700,61800,12036,-2024
20200618,61700,63500,61200,63100,28458,-3338
20200619,63400,63500,61300,62200,12516,-565
20200622,61900,61900,60600,61400,8339,-1299
20200623,61200,61600,59900,60000,15838,-2585
20200624,60500,61300,60000,61300,11999,-50
20200625,60600,60600,58700,59000,18724,-11034
20200626,59400,59500,58400,59300,9290,-683
20200629,58400,59000,57500,58100,13591,1860
