date,open,high,low,close,volume,korcom
20201230,8830,9090,8690,8900,131753,0
20201229,8540,8910,8540,8780,125248,0
20201228,9290,9600,8750,8820,556084,1000
20201224,8350,8480,8260,8460,18426,0
20201223,8420,8420,8230,8290,18984,0
20201222,8510,8530,8310,8320,30169,0
20201221,8690,8690,8400,8510,51394,0
20201218,8680,8830,8540,8610,60290,0
20201217,8600,8790,8440,8630,57390,0
20201216,8560,8670,8540,8580,29589,0
20201215,8420,8800,8350,8590,96887,0
20201214,8590,8590,8370,8420,36155,0
20201211,8530,8590,8440,8520,24615,0
20201210,8580,8700,8430,8520,63044,0
20201209,8330,8430,8240,8400,40311,0
20201208,8400,8480,8260,8330,37599,0
20201207,8550,8570,8350,8350,47198,0
20201204,8820,8820,8520,8560,44050,0
20201203,8840,8870,8600,8750,82228,0
20201202,8700,8780,8540,8740,57720,0
20201201,8440,8800,8440,8700,88628,0
20201130,8520,8580,8400,8430,47278,0
20201127,8490,8650,8370,8470,76369,0
20201126,8270,8420,8260,8400,39027,0
20201125,8350,8430,8250,8290,60268,-138
20201124,8300,8370,8250,8320,44250,0
20201123,8280,8590,8160,8250,122195,-4500
20201120,8170,8260,8080,8160,36896,-500
20201119,8200,8200,8040,8170,43458,3000
20201118,8350,8350,8180,8240,42778,2000
20201117,8580,8580,8260,8300,98236,0
20201116,8620,8730,8500,8600,57933,-3500
20201113,8350,8500,8350,8490,68052,0
20201112,8710,8770,8350,8480,137251,3500
20201111,8820,8940,8610,8710,147416,0
20201110,9180,9290,8780,8890,243496,0
20201109,8770,9200,8620,8840,348637,0
20201106,8830,10700,8600,8690,1856357,-1700
20201105,8360,8590,8010,8300,151445,1700
20201104,8480,8570,8200,8290,152400,0
20201103,8500,8620,8270,8480,199834,0
20201102,8260,8650,8080,8280,302866,0
20201030,8330,8550,7860,7990,280442,0
20201029,8190,8960,7950,8440,630183,0
20201028,9060,9230,8190,8310,655659,0
20201027,7890,9470,7530,8770,3003802,0
20201026,9640,9800,7910,8000,1290615,0
20201023,8780,10650,8550,9950,3510027,0
20201022,7530,9250,7410,8300,3276566,0
20201021,7300,7650,7200,7530,91429,0
20201020,7210,7300,7100,7280,23949,0
20201019,7260,7320,7210,7250,13347,0
20201016,7350,7550,7200,7230,74705,0
20201015,7450,7450,7220,7430,58577,0
20201014,7300,7530,7240,7370,49200,0
20201013,7280,7320,7220,7320,16101,0
20201012,7250,7290,7210,7270,25877,0
20201008,7350,7370,7160,7250,11205,0
20201007,7340,7340,7210,7220,6588,0
20201006,7420,7420,7230,7300,13375,0
20201005,7300,7400,7230,7340,18544,0
20200929,7300,7390,7220,7280,14512,0
20200928,7100,7250,7050,7250,27437,0
20200925,7040,7060,6860,7050,26376,0
20200924,7050,7050,6850,6950,33033,0
20200923,7170,7250,7000,7090,29744,0
20200922,7300,7330,7000,7070,56516,0
20200921,7670,7690,7200,7330,57348,0
20200918,7680,8050,7640,7670,191408,0
20200917,7520,7900,7350,7630,131717,0
20200916,7820,7820,7500,7520,40547,0
20200915,7840,7840,7500,7730,80210,0
20200914,7490,7860,7450,7740,135591,0
20200911,7430,7430,7280,7400,22289,0
20200910,7440,7480,7360,7370,39891,0
20200909,7150,7480,7060,7340,34138,0
20200908,7400,7410,7200,7250,64695,0
20200907,6980,7340,6980,7110,58315,-2000
20200904,6800,7050,6790,6980,14622,-1690
20200903,7080,7080,6960,6970,42255,0
20200902,6910,7120,6800,7010,45223,-1500
20200901,6820,6900,6790,6790,19946,0
20200831,6850,6890,6720,6760,16839,0
20200828,6820,6990,6750,6800,19923,2400
20200827,7000,7000,6760,6820,24979,1100
20200826,7250,7250,6970,6980,23524,0
20200825,7080,7220,6980,7130,28125,0
20200824,7000,7070,6830,7010,20130,0
20200821,6800,7020,6650,6950,33612,-1500
20200820,7160,7160,6550,6710,46681,1500
20200819,7060,7240,7040,7100,22025,0
20200818,7520,7520,6990,7040,85775,0
20200814,7700,7760,7590,7590,69638,0
20200813,7690,7890,7690,7700,46293,-1000
20200812,7810,7890,7630,7740,46611,0
20200811,7710,8080,7710,7860,188310,-3000
20200810,7570,7780,7500,7660,92487,2400
20200807,7900,7910,7640,7700,59810,0
20200806,7780,7990,7700,7810,79541,0
20200805,8150,8150,7840,7840,85651,1100
20200804,8050,8180,7860,8120,123299,500
20200803,8440,8440,7900,8100,160289,0
20200731,8210,8650,7900,8150,415338,0
20200730,7780,9400,7750,8170,2711416,-3913
20200729,7360,7530,7230,7270,121363,0
20200728,7370,7810,7250,7320,447854,0
20200727,7250,7320,7160,7240,65342,0
20200724,7320,7400,7140,7180,105610,0
20200723,7330,7580,7200,7320,161619,0
20200722,7110,7720,7090,7360,467812,0
20200721,7340,7350,7120,7200,137061,0
20200720,7410,7470,7150,7340,203042,0
20200717,7550,7940,7390,7450,810638,0
20200716,7710,7960,7210,7450,999804,0
20200715,6850,8580,6600,8280,4361962,-943
20200714,6450,6650,6260,6600,77622,3577
20200713,6550,6550,6390,6440,27662,0
20200710,6760,6760,6470,6550,50030,0
20200709,6660,6890,6610,6760,61068,0
20200708,6750,6750,6550,6610,38061,0
20200707,6650,6890,6510,6700,101206,-2000
20200706,6370,6660,6320,6530,37292,0
20200703,6420,6470,6330,6370,29619,2000
20200702,6500,6720,6360,6450,50297,0
20200701,6200,7160,6200,6370,714057,-6500
20200630,6190,6290,6170,6200,18275,0
20200629,6300,6300,6130,6160,41921,2000
20200626,6260,6390,6230,6380,29195,0
20200625,6420,6420,6200,6230,69259,500
20200624,6390,6500,6300,6440,64640,2969
20200623,6500,6500,6230,6300,96035,4000
20200622,6800,6800,6370,6410,79579,0
20200619,7750,7750,6520,6790,283372,0
20200618,7010,7650,7010,7450,463286,0
20200617,6550,7550,6530,7090,516809,-827
20200616,6670,6970,6610,6730,163589,0
20200615,7390,7480,6370,6570,268084,0
20200612,7210,7700,6620,7190,609713,0
20200611,6420,8250,6410,7810,2071836,-18147
20200610,6540,6560,6320,6350,60841,0
20200609,6300,6920,6230,6530,172742,-4533
20200608,6320,6340,6180,6260,40556,500
20200605,6230,6320,6170,6320,23655,0
20200604,6330,6340,6190,6220,80723,-34131
20200603,6390,6390,6210,6310,42833,-79
20200602,6230,6330,6200,6320,50739,-20000
20200601,6300,6310,6170,6230,31643,1500
20200529,6440,6450,6200,6250,38127,0
20200528,6620,6810,6250,6440,80830,0
20200527,6530,6700,6460,6620,80916,0
20200526,6580,6600,6380,6520,54323,500
20200525,6890,6890,6500,6580,95835,1000
20200522,7000,7140,6520,6800,190014,0
20200521,7270,8600,6720,6770,922002,9499
